phase,t_s,temp_c,comp_roll,comp_pitch,comp_yaw,mahony_roll,mahony_pitch,mahony_yaw
level_static,158.3,43.68,0.4383825937114058,2.487694623135697,-62.308356738023846,0.3438517817676156,2.494879332356004,-62.58854294243844
level_static,158.321,43.712,0.440762745631822,2.4878227043952412,-62.30507642121077,0.358400716182546,2.4943098723575736,-62.57596950505104
level_static,158.34,43.698,0.4427152570745107,2.486572437952066,-62.30403078852826,0.3721902664852287,2.490303429530787,-62.56779880170494
level_static,158.36,43.701,0.44438203173757856,2.486283959944254,-62.303704198238954,0.38140688998080774,2.4882668341536265,-62.56165770706955
level_static,158.38,43.689,0.4432004447534274,2.48875628379373,-62.302773420043884,0.37862938774359073,2.5001768082104596,-62.550327980427305
level_static,158.4,43.701,0.44502267093744674,2.4893628174660676,-62.302847946949704,0.3788377894078763,2.4997482278247327,-62.55208053478915
level_static,158.42,43.665,0.44291526837768225,2.4889597332674382,-62.30319114574333,0.37445144713816847,2.5031584093799926,-62.550631763515895
level_static,158.44,43.651,0.4452108061868171,2.4852344539290767,-62.306310825738024,0.38054122963707115,2.4860899192544172,-62.56271700638485
level_static,158.46,43.706,0.44439498337576555,2.486634041990558,-62.304372039116885,0.37800728545420864,2.486467716496049,-62.55290759702157
level_static,158.48,43.674,0.44203144427062774,2.4848414999965827,-62.303545032776285,0.3657479222434413,2.4846958966693378,-62.54769386391183
level_static,158.5,43.695,0.4389527953413888,2.4895533755375916,-62.29901120113874,0.3633341111700472,2.4993378207094596,-62.527507646064784
level_static,158.52,43.686,0.4436501658860254,2.4863211881284477,-62.29867279419089,0.38008392951987374,2.4910236743136367,-62.52350066727192
level_static,158.54,43.689,0.44298448870157214,2.491287747640732,-62.294904396056246,0.3803781621783757,2.501723167831457,-62.512452042079076
level_static,158.56,43.686,0.4447426105972568,2.4914198945323722,-62.29465411136888,0.3880139844629808,2.500872427770044,-62.508248874631576
level_static,158.581,43.698,0.4463219521644463,2.4944599502262985,-62.2921213856104,0.3916312778502263,2.507007466180443,-62.50031771394599
level_static,158.6,43.709,0.44736161415577363,2.4939928344370323,-62.29449360276344,0.3952984298765324,2.507441150663472,-62.50923589490431
level_static,158.62,43.724,0.4491927491974744,2.496370902688263,-62.29539820073928,0.39874373329872154,2.51306202424325,-62.51440934350496
level_static,158.64,43.715,0.44818916962303346,2.4945264703101024,-62.300030839687075,0.3939277207681603,2.502899654369782,-62.53369716450984
level_static,158.66,43.686,0.44633599285594244,2.4931478793709667,-62.29790572299453,0.3869330380516094,2.498012461623399,-62.52750682559799
level_static,158.68,43.704,0.4499233780077167,2.4936714844619234,-62.293320966098754,0.40029831828274665,2.50193818834559,-62.50810188207699
level_static,158.7,43.721,0.44769942403207763,2.49329397431079,-62.29282161232802,0.38825452552603906,2.493276951901846,-62.510790778519805
level_static,158.72,43.706,0.45053300365754845,2.494483092226665,-62.288801431899785,0.3999918292859175,2.4956714187328406,-62.49544439696253
level_static,158.74,43.698,0.4515229885714297,2.496039831319374,-62.28708490975619,0.39952394836156846,2.5017388227580497,-62.48606847785036
level_static,158.76,43.706,0.44473391875430707,2.497056905019061,-62.290078181557874,0.3721568265234914,2.497496351221901,-62.49705303278057
level_static,158.78,43.701,0.4405103090195254,2.500673172957019,-62.2879977285285,0.3553119739241746,2.506829921163588,-62.49166124491803
level_static,158.8,43.701,0.44135426076332196,2.5019314374547035,-62.29399583603968,0.35746345792139483,2.5099436102118626,-62.509227699855074
level_static,158.82,43.704,0.44198620950902845,2.502692034650068,-62.29752511534668,0.3582091952644758,2.508628300571611,-62.5265284530915
level_static,158.84,43.674,0.44163806824168106,2.4971455842168804,-62.30539333387288,0.3527333144828955,2.490481227650836,-62.55734841407944
level_static,158.86,43.692,0.4419922625358312,2.499358570730181,-62.30337426135503,0.3527712731252025,2.493849747039433,-62.550882651219744
level_static,158.88,43.698,0.44008421879815973,2.498844631917098,-62.30398994086652,0.34974291181585176,2.4852939356329613,-62.554841275453605
level_static,158.901,43.715,0.44085194706608716,2.502202044128369,-62.3006266479087,0.35910213077510444,2.4950394678370453,-62.53988572449317
level_static,158.92,43.668,0.44557156734481285,2.501755095036087,-62.29694403367089,0.37405364703524496,2.496280810173267,-62.527932780142514
level_static,158.94,43.686,0.44289494497691734,2.499991525511308,-62.301161223102284,0.36106413377681285,2.488688773398754,-62.5429759161827
level_static,158.96,43.695,0.44121330377614565,2.5097814278464856,-62.29738309421486,0.3501238917774906,2.521397662823394,-62.52697070314992
level_static,158.98,43.692,0.44375164059643235,2.5095713023757433,-62.298797225090716,0.35589706448581554,2.5186847994063584,-62.5304082095987
level_static,159.0,43.712,0.44166147435373,2.511067497159428,-62.297017984973515,0.3474737667115326,2.5170419799319452,-62.526386528612164
level_static,159.02,43.701,0.4401152697042169,2.5068918139400465,-62.2986023262081,0.34356629968982727,2.50119438948426,-62.53140592172576
level_static,159.04,43.651,0.4379152355483123,2.510601990562257,-62.29646462672532,0.3386071751525877,2.507754012951497,-62.522151939636025
level_static,159.06,43.689,0.43777936958028923,2.5085740822724896,-62.295262593954,0.34534500231762383,2.500289056458104,-62.521315426946565
level_static,159.08,43.695,0.43712223902686337,2.5084878622520868,-62.29449788326353,0.3416620507768475,2.4973603885302813,-62.523101302326566
