# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
8500,-0.984619,-0.058105,-0.066162
8520,-0.982910,-0.055908,-0.071533
8540,-0.988281,-0.058594,-0.062012
8560,-0.989746,-0.058350,-0.069580
8581,-0.985840,-0.059082,-0.071533
8600,-0.986328,-0.062500,-0.072998
8620,-0.987305,-0.059814,-0.068359
8640,-0.984863,-0.057617,-0.068604
8660,-0.984863,-0.057617,-0.065674
8680,-0.985596,-0.056396,-0.069336
8700,-0.988281,-0.060059,-0.073242
8720,-0.988037,-0.063965,-0.069092
8740,-0.985840,-0.058838,-0.065674
8760,-0.987549,-0.057373,-0.068115
8780,-0.987305,-0.058105,-0.075928
8800,-0.988037,-0.058350,-0.067139
8820,-0.985596,-0.054932,-0.064941
8841,-0.985840,-0.057861,-0.075195
8860,-0.983154,-0.058350,-0.071045
8880,-0.987793,-0.056396,-0.066650
8900,-0.989258,-0.060547,-0.070557
8920,-0.981201,-0.061523,-0.078857
8941,-0.981934,-0.059814,-0.075684
8960,-0.984619,-0.062988,-0.070068
8980,-0.987061,-0.064209,-0.074219
9000,-0.984863,-0.063721,-0.067871
9020,-0.989990,-0.058350,-0.070313
9040,-0.989990,-0.060547,-0.065430
9060,-0.984375,-0.060059,-0.066895
9080,-0.986816,-0.060791,-0.068359
9100,-0.987793,-0.058594,-0.073975
9120,-0.986084,-0.061768,-0.072021
9141,-0.985107,-0.058350,-0.070801
9160,-0.986816,-0.055176,-0.066895
9180,-0.986572,-0.062500,-0.072998
9200,-0.989990,-0.059570,-0.075195
9220,-0.984619,-0.057617,-0.066895
9241,-0.987793,-0.059326,-0.072754
9260,-0.986084,-0.056152,-0.072510
9280,-0.986084,-0.059570,-0.071289
9300,-0.984863,-0.061279,-0.067871
9320,-0.988770,-0.058350,-0.071045
9341,-0.989258,-0.056396,-0.072021
9360,-0.989014,-0.058350,-0.078369
9380,-0.987305,-0.060547,-0.065186
9400,-0.987061,-0.053955,-0.072510
9420,-0.987305,-0.058838,-0.069336
9441,-0.988281,-0.061768,-0.074219
9460,-0.988037,-0.057861,-0.073242
9480,-0.985107,-0.057129,-0.071777
9500,-0.987061,-0.056396,-0.068115
9520,-0.986328,-0.059326,-0.065674
9541,-0.985840,-0.058594,-0.070557
9560,-0.984619,-0.058350,-0.070557
9580,-0.989746,-0.061279,-0.069336
9600,-0.985107,-0.061035,-0.072021
9620,-0.981689,-0.061768,-0.067871
9641,-0.982422,-0.056641,-0.071533
9660,-0.982910,-0.059814,-0.066162
9680,-0.984131,-0.061523,-0.068604
9700,-0.988281,-0.060303,-0.072510
9720,-0.985107,-0.061768,-0.072266
9740,-0.986084,-0.056885,-0.069336
9760,-0.989014,-0.055908,-0.069092
9780,-0.986816,-0.057861,-0.074463
9800,-0.987061,-0.061035,-0.073486
9820,-0.987793,-0.061035,-0.069580
9840,-0.985596,-0.056885,-0.071045
9860,-0.985107,-0.062012,-0.068115
9880,-0.990479,-0.063965,-0.071045
9900,-0.990234,-0.057373,-0.071777
9920,-0.984131,-0.056396,-0.074219
9941,-0.986084,-0.056396,-0.069092
9960,-0.990967,-0.057617,-0.067627
9980,-0.990723,-0.057129,-0.074707
10000,-0.986572,-0.059082,-0.072510
10020,-0.986816,-0.059326,-0.070068
10040,-0.985107,-0.059814,-0.074951
10060,-0.981934,-0.059570,-0.072510
10080,-0.986572,-0.057617,-0.069336
10100,-0.990479,-0.059082,-0.074463
10120,-0.989990,-0.062012,-0.062744
10140,-0.984131,-0.059326,-0.072510
10160,-0.983643,-0.056152,-0.069092
10180,-0.985596,-0.057861,-0.066895
10200,-0.990723,-0.059326,-0.071289
10220,-0.988770,-0.063477,-0.073975
10241,-0.982910,-0.057373,-0.068359
10260,-0.986816,-0.061768,-0.074219
10280,-0.987549,-0.053711,-0.071533
10300,-0.981689,-0.059570,-0.065430
10320,-0.983154,-0.055420,-0.069580
10341,-0.987061,-0.060059,-0.068115
10360,-0.986816,-0.059082,-0.074219
10380,-0.992432,-0.061035,-0.076172
10400,-0.984619,-0.059326,-0.068604
10420,-0.983887,-0.058105,-0.068848
10441,-0.981201,-0.062012,-0.072754
10460,-0.985352,-0.058350,-0.070068
10480,-0.986084,-0.056885,-0.071045
10500,-0.987305,-0.061035,-0.066650
10520,-0.987061,-0.054932,-0.071533
10541,-0.989502,-0.061523,-0.072266
10560,-0.986572,-0.056641,-0.071289
10580,-0.983154,-0.059082,-0.070313
10600,-0.989014,-0.059326,-0.074951
10620,-0.987793,-0.060303,-0.072021
10641,-0.989990,-0.058594,-0.069092
10660,-0.987793,-0.063232,-0.071289
10680,-0.985840,-0.057617,-0.073486
10700,-0.984131,-0.057617,-0.071777
10720,-0.985352,-0.058838,-0.076660
10741,-0.989502,-0.058350,-0.075195
10760,-0.983398,-0.058350,-0.064941
10780,-0.981201,-0.056396,-0.072998
10800,-0.986816,-0.060547,-0.076416
10820,-0.983887,-0.059814,-0.073486
10841,-0.986816,-0.057617,-0.072266
10860,-0.982422,-0.058105,-0.068604
10880,-0.983398,-0.059082,-0.070801
10900,-0.984131,-0.062988,-0.072510
10920,-0.982910,-0.056152,-0.065430
10940,-0.984619,-0.055908,-0.070068
10960,-0.985840,-0.059570,-0.067383
10980,-0.985352,-0.057617,-0.069580
11000,-0.983154,-0.057373,-0.065430
11020,-0.986572,-0.057373,-0.068115
11040,-0.989990,-0.059570,-0.071289
11060,-0.984863,-0.060547,-0.072510
11080,-0.986816,-0.058594,-0.065430
11100,-0.985840,-0.059326,-0.062744
11120,-0.985352,-0.059082,-0.069824
11141,-0.983887,-0.059082,-0.072510
11160,-0.981934,-0.060059,-0.071533
11180,-0.987549,-0.056152,-0.065918
11200,-0.988281,-0.055908,-0.065430
11220,-0.982178,-0.060303,-0.069580
11241,-0.987305,-0.059570,-0.071045
11260,-0.987061,-0.060059,-0.073730
11280,-0.983643,-0.056396,-0.073730
11300,-0.990234,-0.059570,-0.067139
11320,-0.987305,-0.059082,-0.071045
11341,-0.988281,-0.061035,-0.072510
11360,-0.990234,-0.058594,-0.075195
11380,-0.987793,-0.058594,-0.068604
11400,-0.984863,-0.063232,-0.069824
11420,-0.986816,-0.060059,-0.072510
11441,-0.984863,-0.058594,-0.065186
11460,-0.987305,-0.055908,-0.072021
11480,-0.985352,-0.058350,-0.071533
11500,-0.986084,-0.057617,-0.076172
11520,-0.987549,-0.059082,-0.066162
11541,-0.984863,-0.058838,-0.073486
11560,-0.985352,-0.060303,-0.080322
11580,-0.988525,-0.059570,-0.068848
11600,-0.984375,-0.062256,-0.071289
11620,-0.985840,-0.062012,-0.068115
11641,-0.986084,-0.056641,-0.074951
11660,-0.986816,-0.058594,-0.070313
11680,-0.986328,-0.060303,-0.073486
11700,-0.989258,-0.059814,-0.072754
11720,-0.991455,-0.059326,-0.068115
11741,-0.988525,-0.060547,-0.065186
11760,-0.985352,-0.058838,-0.076660
11780,-0.987061,-0.060547,-0.071289
11800,-0.987549,-0.063965,-0.074951
11820,-0.988525,-0.057129,-0.071045
11841,-0.984131,-0.060791,-0.072510
11860,-0.987305,-0.055420,-0.068359
11880,-0.984375,-0.060791,-0.072754
11900,-0.985352,-0.062744,-0.066650
11920,-0.990723,-0.058105,-0.066162
11940,-0.989014,-0.059326,-0.067871
11960,-0.987061,-0.057373,-0.071289
11980,-0.988525,-0.062012,-0.071533
12000,-0.987793,-0.059814,-0.074463
12020,-0.983398,-0.059082,-0.071777
12040,-0.986084,-0.059082,-0.067383
12060,-0.986084,-0.060059,-0.072510
12080,-0.989258,-0.057373,-0.067383
12100,-0.988037,-0.062500,-0.072266
12120,-0.985840,-0.063232,-0.076904
12140,-0.984131,-0.059814,-0.069580
12160,-0.985107,-0.057129,-0.071533
12180,-0.983398,-0.059570,-0.070313
12200,-0.986084,-0.058838,-0.073975
12220,-0.982422,-0.060791,-0.074463
12240,-0.985107,-0.062256,-0.071777
12260,-0.985107,-0.058838,-0.072266
12280,-0.981934,-0.062744,-0.072266
12300,-0.988037,-0.060791,-0.067871
12321,-0.983887,-0.060791,-0.070313
12340,-0.987305,-0.058838,-0.065918
12360,-0.988037,-0.056396,-0.073975
12380,-0.985352,-0.060059,-0.069092
12400,-0.984863,-0.058350,-0.071533
12421,-0.985107,-0.060547,-0.071777
12440,-0.985352,-0.060791,-0.071533
12460,-0.987305,-0.062988,-0.070557
12480,-0.986572,-0.061035,-0.073242
12500,-0.986328,-0.058594,-0.073242
12521,-0.988770,-0.059082,-0.072266
12540,-0.989502,-0.062988,-0.069092
12560,-0.986816,-0.058594,-0.072021
12580,-0.986084,-0.060791,-0.074463
12600,-0.984131,-0.059570,-0.071045
12621,-0.984863,-0.057861,-0.065674
12640,-0.988037,-0.056641,-0.070068
12660,-0.985840,-0.058350,-0.070068
12680,-0.988281,-0.061035,-0.068359
12700,-0.986328,-0.056641,-0.073975
12721,-0.983154,-0.060059,-0.070313
12740,-0.985107,-0.058838,-0.068359
12760,-0.988281,-0.059570,-0.072510
12780,-0.985840,-0.057129,-0.072266
12800,-0.985352,-0.059326,-0.073242
12821,-0.985352,-0.058838,-0.072021
12840,-0.988037,-0.059570,-0.069336
12860,-0.988037,-0.056641,-0.068115
12880,-0.987793,-0.062744,-0.069092
12900,-0.983398,-0.059570,-0.069092
12920,-0.985107,-0.055176,-0.075195
12940,-0.986816,-0.057861,-0.076416
12960,-0.986572,-0.057129,-0.070313
12980,-0.981201,-0.057861,-0.068115
13000,-0.982910,-0.061035,-0.067627
13020,-0.986816,-0.057861,-0.072754
13040,-0.983398,-0.060791,-0.070313
13060,-0.982422,-0.057373,-0.069580
