# sample_hz,50
# duration_s,120
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps
95021,-0.066650,0.009033,1.020264,43.821,0.206107,0.900763,-0.015267
95040,-0.061035,0.011475,1.020508,43.809,0.221374,0.977099,-0.145038
95060,-0.057373,0.009521,1.027832,43.812,0.206107,1.015267,-0.076336
95080,-0.061279,0.011719,1.020264,43.824,0.244275,1.038168,-0.129771
95100,-0.062012,0.010010,1.021973,43.836,0.297710,0.969466,-0.015267
95120,-0.067871,0.007568,1.024170,43.839,0.114504,0.977099,-0.038168
95140,-0.062012,0.009766,1.018066,43.836,0.267176,0.969466,-0.076336
95160,-0.065674,0.006592,1.019043,43.848,0.221374,0.984733,-0.198473
95180,-0.059326,0.008789,1.018555,43.812,0.267176,1.038168,-0.236641
95200,-0.063721,0.007813,1.026611,43.821,0.290076,1.045802,-0.129771
95220,-0.062256,0.011230,1.023193,43.827,0.221374,0.961832,-0.145038
95240,-0.061523,0.011719,1.023682,43.789,0.244275,1.045802,-0.145038
95260,-0.060303,0.012451,1.019287,43.815,0.274809,0.969466,-0.183206
95280,-0.065674,0.012939,1.019287,43.812,0.274809,0.854962,-0.190840
95300,-0.061035,0.009033,1.025879,43.812,0.259542,1.007634,-0.236641
95320,-0.063477,0.011475,1.028564,43.842,0.213740,0.916031,-0.061069
95340,-0.059814,0.007813,1.021729,43.804,0.183206,0.946565,-0.038168
95360,-0.064453,0.012695,1.020996,43.801,0.229008,0.969466,0.015267
95381,-0.060059,0.011230,1.022705,43.812,0.259542,1.045802,-0.106870
95400,-0.066406,0.014404,1.023193,43.821,0.236641,0.984733,-0.167939
95420,-0.065674,0.011475,1.026123,43.827,0.198473,1.053435,-0.160305
95440,-0.067139,0.009521,1.022461,43.824,0.229008,1.145038,-0.145038
95460,-0.062744,0.011475,1.027344,43.824,0.068702,0.885496,-0.175573
95480,-0.067383,0.005859,1.023193,43.848,0.259542,1.022901,-0.137405
95500,-0.067383,0.012451,1.022705,43.833,0.229008,1.007634,-0.175573
95520,-0.062744,0.010742,1.020752,43.827,0.213740,0.916031,-0.152672
95540,-0.065674,0.006348,1.024658,43.830,0.206107,1.099237,-0.137405
95560,-0.063721,0.010742,1.019531,43.827,0.221374,0.961832,-0.160305
95580,-0.065918,0.009766,1.025391,43.836,0.213740,0.923664,-0.206107
95600,-0.060547,0.012207,1.024902,43.812,0.152672,1.229008,-0.122137
95620,-0.061768,0.010010,1.022217,43.827,0.236641,0.908397,-0.129771
95640,-0.064697,0.005859,1.024902,43.842,0.335878,0.992366,-0.061069
95660,-0.062256,0.008789,1.023926,43.848,0.251908,0.992366,-0.206107
95680,-0.066162,0.008789,1.021240,43.836,0.236641,0.916031,-0.038168
95700,-0.067139,0.009277,1.025391,43.830,0.175573,1.076336,0.015267
95720,-0.063965,0.009521,1.018555,43.824,0.152672,1.053435,-0.030534
95741,-0.058838,0.009033,1.022705,43.827,0.206107,1.007634,-0.083969
95760,-0.059814,0.008057,1.025635,43.845,0.198473,0.977099,-0.244275
95780,-0.058350,0.007813,1.020996,43.851,0.274809,0.961832,-0.145038
95800,-0.068848,0.012695,1.017334,43.815,0.244275,0.984733,-0.190840
95820,-0.062012,0.010010,1.022217,43.818,0.137405,1.137405,-0.244275
95840,-0.065186,0.009033,1.018066,43.821,0.229008,1.038168,-0.221374
95860,-0.062744,0.007324,1.018066,43.839,0.259542,1.099237,-0.229008
95880,-0.062988,0.009277,1.021973,43.812,0.320611,1.038168,-0.152672
95900,-0.067627,0.010254,1.024902,43.854,0.206107,0.977099,-0.175573
95920,-0.065430,0.010742,1.024414,43.839,0.259542,0.946565,-0.152672
95940,-0.061035,0.008789,1.028809,43.821,0.213740,0.938931,-0.022901
95960,-0.066406,0.012207,1.022217,43.824,0.282443,0.908397,-0.076336
95980,-0.068359,0.010742,1.022949,43.845,0.259542,0.961832,-0.167939
96000,-0.065430,0.009766,1.023438,43.856,0.175573,0.893130,-0.083969
96020,-0.066406,0.006104,1.019531,43.827,0.206107,0.885496,-0.076336
96040,-0.067871,0.007080,1.022461,43.812,0.328244,0.931298,-0.091603
96060,-0.062988,0.009033,1.020264,43.824,0.221374,1.007634,0.038168
96080,-0.064453,0.009521,1.020508,43.862,0.259542,0.984733,-0.137405
96101,-0.070068,0.004395,1.020020,43.821,0.244275,1.000000,-0.106870
96120,-0.070557,0.017090,1.024902,43.827,0.160305,1.083969,-0.129771
96140,-0.059082,0.001221,1.028320,43.824,0.061069,0.923664,-0.190840
96160,-0.056885,0.003662,1.024658,43.824,0.221374,0.778626,-0.175573
96180,-0.067627,0.017578,1.025879,43.792,0.282443,1.083969,0.152672
96200,-0.071045,0.018311,1.020752,43.839,0.190840,0.992366,-0.152672
96220,-0.056152,0.002197,1.025879,43.845,0.229008,0.893130,-0.251908
96240,-0.059326,0.004150,1.031982,43.821,0.305344,0.992366,-0.190840
96260,-0.072021,0.018066,1.017578,43.845,0.190840,1.083969,-0.061069
96280,-0.071289,0.014160,1.020264,43.833,0.160305,1.022901,-0.175573
96300,-0.057861,0.001709,1.017090,43.836,0.152672,0.954198,-0.183206
96320,-0.061768,0.005615,1.024902,43.812,0.244275,0.938931,-0.167939
96340,-0.066162,0.017578,1.025391,43.830,0.251908,1.015267,-0.061069
96360,-0.067871,0.006592,1.025391,43.827,0.229008,1.038168,-0.236641
96380,-0.063477,0.001221,1.026367,43.809,0.427481,0.969466,-0.076336
96400,-0.062744,0.010010,1.025391,43.824,0.167939,1.061069,-0.045802
96420,-0.064941,0.009277,1.025879,43.824,0.114504,1.030534,-0.083969
96440,-0.060547,0.008545,1.022949,43.833,0.282443,0.816794,-0.099237
96461,-0.059326,0.010986,1.022949,43.836,0.335878,1.083969,0.030534
96480,-0.065186,0.009766,1.028320,43.801,0.305344,0.969466,-0.106870
96500,-0.061523,0.010986,1.029053,43.827,0.251908,0.885496,-0.045802
96520,-0.065674,0.009521,1.025635,43.792,0.175573,1.114504,-0.106870
96540,-0.060303,0.009766,1.026855,43.798,0.259542,0.877863,-0.061069
96560,-0.069824,0.011475,1.021484,43.821,0.267176,1.061069,-0.030534
96580,-0.063965,0.010010,1.021484,43.836,0.236641,0.946565,-0.122137
96600,-0.062256,0.012207,1.021729,43.818,0.106870,0.977099,-0.122137
96620,-0.060791,0.010254,1.024170,43.827,0.236641,0.977099,-0.137405
96640,-0.064453,0.011719,1.027588,43.809,0.152672,1.038168,-0.083969
96660,-0.061279,0.008301,1.019043,43.830,0.274809,1.076336,0.000000
96680,-0.060303,0.011475,1.022217,43.851,0.251908,0.862595,-0.068702
96700,-0.062500,0.009277,1.020996,43.804,0.259542,1.053435,-0.099237
96720,-0.062744,0.013428,1.023682,43.833,0.236641,0.946565,-0.206107
96740,-0.063721,0.012451,1.022461,43.821,0.282443,0.992366,-0.045802
96760,-0.061035,0.010986,1.025391,43.827,0.213740,1.030534,-0.129771
96780,-0.058594,0.014160,1.015137,43.824,0.282443,0.893130,-0.137405
96800,-0.061279,0.010254,1.028076,43.812,0.175573,1.007634,-0.160305
96821,-0.062500,0.010010,1.022949,43.839,0.190840,1.015267,-0.045802
96840,-0.062500,0.007568,1.021484,43.833,0.190840,1.007634,-0.282443
96860,-0.064941,0.010254,1.028809,43.812,0.083969,0.969466,-0.183206
96880,-0.067383,0.009766,1.024414,43.842,0.267176,0.923664,-0.099237
96900,-0.064453,0.009766,1.024658,43.851,0.198473,0.961832,-0.160305
96920,-0.069092,0.007568,1.022949,43.833,0.259542,1.167939,-0.221374
96941,-0.064941,0.003662,1.022949,43.821,0.229008,1.022901,-0.022901
96961,-0.063232,0.010254,1.018799,43.845,0.290076,0.992366,-0.083969
96980,-0.067871,0.011719,1.024658,43.806,0.221374,1.000000,-0.145038
97000,-0.066162,0.014648,1.026855,43.806,0.229008,1.068702,-0.167939
97020,-0.060547,0.007813,1.016846,43.839,0.274809,1.007634,-0.167939
97040,-0.061523,0.004883,1.026855,43.818,0.175573,1.007634,-0.152672
97060,-0.063965,0.013184,1.020752,43.839,0.305344,0.847328,-0.038168
97080,-0.062988,0.010010,1.020264,43.818,0.213740,0.977099,-0.145038
97100,-0.062256,-0.000488,1.020508,43.839,0.045802,1.015267,-0.129771
97120,-0.068848,0.011719,1.024658,43.824,0.290076,1.022901,-0.053435
97140,-0.064941,0.016846,1.024414,43.839,0.129771,1.076336,-0.175573
97160,-0.059570,0.002686,1.020020,43.821,0.183206,1.061069,-0.145038
97180,-0.061523,0.003662,1.024902,43.824,0.251908,1.053435,-0.167939
97200,-0.070313,0.020508,1.025635,43.804,0.320611,1.183206,-0.152672
97220,-0.065918,0.008301,1.020752,43.804,0.175573,0.992366,-0.099237
97240,-0.055176,0.002686,1.016602,43.801,0.343511,1.030534,-0.175573
97260,-0.065186,0.009521,1.023438,43.798,0.160305,1.030534,-0.099237
97280,-0.065430,0.015381,1.019043,43.842,0.145038,0.923664,-0.091603
97300,-0.061279,0.011475,1.025146,43.827,0.251908,1.038168,-0.030534
97321,-0.063232,0.008789,1.024658,43.801,0.229008,1.152672,-0.053435
97340,-0.063232,0.008057,1.020264,43.818,0.152672,0.954198,-0.106870
97360,-0.066650,0.008545,1.021484,43.830,0.251908,0.877863,-0.183206
97380,-0.062012,0.007568,1.028320,43.830,0.351145,1.068702,-0.099237
97400,-0.066406,0.010254,1.022461,43.804,0.236641,0.984733,-0.022901
97420,-0.064209,0.010254,1.018799,43.809,0.267176,1.045802,-0.160305
97440,-0.062500,0.010010,1.027588,43.795,0.251908,0.992366,-0.213740
97460,-0.060547,0.008057,1.022949,43.815,0.229008,1.015267,-0.083969
97480,-0.064209,0.012207,1.019287,43.812,0.274809,1.137405,-0.091603
97500,-0.065186,0.011230,1.024902,43.821,0.213740,1.122137,-0.045802
97520,-0.062744,0.008545,1.025146,43.830,0.229008,0.961832,-0.206107
97540,-0.063721,0.005371,1.024658,43.824,0.244275,1.000000,-0.022901
97560,-0.066650,0.010010,1.020264,43.833,0.236641,1.076336,-0.183206
97580,-0.064209,0.012939,1.021729,43.833,0.282443,0.931298,-0.068702
97600,-0.064697,0.009766,1.022705,43.833,0.175573,1.007634,-0.045802
97620,-0.067383,0.010010,1.024902,43.824,0.190840,0.900763,0.007634
97640,-0.062988,0.007324,1.019287,43.833,0.183206,1.091603,-0.167939
97660,-0.062744,0.009277,1.020752,43.821,0.213740,0.931298,-0.251908
97680,-0.064453,0.008789,1.029053,43.818,0.190840,1.083969,-0.160305
97701,-0.053223,0.009521,1.024902,43.804,0.244275,1.015267,-0.145038
97720,-0.063965,0.005859,1.023926,43.845,0.167939,1.091603,-0.122137
97740,-0.067871,0.014648,1.025391,43.818,0.167939,1.038168,-0.061069
97760,-0.058350,0.010254,1.021484,43.798,0.167939,1.038168,-0.091603
97780,-0.059082,0.008789,1.020752,43.815,0.152672,0.961832,-0.167939
97800,-0.062012,0.006836,1.020508,43.830,0.183206,0.992366,-0.183206
97820,-0.061523,0.011230,1.020996,43.804,0.122137,1.114504,-0.099237
97840,-0.062988,0.007813,1.024170,43.821,0.175573,0.992366,-0.122137
97860,-0.063965,0.009277,1.020508,43.809,0.305344,1.000000,-0.106870
97880,-0.065430,0.012207,1.021484,43.833,0.229008,0.908397,-0.175573
97900,-0.063232,0.008789,1.031494,43.818,0.244275,0.946565,-0.053435
97920,-0.065918,0.011719,1.022461,43.845,0.206107,0.977099,-0.160305
97940,-0.064209,0.008545,1.025879,43.833,0.213740,0.923664,-0.145038
97960,-0.061035,0.008789,1.019775,43.821,0.114504,0.946565,-0.038168
97980,-0.063477,0.013184,1.016357,43.827,0.274809,1.045802,-0.114504
98000,-0.063965,0.008545,1.018555,43.812,0.236641,0.977099,-0.114504
98020,-0.062500,0.010498,1.018555,43.821,0.175573,1.000000,-0.122137
98040,-0.067627,0.010498,1.022217,43.809,0.328244,1.000000,-0.114504
98061,-0.059570,0.010254,1.018555,43.812,0.175573,1.038168,-0.083969
98080,-0.059570,0.012695,1.021484,43.824,0.274809,0.755725,-0.160305
98100,-0.059814,0.004639,1.028564,43.833,0.221374,0.946565,-0.083969
98120,-0.061523,0.003906,1.021729,43.833,0.274809,0.938931,-0.129771
98140,-0.060059,0.009766,1.023193,43.845,0.267176,1.076336,-0.045802
98160,-0.066895,0.015869,1.026123,43.842,0.236641,0.961832,-0.106870
98180,-0.066406,0.010010,1.024414,43.821,0.312977,1.038168,-0.076336
98200,-0.062744,0.007324,1.027100,43.818,0.274809,0.946565,-0.106870
98220,-0.059326,0.009521,1.023193,43.827,0.244275,0.824428,-0.091603
98240,-0.063721,0.011475,1.026123,43.824,0.152672,1.015267,-0.061069
98260,-0.062744,0.009033,1.024658,43.851,0.267176,1.030534,-0.221374
98280,-0.066895,0.010254,1.029541,43.818,0.312977,1.061069,-0.068702
98300,-0.064453,0.010010,1.018311,43.833,0.213740,0.908397,-0.229008
98320,-0.062500,0.007568,1.025391,43.801,0.190840,1.160305,-0.106870
98340,-0.063965,0.005615,1.016846,43.833,0.190840,1.038168,-0.190840
98360,-0.064941,0.013428,1.020264,43.848,0.244275,0.893130,-0.152672
98380,-0.062012,0.006592,1.027100,43.824,0.129771,1.022901,-0.099237
98400,-0.061523,0.008301,1.026611,43.792,0.213740,1.038168,-0.160305
98421,-0.067383,0.005615,1.024902,43.836,0.145038,0.931298,-0.122137
98440,-0.064697,0.009521,1.023193,43.836,0.152672,1.053435,-0.167939
98460,-0.064209,0.010254,1.025635,43.839,0.259542,0.839695,-0.083969
98480,-0.063232,0.009521,1.026611,43.851,0.198473,0.870229,-0.175573
98500,-0.065918,0.008789,1.019043,43.821,0.076336,0.984733,-0.137405
98520,-0.064697,0.010010,1.020996,43.821,0.152672,0.984733,0.000000
98540,-0.065674,0.007813,1.025146,43.821,0.145038,0.900763,-0.167939
98560,-0.064941,0.008301,1.018311,43.812,0.190840,1.061069,-0.190840
98580,-0.064697,0.009521,1.029053,43.815,0.259542,0.938931,-0.083969
98600,-0.067139,0.011475,1.022705,43.830,0.251908,0.961832,-0.061069
98620,-0.061523,0.002686,1.023438,43.804,0.221374,1.007634,-0.152672
98640,-0.056152,0.009033,1.026123,43.833,0.213740,1.038168,-0.145038
98660,-0.064697,0.010986,1.020752,43.818,0.259542,0.900763,-0.129771
98680,-0.062256,0.010986,1.026367,43.806,0.305344,0.938931,-0.213740
98700,-0.064697,0.008545,1.020752,43.839,0.206107,0.961832,-0.053435
98720,-0.067383,0.010986,1.018311,43.815,0.290076,1.000000,-0.167939
98740,-0.063965,0.010986,1.023438,43.848,0.259542,1.015267,-0.099237
98760,-0.062744,0.009766,1.022217,43.833,0.351145,1.068702,-0.160305
98781,-0.063477,0.012695,1.019775,43.801,0.320611,0.992366,-0.160305
98800,-0.067383,0.006348,1.017822,43.848,0.221374,0.916031,-0.068702
98820,-0.064697,0.010742,1.017334,43.830,0.198473,0.916031,-0.167939
98840,-0.061768,0.006348,1.032715,43.827,0.274809,1.007634,-0.213740
98860,-0.062988,0.009521,1.024170,43.824,0.129771,1.038168,-0.114504
98880,-0.064209,0.010742,1.022949,43.804,0.274809,1.000000,-0.022901
98900,-0.062988,0.010498,1.024170,43.812,0.183206,0.977099,-0.106870
98920,-0.067627,0.008789,1.025879,43.798,0.145038,0.877863,-0.137405
98940,-0.061035,0.008545,1.029785,43.806,0.183206,1.007634,-0.030534
98960,-0.060059,0.008057,1.025391,43.830,0.175573,1.038168,-0.198473
98980,-0.062256,0.012207,1.022705,43.815,0.320611,0.862595,-0.206107
99000,-0.061768,0.008789,1.023438,43.836,0.251908,1.061069,-0.114504
99020,-0.064453,0.011475,1.022461,43.798,0.297710,0.954198,-0.152672
99040,-0.062988,0.012695,1.027344,43.809,0.305344,0.992366,-0.015267
99060,-0.059814,0.013428,1.023438,43.830,0.251908,0.984733,-0.114504
99080,-0.060303,0.006104,1.027588,43.812,0.251908,1.091603,-0.152672
99100,-0.066650,0.008545,1.026855,43.824,0.160305,0.954198,-0.175573
99120,-0.065918,0.012207,1.023193,43.824,0.320611,0.984733,-0.183206
99141,-0.062012,0.004639,1.023438,43.830,0.259542,1.030534,-0.045802
99160,-0.064209,0.010986,1.028809,43.827,0.244275,0.893130,-0.068702
99180,-0.064453,0.012695,1.016357,43.842,0.312977,1.160305,0.061069
99200,-0.063477,0.008545,1.022949,43.815,0.198473,0.969466,-0.068702
99220,-0.061768,0.007568,1.019287,43.827,0.167939,0.885496,-0.030534
99240,-0.065186,0.010986,1.017334,43.806,0.297710,1.083969,-0.167939
99260,-0.063477,0.012939,1.014160,43.851,0.137405,1.038168,-0.038168
99280,-0.066406,0.006348,1.022217,43.833,0.152672,1.022901,-0.175573
99300,-0.075439,0.007568,1.023682,43.833,0.251908,0.839695,-0.083969
99320,-0.078857,0.007813,1.027588,43.815,0.335878,0.916031,-0.129771
99340,-0.066406,0.006348,1.026611,43.771,0.274809,1.030534,-0.068702
99360,-0.067383,0.009521,1.026855,43.848,0.267176,0.885496,-0.053435
99380,-0.065674,0.010498,1.022705,43.812,0.229008,0.923664,0.007634
99400,-0.067383,0.008301,1.022705,43.809,0.374046,0.893130,-0.015267
99420,-0.047852,0.013184,1.005615,43.801,0.229008,1.099237,-0.007634
99440,-0.063232,0.008057,1.023193,43.815,0.183206,0.877863,-0.145038
99460,-0.066650,0.008545,1.023438,43.801,0.312977,0.977099,-0.129771
99480,-0.061523,0.010742,1.021484,43.818,0.297710,1.061069,-0.167939
99500,-0.062500,0.013672,1.028320,43.839,0.221374,0.954198,-0.083969
99520,-0.067383,0.011230,1.019287,43.818,0.190840,1.015267,-0.152672
99540,-0.061768,0.008545,1.024902,43.827,0.106870,0.961832,-0.106870
99560,-0.062012,0.011230,1.020996,43.827,0.007634,1.007634,-0.221374
99580,-0.063721,0.011963,1.026611,43.806,0.091603,0.916031,0.000000
99600,-0.062256,0.006348,1.022217,43.839,0.061069,0.992366,-0.183206
99620,-0.067627,0.008301,1.020996,43.818,0.038168,1.007634,-0.137405
99640,-0.064941,0.010254,1.017578,43.786,0.183206,0.931298,-0.015267
99661,-0.062500,0.009033,1.027344,43.812,0.167939,1.068702,-0.122137
99680,-0.063965,0.010498,1.020020,43.792,0.213740,0.946565,-0.038168
99700,-0.066650,0.011230,1.020752,43.848,0.290076,0.954198,-0.038168
99720,-0.058594,0.007080,1.021484,43.792,0.236641,0.885496,-0.091603
99740,-0.067871,0.014648,1.019287,43.789,0.236641,1.007634,-0.160305
99760,-0.064941,0.009033,1.026367,43.806,0.175573,1.000000,-0.167939
99780,-0.066650,0.007324,1.018799,43.824,0.236641,1.114504,-0.206107
99800,-0.058838,0.006592,1.011963,43.818,0.251908,0.854962,-0.206107
99820,-0.058105,0.010742,1.024414,43.804,0.244275,1.053435,-0.160305
99840,-0.062988,0.009033,1.017822,43.789,0.274809,0.839695,0.076336
99860,-0.063965,0.007568,1.019775,43.821,0.236641,0.946565,-0.030534
99880,-0.061279,0.009766,1.016846,43.801,0.282443,0.946565,-0.160305
99900,-0.062988,0.008301,1.020508,43.809,0.106870,0.923664,-0.160305
99920,-0.066650,0.009766,1.025391,43.786,0.427481,1.030534,-0.122137
99940,-0.066406,0.008789,1.021729,43.839,0.312977,1.083969,-0.030534
99960,-0.064453,0.008545,1.025146,43.804,0.259542,0.954198,-0.114504
99980,-0.064941,0.009521,1.019531,43.812,0.328244,0.961832,-0.099237
100000,-0.070068,0.011963,1.020996,43.798,0.198473,1.007634,-0.175573
100020,-0.066406,0.007324,1.024414,43.801,0.183206,1.045802,-0.022901
100041,-0.062500,0.007813,1.029541,43.798,0.236641,1.038168,-0.167939
100060,-0.063965,0.009033,1.022461,43.783,0.160305,1.000000,-0.137405
100080,-0.064941,0.010742,1.023926,43.806,0.183206,1.015267,-0.129771
100100,-0.063721,0.012207,1.024658,43.806,0.221374,1.000000,-0.145038
100120,-0.062744,0.010986,1.023438,43.809,0.320611,0.946565,-0.175573
100140,-0.064209,0.008301,1.018555,43.827,0.221374,0.961832,-0.221374
100160,-0.061523,0.011963,1.032471,43.789,0.305344,1.022901,-0.229008
100180,-0.064453,0.009766,1.020020,43.818,0.183206,1.038168,-0.068702
100200,-0.064941,0.007080,1.024902,43.798,0.190840,0.946565,-0.236641
100220,-0.062500,0.010742,1.024170,43.809,0.152672,0.984733,-0.183206
100240,-0.062744,0.010010,1.026123,43.804,0.129771,1.160305,-0.160305
100260,-0.064209,0.006592,1.025146,43.815,0.221374,1.015267,-0.061069
100280,-0.062988,0.006836,1.028320,43.754,0.244275,0.992366,-0.229008
100300,-0.067139,0.010498,1.021240,43.815,0.267176,1.114504,-0.061069
100320,-0.062988,0.007568,1.028320,43.804,0.137405,0.977099,-0.152672
100340,-0.065918,0.007813,1.021729,43.821,0.297710,0.946565,-0.137405
100360,-0.061279,0.010986,1.017822,43.824,0.221374,1.045802,-0.244275
100380,-0.060059,0.006592,1.024414,43.842,0.206107,1.007634,-0.167939
100400,-0.063232,0.003418,1.026367,43.815,0.167939,0.992366,-0.183206
100421,-0.062744,0.007813,1.024658,43.804,0.183206,1.007634,-0.099237
100440,-0.065918,0.008057,1.022705,43.824,0.068702,1.106870,-0.366412
100460,-0.062744,0.009766,1.025879,43.845,0.206107,0.946565,-0.114504
100480,-0.067139,0.012207,1.023438,43.809,0.335878,1.114504,-0.076336
100500,-0.064697,0.010742,1.028320,43.806,0.312977,0.885496,-0.213740
100520,-0.064209,0.003662,1.021484,43.809,0.198473,0.954198,-0.145038
100540,-0.066162,0.013672,1.027344,43.798,0.160305,1.061069,-0.114504
100560,-0.062012,0.010498,1.026855,43.815,0.335878,1.015267,-0.068702
100580,-0.064697,0.009277,1.017578,43.809,0.274809,0.984733,-0.045802
100600,-0.062500,0.007568,1.024902,43.824,0.221374,1.053435,-0.152672
100620,-0.062012,0.009766,1.020752,43.801,0.351145,1.030534,-0.083969
100640,-0.065918,0.012695,1.022705,43.806,0.137405,0.984733,-0.022901
100660,-0.061768,0.011963,1.023438,43.795,0.152672,1.030534,-0.045802
100680,-0.060791,0.008301,1.016602,43.798,0.145038,1.061069,-0.030534
100700,-0.062988,0.005127,1.026367,43.818,0.305344,1.061069,-0.015267
100720,-0.063965,0.011963,1.018799,43.827,0.160305,1.091603,-0.114504
100740,-0.063477,0.011230,1.027100,43.809,0.160305,1.022901,-0.183206
100760,-0.065430,0.007324,1.024170,43.804,0.297710,0.946565,-0.175573
100780,-0.060059,0.007080,1.023438,43.818,0.213740,0.931298,-0.061069
100801,-0.063477,0.008301,1.020996,43.806,0.213740,0.916031,0.030534
100820,-0.065186,0.010498,1.022705,43.824,0.160305,0.893130,-0.198473
100840,-0.062988,0.010010,1.019531,43.836,0.236641,1.000000,-0.175573
100860,-0.067627,0.010742,1.028076,43.827,0.122137,0.992366,-0.137405
100880,-0.062012,0.014160,1.026367,43.809,0.213740,1.045802,-0.129771
100900,-0.061523,0.008789,1.021484,43.801,0.213740,1.099237,-0.175573
100920,-0.063721,0.009033,1.023193,43.809,0.335878,1.099237,-0.007634
100940,-0.062012,0.010498,1.022461,43.824,0.244275,0.923664,-0.068702
100960,-0.062500,0.010010,1.031250,43.821,0.236641,0.931298,0.007634
100980,-0.069580,0.012695,1.023438,43.821,0.190840,1.007634,-0.114504
101000,-0.068359,0.010254,1.019287,43.809,0.221374,0.954198,-0.061069
101020,-0.063232,0.009033,1.021973,43.804,0.167939,0.946565,-0.068702
101040,-0.066895,0.009766,1.022217,43.821,0.198473,0.900763,-0.099237
101060,-0.062500,0.011230,1.025635,43.789,0.343511,0.984733,-0.175573
101080,-0.060791,0.011230,1.022461,43.812,0.259542,0.931298,-0.152672
101100,-0.066406,0.008789,1.025391,43.804,0.198473,0.954198,-0.083969
101120,-0.067139,0.010498,1.028564,43.815,0.259542,0.908397,-0.114504
101140,-0.062988,0.013916,1.020752,43.833,0.244275,0.992366,-0.091603
101160,-0.066162,0.010742,1.021973,43.821,0.213740,1.099237,-0.137405
101181,-0.062500,0.009766,1.028320,43.812,0.221374,1.076336,-0.137405
101200,-0.062256,0.008057,1.028076,43.804,0.244275,0.961832,-0.206107
101220,-0.061279,0.010498,1.020508,43.804,0.259542,1.076336,-0.007634
101240,-0.064697,0.008545,1.021484,43.809,0.152672,1.007634,-0.152672
101260,-0.066895,0.004150,1.021240,43.827,0.251908,0.916031,-0.129771
101280,-0.059814,0.008301,1.025879,43.824,0.328244,0.961832,-0.167939
101300,-0.061279,0.011230,1.020996,43.830,0.175573,1.038168,-0.175573
101320,-0.064453,0.013184,1.023682,43.795,0.213740,1.000000,-0.137405
101340,-0.062256,0.007568,1.019287,43.815,0.213740,1.038168,-0.251908
101360,-0.061523,0.007324,1.018066,43.809,0.221374,0.954198,-0.091603
101380,-0.064697,0.006836,1.026611,43.818,0.106870,0.977099,-0.068702
101400,-0.061768,0.006836,1.025146,43.812,0.190840,0.893130,-0.129771
101420,-0.060547,0.008301,1.021973,43.798,0.152672,1.000000,-0.061069
101440,-0.063232,0.010254,1.021973,43.830,0.244275,0.916031,-0.068702
101460,-0.062988,0.008301,1.022949,43.821,0.206107,1.030534,-0.053435
101480,-0.062988,0.009033,1.023682,43.824,0.190840,0.946565,-0.152672
101500,-0.060791,0.013184,1.021973,43.833,0.137405,1.007634,-0.106870
101520,-0.061035,0.007324,1.015137,43.848,0.236641,1.015267,-0.129771
101540,-0.061523,0.007080,1.023682,43.815,0.190840,0.854962,-0.145038
101561,-0.063232,0.009033,1.019775,43.818,0.312977,1.045802,0.000000
101580,-0.066162,0.009277,1.023682,43.830,0.206107,0.916031,-0.206107
101600,-0.062500,0.006836,1.019775,43.801,0.175573,1.030534,-0.221374
101620,-0.064209,0.010254,1.022949,43.836,0.129771,0.969466,-0.137405
101640,-0.066406,0.010742,1.024658,43.821,0.236641,1.015267,-0.122137
101660,-0.065918,0.005615,1.019287,43.815,0.198473,0.870229,-0.106870
101680,-0.057861,0.010010,1.025879,43.795,0.244275,0.893130,-0.206107
101700,-0.064453,0.005127,1.025879,43.801,0.259542,1.061069,-0.091603
101720,-0.063232,0.013184,1.020264,43.774,0.129771,1.076336,-0.251908
101740,-0.063965,0.009277,1.022461,43.845,0.305344,0.923664,-0.152672
101760,-0.065186,0.009521,1.026367,43.809,0.244275,0.984733,-0.083969
101780,-0.063965,0.012695,1.022949,43.821,0.259542,0.877863,-0.236641
101800,-0.066162,0.008057,1.016602,43.798,0.282443,1.007634,-0.091603
101820,-0.062744,0.010254,1.023438,43.824,0.160305,0.877863,-0.045802
101840,-0.065918,0.010498,1.019043,43.827,0.290076,0.977099,-0.061069
101860,-0.063721,0.010986,1.020508,43.806,0.206107,1.022901,-0.083969
101880,-0.064697,0.006104,1.020264,43.833,0.122137,0.984733,-0.175573
101900,-0.065674,0.008545,1.022217,43.818,0.251908,1.122137,-0.236641
101920,-0.061523,0.011475,1.030273,43.839,0.198473,0.977099,-0.137405
101940,-0.064209,0.008789,1.023193,43.833,0.137405,1.076336,-0.167939
101960,-0.061768,0.010010,1.019531,43.824,0.221374,1.122137,-0.167939
101980,-0.064941,0.008301,1.020508,43.812,0.312977,1.053435,-0.145038
102000,-0.065918,0.009521,1.026123,43.830,0.297710,0.984733,-0.221374
102020,-0.061768,0.008057,1.023682,43.848,0.297710,0.847328,-0.106870
102040,-0.061768,0.009277,1.023682,43.827,0.244275,1.068702,-0.045802
102060,-0.061523,0.009521,1.020264,43.851,0.152672,1.022901,-0.137405
102081,-0.061768,0.010742,1.024170,43.806,0.198473,1.053435,-0.129771
102100,-0.065186,0.011719,1.027344,43.812,0.152672,1.022901,-0.091603
102120,-0.064453,0.009521,1.026367,43.801,0.244275,0.916031,-0.213740
102140,-0.061768,0.004883,1.023682,43.833,0.160305,0.870229,-0.259542
