t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
9.501,0.9968,-0.1521,0.0598,0.679,1.107,-0.305,17.83
9.526,0.999,-0.1472,0.0549,0.656,1.168,-0.267,17.79
9.551,1.0017,-0.1516,0.0569,0.695,1.145,-0.252,17.82
9.576,0.9998,-0.1543,0.0581,0.656,1.084,-0.168,17.83
9.601,0.9976,-0.147,0.0566,0.687,1.038,-0.237,17.83
9.626,1.001,-0.1462,0.0605,0.649,1.061,-0.26,17.8
9.651,1.0017,-0.1504,0.0559,0.695,1.092,-0.298,17.79
9.676,1.0007,-0.1521,0.0579,0.679,1.099,-0.176,17.82
9.701,1.0022,-0.1477,0.0557,0.656,1.168,-0.244,17.82
9.726,0.9995,-0.1501,0.0547,0.626,1.137,-0.221,17.8
9.751,1.0039,-0.1484,0.0571,0.725,1.145,-0.389,17.81
9.776,0.9983,-0.1543,0.061,0.634,1.374,-0.412,17.81
9.801,0.9983,-0.1509,0.0608,0.649,1.176,-0.305,17.78
9.826,1.001,-0.1506,0.0544,0.641,1.237,-0.328,17.83
9.851,1.002,-0.1479,0.0625,0.626,1.099,-0.237,17.83
9.876,0.998,-0.1475,0.0515,0.679,1.168,-0.191,17.8
9.901,0.9978,-0.1462,0.0608,0.641,1.061,-0.198,17.8
9.926,0.999,-0.1479,0.0574,0.656,1.229,-0.206,17.81
9.951,0.9988,-0.1479,0.0527,0.656,1.26,-0.237,17.8
9.976,1.0042,-0.1506,0.0525,0.687,1.191,-0.252,17.8
10.001,1.0029,-0.1526,0.0518,0.649,1.099,-0.115,17.81
10.026,1.0017,-0.1519,0.0522,0.649,1.137,-0.244,17.83
10.051,1.0012,-0.1519,0.0601,0.664,1.061,-0.275,17.81
10.076,1.0005,-0.1499,0.0581,0.664,1.015,-0.16,17.81
10.101,1.0002,-0.1482,0.0579,0.71,1.16,-0.29,17.79
10.126,1.0032,-0.1523,0.0554,0.672,1.153,-0.252,17.8
10.151,1.0,-0.1494,0.0557,0.702,1.13,-0.267,17.78
10.176,0.9998,-0.1545,0.0532,0.679,1.176,-0.206,17.8
10.201,1.0022,-0.1506,0.0574,0.725,1.031,-0.206,17.77
10.226,1.0024,-0.1497,0.0496,0.687,1.13,-0.282,17.8
10.251,0.9988,-0.1506,0.0562,0.641,1.176,-0.168,17.78
10.276,1.002,-0.1482,0.054,0.695,1.198,-0.244,17.78
10.301,1.0037,-0.1482,0.0542,0.756,1.122,-0.214,17.81
10.326,1.0037,-0.1492,0.0596,0.672,1.16,-0.305,17.79
10.351,1.0017,-0.1543,0.0544,0.702,1.115,-0.313,17.78
10.376,0.9998,-0.1523,0.0562,0.672,1.053,-0.275,17.77
10.401,0.9995,-0.1526,0.0591,0.687,1.069,-0.183,17.78
10.426,1.0005,-0.1494,0.0537,0.618,1.099,-0.275,17.74
10.451,1.0007,-0.1487,0.0608,0.626,1.038,-0.244,17.77
10.476,1.002,-0.1509,0.0557,0.763,1.092,-0.275,17.81
10.501,1.0002,-0.1509,0.0596,0.74,1.206,-0.206,17.79
10.526,1.0022,-0.1475,0.0576,0.786,1.168,-0.252,17.78
10.551,0.9998,-0.1499,0.0564,0.718,1.252,-0.237,17.79
10.576,0.9978,-0.1487,0.0627,0.695,1.16,-0.221,17.79
10.601,0.998,-0.1497,0.0535,0.649,1.198,-0.237,17.78
10.626,1.002,-0.1536,0.0522,0.641,1.183,-0.26,17.78
10.651,0.9993,-0.1492,0.052,0.634,1.031,-0.282,17.77
10.676,1.0034,-0.1519,0.0554,0.672,1.099,-0.16,17.78
10.701,1.0,-0.1536,0.0537,0.679,1.244,-0.244,17.76
10.726,1.0007,-0.1479,0.0554,0.672,1.099,-0.168,17.77
10.751,1.0022,-0.1521,0.0549,0.58,1.244,-0.221,17.74
10.776,1.0039,-0.1506,0.0564,0.603,1.252,-0.237,17.77
10.801,0.9973,-0.1538,0.0552,0.656,1.191,-0.275,17.75
10.826,1.0007,-0.1497,0.0549,0.702,1.153,-0.298,17.72
10.851,1.0,-0.1484,0.0632,0.649,1.145,-0.191,17.77
10.876,1.0022,-0.1482,0.0527,0.725,1.061,-0.359,17.77
10.901,1.0017,-0.1514,0.0588,0.695,1.008,-0.237,17.75
10.926,1.0,-0.1484,0.0576,0.672,1.107,-0.237,17.77
10.951,1.0029,-0.1482,0.0559,0.748,1.214,-0.145,17.76
10.976,1.0,-0.1509,0.0474,0.649,0.962,-0.26,17.77
11.001,0.999,-0.1479,0.0547,0.656,1.191,-0.275,17.78
11.026,1.0039,-0.1528,0.054,0.718,1.13,-0.13,17.77
11.051,1.0017,-0.1509,0.0557,0.664,1.046,-0.305,17.77
11.076,1.0007,-0.1484,0.0593,0.634,1.122,-0.137,17.76
11.101,1.002,-0.1504,0.0618,0.649,1.191,-0.26,17.77
11.126,1.0042,-0.1548,0.0527,0.58,1.038,-0.191,17.74
11.151,0.9971,-0.1519,0.0488,0.695,1.092,-0.267,17.75
11.176,1.0017,-0.1492,0.0544,0.664,1.206,-0.275,17.74
11.201,0.998,-0.1492,0.0583,0.58,1.206,-0.26,17.77
11.226,1.001,-0.1506,0.0576,0.55,1.168,-0.26,17.76
11.251,0.9961,-0.1501,0.0554,0.626,1.061,-0.275,17.74
11.276,1.0015,-0.1492,0.0586,0.649,1.107,-0.176,17.73
11.301,1.0024,-0.147,0.0569,0.603,1.069,-0.16,17.74
11.326,1.0054,-0.1536,0.0547,0.695,1.092,-0.122,17.77
11.351,1.0005,-0.1472,0.0566,0.611,1.099,-0.313,17.75
11.376,0.9958,-0.1487,0.0598,0.672,1.183,-0.328,17.75
11.401,1.0024,-0.1526,0.0527,0.565,1.16,-0.267,17.74
11.426,0.9988,-0.1484,0.0515,0.618,1.099,-0.305,17.77
11.451,1.0017,-0.1506,0.0562,0.634,1.206,-0.298,17.73
11.476,0.9995,-0.1526,0.0591,0.679,1.168,-0.237,17.74
11.501,1.0032,-0.1541,0.0564,0.634,1.153,-0.214,17.73
11.526,1.0015,-0.1509,0.0525,0.641,1.153,-0.244,17.74
11.551,0.9985,-0.1472,0.0579,0.588,1.176,-0.168,17.76
11.576,1.0061,-0.1492,0.0591,0.664,1.084,-0.229,17.73
11.601,1.0002,-0.1506,0.0566,0.656,1.084,-0.244,17.74
11.626,1.002,-0.1497,0.0581,0.679,1.099,-0.252,17.73
11.651,1.0034,-0.1511,0.0571,0.71,1.13,-0.153,17.74
11.676,0.9976,-0.1504,0.0591,0.71,1.16,-0.191,17.74
11.701,1.0042,-0.1462,0.0579,0.763,1.137,-0.282,17.72
11.726,1.0049,-0.1494,0.0593,0.611,1.191,-0.267,17.71
11.751,1.0012,-0.1541,0.0518,0.718,1.122,-0.321,17.75
11.776,1.0044,-0.1489,0.0588,0.695,1.16,-0.214,17.72
11.801,1.001,-0.1511,0.0579,0.733,1.008,-0.26,17.76
11.826,1.0024,-0.1494,0.0576,0.656,1.275,-0.275,17.73
11.851,1.0,-0.1492,0.0544,0.603,1.137,-0.336,17.72
11.876,1.0022,-0.1492,0.0598,0.702,1.099,-0.275,17.73
11.901,1.0034,-0.1494,0.0542,0.656,1.115,-0.214,17.71
11.926,0.9971,-0.1482,0.0549,0.626,1.092,-0.237,17.74
11.951,1.0002,-0.1494,0.0598,0.672,1.168,-0.214,17.71
11.976,0.9949,-0.1497,0.0544,0.626,0.992,-0.229,17.71
12.001,1.0022,-0.1523,0.0557,0.679,1.076,-0.168,17.71
12.026,0.9998,-0.1501,0.0554,0.664,1.183,-0.26,17.73
12.051,1.002,-0.1501,0.0598,0.71,0.992,-0.267,17.71
12.076,0.9983,-0.1465,0.0525,0.756,1.046,-0.145,17.71
12.101,1.002,-0.1479,0.0659,0.71,1.298,-0.183,17.72
12.126,0.998,-0.147,0.0544,0.748,1.031,-0.26,17.72
12.151,1.0034,-0.1499,0.0537,0.679,1.084,-0.244,17.72
12.176,0.9993,-0.1501,0.0579,0.679,1.099,-0.198,17.71
12.201,1.0034,-0.1494,0.0554,0.748,1.061,-0.221,17.71
12.226,0.9993,-0.1499,0.0605,0.595,1.176,-0.26,17.68
12.251,1.001,-0.1511,0.0613,0.664,1.206,-0.305,17.71
12.276,0.999,-0.1467,0.0544,0.695,1.115,-0.298,17.71
12.301,1.0015,-0.1536,0.0571,0.603,1.084,-0.221,17.72
12.326,0.9983,-0.1528,0.0566,0.634,1.122,-0.275,17.7
12.351,1.0007,-0.1479,0.0564,0.649,1.145,-0.221,17.7
12.376,1.0049,-0.1516,0.0535,0.748,1.099,-0.221,17.71
12.401,1.0012,-0.1492,0.054,0.802,1.115,-0.153,17.7
12.426,1.0005,-0.1509,0.0566,0.664,1.16,-0.176,17.65
12.451,1.0005,-0.1511,0.0566,0.649,1.16,-0.198,17.68
12.476,0.9983,-0.1497,0.0559,0.725,1.153,-0.252,17.7
12.501,1.0002,-0.1506,0.0554,0.634,1.183,-0.282,17.69
12.526,1.0007,-0.1516,0.0574,0.695,1.122,-0.237,17.69
12.551,0.9988,-0.1499,0.0615,0.718,1.107,-0.275,17.66
12.576,1.0049,-0.1509,0.0566,0.626,1.153,-0.275,17.68
12.601,1.0027,-0.1492,0.0598,0.695,1.053,-0.237,17.69
12.626,0.9995,-0.1487,0.0557,0.672,1.168,-0.267,17.68
12.651,1.001,-0.1477,0.0613,0.672,1.168,-0.252,17.7
12.676,0.9993,-0.1509,0.0518,0.702,1.176,-0.282,17.69
12.701,0.998,-0.1465,0.0576,0.656,1.031,-0.198,17.69
12.726,1.0046,-0.1501,0.0508,0.588,1.076,-0.351,17.68
12.751,1.0024,-0.1479,0.053,0.748,1.038,-0.13,17.69
12.776,1.0012,-0.1521,0.0576,0.672,1.13,-0.29,17.7
12.801,0.9995,-0.1504,0.0547,0.618,1.076,-0.275,17.65
12.826,0.9995,-0.1487,0.0557,0.725,1.115,-0.267,17.72
12.851,0.9983,-0.1492,0.0557,0.695,1.145,-0.145,17.67
12.876,1.0007,-0.1501,0.0591,0.702,1.061,-0.076,17.7
12.901,0.9985,-0.1506,0.064,0.763,1.115,-0.16,17.66
12.926,0.9978,-0.1492,0.0618,0.664,0.992,-0.229,17.68
12.951,0.9985,-0.1541,0.0579,0.71,1.16,-0.237,17.67
12.976,1.001,-0.1531,0.0588,0.71,1.099,-0.191,17.67
13.001,1.0002,-0.145,0.0576,0.664,1.023,-0.191,17.67
13.026,0.998,-0.1501,0.0549,0.656,1.145,-0.206,17.67
13.051,1.0046,-0.1489,0.0537,0.718,1.084,-0.153,17.67
13.076,0.9954,-0.1499,0.0564,0.611,1.038,-0.237,17.68
13.101,1.0015,-0.1472,0.0537,0.672,1.107,-0.305,17.65
13.126,1.0024,-0.1511,0.0605,0.656,1.206,-0.298,17.67
13.151,1.0027,-0.1489,0.0557,0.626,1.13,-0.229,17.67
13.176,1.0027,-0.1472,0.0574,0.611,1.069,-0.198,17.65
13.201,1.0007,-0.1519,0.054,0.702,1.061,-0.26,17.68
13.226,1.0015,-0.1506,0.061,0.573,1.099,-0.252,17.65
13.251,0.9998,-0.1482,0.0542,0.725,1.16,-0.244,17.66
13.276,1.0017,-0.1479,0.0542,0.618,1.191,-0.366,17.68
13.301,0.999,-0.1489,0.0496,0.58,1.214,-0.13,17.66
13.326,1.0024,-0.1475,0.0532,0.71,1.137,-0.191,17.67
13.351,1.0049,-0.1526,0.0542,0.71,1.16,-0.344,17.68
13.376,1.0007,-0.1482,0.0613,0.679,1.122,-0.191,17.65
13.401,0.9988,-0.1494,0.0586,0.664,1.16,-0.183,17.66
13.426,1.0002,-0.1487,0.0559,0.664,1.137,-0.237,17.66
13.451,1.0037,-0.1499,0.0527,0.656,1.046,-0.214,17.64
13.476,0.998,-0.1526,0.05,0.695,1.023,-0.214,17.65
13.501,1.0012,-0.1487,0.0588,0.679,1.107,-0.229,17.65
13.526,1.0002,-0.1533,0.0581,0.679,1.183,-0.244,17.65
13.551,1.0063,-0.1484,0.0596,0.626,1.13,-0.229,17.65
13.576,1.0005,-0.1489,0.0498,0.695,1.107,-0.244,17.65
13.601,1.0032,-0.1514,0.054,0.718,1.137,-0.244,17.66
13.626,0.9958,-0.1494,0.0549,0.656,1.023,-0.26,17.65
13.651,1.0007,-0.1492,0.0586,0.695,1.237,-0.244,17.63
13.676,0.9998,-0.1511,0.0544,0.725,1.244,-0.321,17.62
13.701,1.001,-0.1484,0.0591,0.511,1.191,-0.244,17.61
13.726,1.001,-0.1492,0.0615,0.695,1.137,-0.221,17.65
13.751,1.0032,-0.1501,0.0547,0.725,1.115,-0.153,17.65
13.776,1.0007,-0.1509,0.0496,0.656,1.122,-0.275,17.65
13.801,1.0044,-0.1531,0.0564,0.649,1.221,-0.198,17.65
13.826,0.999,-0.1506,0.0544,0.718,1.122,-0.221,17.64
13.851,1.0005,-0.1477,0.0571,0.718,1.198,-0.298,17.63
13.876,0.999,-0.1541,0.054,0.611,1.168,-0.305,17.66
13.901,1.0034,-0.1487,0.0522,0.71,1.099,-0.198,17.64
13.926,0.9983,-0.1533,0.0596,0.626,1.13,-0.145,17.62
13.951,1.0007,-0.1494,0.0623,0.641,1.153,-0.267,17.65
13.976,1.0012,-0.1492,0.0588,0.748,1.122,-0.183,17.62
14.001,1.001,-0.1497,0.0562,0.718,1.145,-0.244,17.65
14.026,1.0002,-0.1516,0.0503,0.634,1.168,-0.321,17.64
14.051,1.0002,-0.1514,0.0549,0.733,1.122,-0.168,17.64
14.076,0.9998,-0.1467,0.0518,0.641,1.237,-0.29,17.61
14.101,0.9978,-0.1475,0.051,0.656,1.084,-0.221,17.62
14.126,1.0027,-0.1499,0.0574,0.679,1.176,-0.16,17.61
14.151,1.0017,-0.1504,0.0583,0.718,1.122,-0.244,17.64
14.176,1.0017,-0.1494,0.0549,0.687,1.115,-0.122,17.63
14.201,1.002,-0.1494,0.0508,0.695,1.168,-0.244,17.63
14.226,1.0032,-0.147,0.0576,0.71,1.092,-0.229,17.61
14.251,1.0039,-0.1516,0.0559,0.725,1.092,-0.298,17.63
14.276,1.0002,-0.1497,0.0603,0.687,1.069,-0.221,17.6
14.301,1.0037,-0.1514,0.0552,0.687,1.092,-0.214,17.61
14.326,1.0017,-0.1501,0.0549,0.641,1.061,-0.198,17.62
14.351,1.0015,-0.147,0.0544,0.618,1.16,-0.168,17.63
14.376,1.0027,-0.1519,0.0559,0.702,1.229,-0.214,17.64
14.401,0.9968,-0.1497,0.0576,0.718,1.031,-0.282,17.61
14.426,0.999,-0.1494,0.0591,0.649,1.168,-0.221,17.61
14.451,0.9988,-0.1492,0.0547,0.687,1.16,-0.275,17.6
14.476,1.0054,-0.1489,0.0564,0.664,1.252,-0.275,17.62
14.501,1.0012,-0.1455,0.0549,0.679,0.969,-0.359,17.62
14.526,1.0005,-0.1499,0.0532,0.641,1.115,-0.092,17.61
14.551,1.0005,-0.1509,0.0535,0.725,1.061,-0.115,17.62
14.576,1.001,-0.1484,0.0579,0.733,1.099,-0.313,17.62
14.601,0.9995,-0.1501,0.0527,0.664,1.191,-0.313,17.64
14.626,1.0017,-0.1504,0.0586,0.687,1.153,-0.29,17.6
14.651,1.0046,-0.1506,0.0557,0.672,1.107,-0.328,17.62
14.676,1.0002,-0.1494,0.0527,0.656,1.031,-0.137,17.59
14.701,0.9983,-0.1492,0.05,0.695,1.092,-0.206,17.6
14.726,1.0027,-0.1497,0.0596,0.664,1.13,-0.221,17.59
14.751,1.0042,-0.1487,0.0579,0.679,1.221,-0.214,17.59
14.776,1.0,-0.1514,0.0515,0.718,1.099,-0.176,17.59
14.801,1.0024,-0.1499,0.0554,0.618,1.084,-0.328,17.62
14.826,0.9973,-0.1567,0.0605,0.649,1.099,-0.214,17.6
14.851,1.0005,-0.1475,0.061,0.679,1.13,-0.359,17.58
14.876,0.9993,-0.1509,0.0557,0.656,0.985,-0.229,17.59
14.901,0.9973,-0.1484,0.0537,0.687,1.053,-0.214,17.57
14.926,1.0007,-0.1511,0.0559,0.664,1.13,-0.29,17.61
14.951,1.0015,-0.1509,0.0608,0.611,0.992,-0.092,17.6
14.976,1.001,-0.1475,0.05,0.672,1.115,-0.176,17.6
15.001,0.9993,-0.1514,0.0549,0.74,1.107,-0.282,17.6
15.026,0.9993,-0.1526,0.0547,0.702,1.099,-0.115,17.61
15.051,0.999,-0.1526,0.0554,0.718,1.191,-0.229,17.57
15.076,0.9998,-0.1494,0.0562,0.626,1.046,-0.244,17.56
15.101,1.0002,-0.1499,0.0591,0.695,1.015,-0.198,17.58
15.126,0.9995,-0.1504,0.0562,0.664,1.099,-0.282,17.58
15.151,1.0032,-0.1526,0.0569,0.687,1.069,-0.198,17.59
15.176,1.0002,-0.1489,0.0579,0.725,1.168,-0.275,17.58
15.201,1.0012,-0.1516,0.0586,0.679,1.191,-0.214,17.58
15.226,1.0022,-0.1497,0.0625,0.641,1.16,-0.298,17.57
15.251,1.001,-0.1536,0.0537,0.702,1.145,-0.336,17.59
15.276,0.9983,-0.1489,0.0625,0.748,1.069,-0.137,17.59
15.301,1.0022,-0.1514,0.0596,0.679,1.099,-0.221,17.59
15.326,0.9958,-0.1479,0.0549,0.71,1.099,-0.237,17.55
15.351,1.0029,-0.1526,0.05,0.71,1.115,-0.237,17.56
15.376,1.0027,-0.1506,0.0591,0.656,1.107,-0.267,17.55
15.401,1.0015,-0.1489,0.0569,0.611,1.206,-0.26,17.59
15.426,0.9998,-0.1489,0.0554,0.687,1.107,-0.298,17.54
15.451,1.0015,-0.1519,0.0562,0.756,1.137,-0.198,17.55
15.476,1.0049,-0.145,0.0515,0.656,1.015,-0.282,17.58
15.501,1.0024,-0.1489,0.0542,0.626,1.069,-0.29,17.56
15.526,1.0042,-0.1511,0.054,0.634,1.115,-0.244,17.58
15.551,1.0017,-0.1497,0.0581,0.763,1.191,-0.076,17.56
15.576,0.9973,-0.1504,0.0603,0.679,1.122,-0.16,17.55
15.601,1.0007,-0.144,0.0559,0.649,1.191,-0.267,17.55
15.626,1.0017,-0.1538,0.0603,0.687,1.176,-0.237,17.56
15.651,0.9978,-0.1516,0.0571,0.618,1.145,-0.137,17.55
15.676,0.9993,-0.1516,0.0557,0.718,1.099,-0.214,17.56
15.701,1.0005,-0.1492,0.0549,0.679,1.107,-0.26,17.56
15.726,1.0,-0.1523,0.0571,0.603,1.107,-0.13,17.59
15.751,1.0007,-0.1531,0.0579,0.687,1.153,-0.206,17.57
15.776,0.9988,-0.1509,0.0542,0.664,1.176,-0.229,17.56
15.801,1.002,-0.1497,0.061,0.634,1.031,-0.221,17.57
15.826,0.9976,-0.1487,0.053,0.603,1.122,-0.237,17.56
15.851,1.0032,-0.1497,0.0542,0.634,1.137,-0.191,17.57
15.876,1.0029,-0.1501,0.0532,0.702,1.069,-0.206,17.55
15.901,1.0007,-0.1497,0.0579,0.672,1.137,-0.298,17.53
15.926,1.0046,-0.1489,0.0569,0.542,1.076,-0.183,17.57
15.951,1.0007,-0.1519,0.0569,0.649,1.221,-0.198,17.55
15.976,1.0029,-0.1528,0.0566,0.71,1.099,-0.26,17.54
16.001,0.9995,-0.1545,0.052,0.641,1.153,-0.26,17.55
16.026,1.0024,-0.1506,0.0618,0.634,1.046,-0.145,17.53
16.051,1.0005,-0.1519,0.0581,0.725,1.099,-0.183,17.53
16.076,1.0012,-0.1482,0.0525,0.718,1.046,-0.214,17.52
16.101,1.0,-0.1487,0.0562,0.695,1.115,-0.198,17.52
16.126,1.0002,-0.1509,0.0581,0.725,1.153,-0.252,17.53
16.151,1.0007,-0.1511,0.0537,0.74,1.092,-0.214,17.54
16.176,1.0012,-0.1555,0.0615,0.649,1.168,-0.244,17.56
16.201,1.0029,-0.1521,0.0598,0.702,1.0,-0.16,17.54
16.226,1.0012,-0.1516,0.0574,0.71,1.183,-0.29,17.55
16.251,0.9958,-0.1526,0.051,0.611,1.031,-0.183,17.56
16.276,1.0005,-0.1538,0.0586,0.695,1.115,-0.176,17.53
16.301,1.0005,-0.1497,0.0559,0.695,1.053,-0.115,17.54
16.326,1.0037,-0.1526,0.0562,0.664,1.031,-0.214,17.55
16.351,1.0037,-0.1487,0.0527,0.718,1.046,-0.275,17.52
16.376,0.998,-0.1494,0.0522,0.718,1.137,-0.237,17.53
16.401,1.0024,-0.1477,0.0603,0.565,1.076,-0.206,17.53
16.426,0.9998,-0.1506,0.0457,0.763,1.176,-0.313,17.51
16.451,1.0017,-0.1465,0.0542,0.672,1.076,-0.267,17.53
16.476,1.0012,-0.1514,0.0549,0.687,1.198,-0.198,17.54
16.501,1.002,-0.1523,0.0564,0.656,1.168,-0.206,17.52
16.526,0.9993,-0.1511,0.0576,0.641,1.099,-0.176,17.53
16.551,1.0015,-0.1521,0.0566,0.611,1.206,-0.198,17.53
16.576,1.002,-0.1499,0.0564,0.664,1.046,-0.305,17.55
16.601,1.0015,-0.1523,0.0571,0.771,1.061,-0.328,17.5
16.626,0.9956,-0.1472,0.0579,0.649,1.031,-0.191,17.53
16.651,0.9939,-0.1516,0.0579,0.679,1.099,-0.191,17.5
16.676,1.0005,-0.1516,0.0571,0.695,1.16,-0.252,17.51
16.701,1.0012,-0.1492,0.0562,0.733,1.115,-0.244,17.52
16.726,1.0007,-0.1497,0.0522,0.71,1.061,-0.29,17.5
16.751,0.9978,-0.1497,0.0537,0.695,1.13,-0.16,17.51
16.776,1.001,-0.1531,0.0591,0.626,1.221,-0.153,17.53
16.801,0.9995,-0.1509,0.0613,0.634,1.115,-0.244,17.51
16.826,1.002,-0.1487,0.0549,0.664,1.244,-0.191,17.53
16.851,1.0051,-0.1497,0.0576,0.656,1.115,-0.298,17.51
16.876,0.9998,-0.1501,0.0515,0.55,1.214,-0.206,17.53
16.901,0.9971,-0.1506,0.0525,0.679,1.221,-0.328,17.51
16.926,1.0002,-0.1526,0.0532,0.679,1.198,-0.206,17.55
16.951,1.0034,-0.1492,0.0613,0.649,1.076,-0.267,17.53
16.976,1.0029,-0.1489,0.0603,0.664,1.153,-0.26,17.52
17.001,1.0032,-0.1472,0.0593,0.656,1.061,-0.244,17.53
17.026,1.0005,-0.1475,0.0535,0.656,1.137,-0.374,17.51
17.051,1.001,-0.1492,0.0552,0.695,1.145,-0.305,17.51
17.076,1.0002,-0.1494,0.0532,0.71,1.061,-0.321,17.49
17.101,1.0039,-0.1509,0.0552,0.656,1.145,-0.282,17.53
17.126,0.9985,-0.1484,0.0547,0.634,1.16,-0.29,17.51
17.151,0.9998,-0.1523,0.0544,0.71,1.137,-0.267,17.51
17.176,0.9985,-0.1531,0.0571,0.656,1.084,-0.305,17.5
17.201,1.0029,-0.1509,0.0618,0.679,1.206,-0.214,17.5
17.226,1.0005,-0.1548,0.0579,0.649,1.107,-0.244,17.51
17.251,1.0012,-0.1479,0.0605,0.664,0.985,-0.321,17.48
17.276,1.0044,-0.1499,0.0586,0.672,1.053,-0.275,17.51
17.301,1.0015,-0.1499,0.0583,0.611,1.046,-0.214,17.51
17.326,1.0005,-0.1575,0.0608,0.679,1.214,-0.206,17.48
17.351,1.0002,-0.1528,0.0598,0.702,1.237,-0.252,17.5
17.376,0.9988,-0.1509,0.0581,0.634,1.122,-0.29,17.49
17.401,1.0029,-0.1509,0.0583,0.733,1.198,-0.321,17.5
17.426,1.0012,-0.1504,0.0591,0.611,1.153,-0.252,17.51
17.451,1.0024,-0.1499,0.0557,0.634,1.13,-0.244,17.5
17.476,1.0012,-0.1501,0.052,0.71,0.992,-0.214,17.48
17.501,1.0,-0.1487,0.0544,0.71,1.092,-0.206,17.48
17.526,0.9963,-0.1506,0.0547,0.832,1.168,-0.252,17.48
17.551,1.0029,-0.1516,0.0581,0.718,0.992,-0.237,17.49
17.576,1.0012,-0.1489,0.05,0.618,1.16,-0.183,17.49
17.601,0.9995,-0.1509,0.0564,0.679,1.168,-0.137,17.5
17.626,0.9988,-0.1511,0.0518,0.611,1.092,-0.16,17.51
17.651,1.0049,-0.1492,0.0525,0.718,0.962,-0.176,17.48
17.676,0.999,-0.1494,0.053,0.679,0.985,-0.328,17.5
17.701,1.0051,-0.1516,0.0542,0.702,1.122,-0.282,17.49
17.726,1.0032,-0.1514,0.0574,0.687,1.176,-0.145,17.46
17.751,1.001,-0.1504,0.0623,0.687,1.191,-0.183,17.49
17.776,1.0027,-0.1541,0.0518,0.702,1.137,-0.313,17.46
17.801,1.0032,-0.1497,0.0542,0.718,1.16,-0.282,17.44
17.826,0.9976,-0.1553,0.0537,0.725,1.122,-0.221,17.49
17.851,0.9976,-0.1531,0.062,0.656,1.16,-0.26,17.49
17.876,1.0046,-0.1489,0.0574,0.733,1.076,-0.115,17.48
17.901,1.0,-0.1545,0.0588,0.756,1.084,-0.282,17.47
17.926,1.0034,-0.1509,0.0552,0.595,1.115,-0.221,17.47
17.951,0.999,-0.1492,0.0654,0.656,1.031,-0.168,17.5
17.976,1.0024,-0.1465,0.0571,0.725,1.115,-0.298,17.47
18.001,1.0024,-0.1484,0.0547,0.695,1.122,-0.275,17.47
18.026,1.002,-0.1509,0.0559,0.679,1.046,-0.191,17.45
18.051,0.9983,-0.1519,0.0557,0.687,1.031,-0.214,17.48
18.076,1.0054,-0.1506,0.0569,0.634,0.985,-0.183,17.47
18.101,1.0015,-0.1504,0.0576,0.71,1.099,-0.221,17.47
18.126,0.9998,-0.1526,0.0566,0.786,1.168,-0.26,17.46
18.151,1.0039,-0.1506,0.0513,0.618,1.137,-0.252,17.45
18.176,1.0005,-0.1526,0.0579,0.611,1.069,-0.328,17.45
18.201,1.0022,-0.1484,0.0566,0.718,1.137,-0.122,17.47
18.226,1.0051,-0.1455,0.0566,0.672,1.282,-0.221,17.48
18.251,1.0056,-0.1528,0.0574,0.626,1.183,-0.267,17.45
18.276,1.0024,-0.1514,0.0557,0.687,1.084,-0.252,17.45
18.301,1.0007,-0.1465,0.0562,0.71,1.176,-0.206,17.46
18.326,1.0024,-0.1516,0.0549,0.618,1.183,-0.221,17.48
18.351,0.999,-0.1462,0.052,0.656,1.221,-0.214,17.46
18.376,1.0017,-0.1501,0.0554,0.679,1.137,-0.206,17.47
18.401,1.0044,-0.1506,0.0527,0.679,1.122,-0.229,17.46
18.426,1.001,-0.1494,0.0544,0.679,1.092,-0.29,17.46
18.451,0.998,-0.1511,0.0608,0.71,1.046,-0.267,17.45
18.476,1.0002,-0.1487,0.0618,0.687,1.16,-0.16,17.46
18.501,0.9966,-0.1511,0.0552,0.71,1.168,-0.305,17.45
18.526,1.0022,-0.1499,0.0571,0.695,1.084,-0.168,17.46
18.551,0.9983,-0.1504,0.061,0.733,1.115,-0.198,17.44
18.576,1.0002,-0.1489,0.0637,0.702,1.183,-0.26,17.45
18.601,0.9993,-0.1492,0.0591,0.656,1.008,-0.206,17.46
18.626,1.0007,-0.1506,0.0547,0.702,1.183,-0.267,17.45
18.651,1.0007,-0.1509,0.0571,0.649,1.13,-0.237,17.46
18.676,1.0002,-0.147,0.0544,0.687,1.137,-0.328,17.44
18.701,1.002,-0.1523,0.0632,0.679,1.053,-0.168,17.44
18.726,0.9995,-0.1504,0.0566,0.595,1.069,-0.366,17.46
18.751,1.0007,-0.1499,0.062,0.74,1.153,-0.282,17.45
18.776,1.0017,-0.1506,0.0532,0.679,1.176,-0.267,17.44
18.801,0.9983,-0.1487,0.0564,0.695,1.023,-0.183,17.45
18.826,1.0054,-0.1504,0.0542,0.649,1.214,-0.237,17.46
18.851,1.0015,-0.1521,0.0569,0.626,1.084,-0.29,17.46
18.876,1.002,-0.1499,0.0574,0.672,1.145,-0.229,17.45
18.901,0.9978,-0.1541,0.0522,0.679,1.153,-0.282,17.45
18.926,0.9993,-0.1501,0.0593,0.687,1.107,-0.313,17.44
18.951,1.0007,-0.1526,0.062,0.672,1.107,-0.221,17.44
18.976,0.9985,-0.1514,0.0605,0.71,1.107,-0.229,17.42
