t,gz_dps
6.616376,-0.038168
6.621387,-0.045802
6.626376,0.0
6.631387,-0.061069
6.636376,-0.068702
6.641387,-0.061069
6.646376,-0.053435
6.651387,-0.053435
6.656376,-0.099237
6.661387,-0.076336
6.666376,-0.175573
6.671387,-0.114504
6.676376,-0.030534
6.681387,-0.015267
6.686376,0.0
6.691387,-0.061069
6.696376,-0.076336
6.701387,-0.076336
6.706376,-0.068702
6.711387,-0.099237
6.716376,-0.030534
6.721387,0.015267
6.726376,0.007634
6.731387,-0.022901
6.736376,-0.068702
6.741387,-0.038168
6.746376,-0.007634
6.751387,-0.038168
6.756376,-0.122137
6.761387,-0.091603
6.766376,-0.167939
6.771387,-0.099237
6.776376,-0.114504
6.781387,-0.076336
6.786376,-0.007634
6.791387,-0.076336
6.796376,-0.160305
6.801387,-0.099237
6.806376,-0.038168
6.811387,-0.015267
6.816376,-0.129771
6.821387,-0.10687
6.826376,-0.091603
6.831387,-0.007634
6.836376,0.030534
6.841387,-0.030534
6.846376,-0.076336
6.851387,-0.099237
6.856376,-0.137405
6.861387,-0.045802
6.866376,-0.030534
6.871387,-0.10687
6.876376,-0.045802
6.881387,-0.053435
6.886376,-0.068702
6.891387,-0.030534
6.896376,-0.068702
6.901387,-0.022901
6.906376,-0.007634
6.911387,-0.083969
6.916376,-0.145038
6.921387,-0.114504
6.926376,0.015267
6.931387,-0.083969
6.936376,-0.175573
6.941387,-0.099237
6.946376,-0.152672
6.951387,-0.137405
6.956376,-0.038168
6.961387,-0.022901
6.966376,-0.145038
6.971387,-0.21374
6.976376,-0.045802
6.981387,-0.030534
6.986376,-0.068702
6.991387,-0.053435
6.996376,-0.167939
7.001387,-0.114504
7.006376,-0.122137
7.011387,-0.022901
7.016376,-0.076336
7.021387,-0.099237
7.026376,-0.091603
7.031387,-0.053435
7.036376,-0.038168
7.041387,-0.030534
7.046376,-0.061069
7.051387,-0.099237
7.056376,-0.076336
7.061387,0.0
7.066376,-0.061069
7.071387,-0.083969
7.076376,-0.022901
7.081387,-0.061069
7.086376,-0.145038
7.091387,-0.091603
7.096376,-0.10687
7.101387,-0.053435
7.106376,-0.10687
7.111387,-0.068702
7.116376,-0.160305
7.121387,-0.10687
7.126376,-0.007634
7.131387,-0.061069
7.136376,-0.083969
7.141387,-0.152672
7.146376,-0.206107
7.151387,-0.206107
7.156376,-0.076336
7.161387,-0.099237
7.166376,-0.114504
7.171387,-0.167939
7.176376,-0.206107
7.181387,-0.206107
7.186376,0.015267
7.191387,0.061069
7.196376,-0.030534
7.201387,-0.129771
7.206376,-0.114504
7.211387,-0.167939
7.216376,-0.022901
7.221387,-0.053435
7.226376,-0.083969
7.231387,-0.091603
7.236376,-0.137405
7.241387,-0.076336
7.246376,0.0
7.251387,0.030534
7.256376,-0.022901
7.261387,-0.083969
7.266376,-0.152672
7.271387,-0.068702
7.276376,0.061069
7.281387,0.030534
7.286376,-0.038168
7.291387,-0.122137
7.296376,-0.129771
7.301387,-0.038168
7.306376,0.053435
7.311387,0.007634
7.316376,-0.10687
7.321387,-0.137405
7.326376,-0.152672
7.331387,-0.10687
7.336376,-0.083969
7.341387,-0.022901
7.346376,-0.083969
7.351387,-0.061069
7.356376,-0.045802
7.361387,-0.007634
7.366376,0.030534
7.371387,-0.022901
7.376376,-0.083969
7.381387,-0.160305
7.386376,-0.129771
7.391387,-0.061069
7.396376,0.083969
7.401387,0.007634
7.406376,-0.053435
7.411387,-0.114504
7.416376,-0.076336
7.421387,-0.099237
7.426376,-0.015267
7.431387,0.007634
7.436376,-0.068702
7.441387,-0.114504
7.446376,-0.053435
7.451387,-0.038168
7.456376,0.015267
7.461387,-0.091603
7.466376,-0.076336
7.471387,-0.10687
7.476376,-0.076336
7.481387,-0.030534
7.486376,-0.022901
7.491387,0.007634
7.496376,-0.122137
7.501387,-0.129771
7.506376,-0.114504
7.511387,-0.007634
7.516376,-0.122137
7.521387,-0.137405
7.526376,-0.129771
7.531387,-0.099237
7.536376,-0.068702
7.541387,-0.061069
7.546376,-0.053435
7.551387,-0.167939
7.556376,-0.099237
7.561387,-0.091603
7.566376,-0.053435
7.571387,0.0
7.576376,-0.076336
7.581387,-0.221374
7.586376,-0.175573
7.591387,-0.114504
7.596376,-0.061069
7.601387,0.0
7.606376,-0.015267
7.611387,-0.045802
7.616376,-0.083969
7.621387,-0.099237
7.626376,-0.015267
7.631387,0.061069
7.636376,-0.022901
7.641387,-0.022901
7.646376,-0.091603
7.651387,-0.167939
7.656376,-0.19084
7.661387,-0.076336
7.666376,-0.10687
7.671387,-0.167939
7.676376,-0.099237
7.681387,-0.10687
7.686376,-0.053435
7.691387,-0.022901
7.696376,-0.045802
7.701387,-0.137405
7.706376,-0.076336
7.711387,-0.091603
7.716376,-0.122137
7.721387,-0.099237
7.726376,-0.007634
7.731387,-0.137405
7.736376,-0.160305
7.741387,-0.206107
7.746376,-0.129771
7.751387,-0.038168
7.756376,-0.160305
7.761387,-0.10687
7.766376,-0.061069
7.771387,-0.083969
7.776376,-0.030534
7.781387,-0.068702
7.786376,-0.007634
7.791387,-0.053435
7.796376,-0.10687
7.801387,-0.145038
7.806376,-0.076336
7.811387,0.0
7.816376,-0.076336
7.821387,-0.122137
7.826376,-0.21374
7.831387,-0.152672
7.836376,-0.053435
7.841387,-0.099237
7.846376,-0.099237
7.851387,-0.152672
7.856376,-0.114504
7.861387,-0.076336
7.866376,-0.061069
7.871387,-0.076336
7.876376,-0.053435
7.881387,-0.122137
7.886376,-0.015267
7.891387,-0.061069
7.896376,-0.076336
7.901387,-0.053435
7.906376,-0.083969
7.911387,-0.030534
7.916376,-0.045802
7.921387,-0.015267
7.926376,-0.053435
7.931387,-0.137405
7.936376,-0.167939
7.941387,-0.19084
7.946376,-0.122137
7.951387,-0.10687
7.956376,0.038168
7.961387,0.022901
7.966376,-0.053435
7.971387,-0.137405
7.976376,-0.10687
7.981387,-0.053435
7.986376,0.007634
7.991387,-0.015267
7.996376,-0.038168
8.001387,-0.152672
8.006376,-0.198473
8.011387,-0.183206
8.016376,0.0
8.021387,-0.015267
8.026376,-0.015267
8.031387,-0.053435
8.036376,-0.145038
8.041387,-0.145038
8.046376,-0.007634
8.051387,-0.015267
8.056376,-0.114504
8.061387,-0.099237
8.066376,-0.137405
8.071387,-0.045802
8.076376,-0.022901
8.081387,-0.053435
8.086376,-0.167939
8.091387,-0.175573
8.096376,-0.083969
8.101387,-0.038168
8.106376,-0.015267
8.111387,0.007634
8.116376,-0.053435
8.121387,-0.129771
8.126376,-0.129771
8.131387,-0.083969
8.136376,-0.030534
8.141387,0.038168
8.146376,0.022901
8.151387,-0.061069
8.156376,-0.076336
8.161387,-0.030534
8.166376,-0.076336
8.171387,-0.137405
8.176376,-0.129771
8.181387,-0.076336
8.186376,-0.10687
8.191387,-0.091603
8.196376,-0.053435
8.201387,0.007634
8.206376,-0.099237
8.211387,-0.206107
8.216376,-0.114504
8.221387,-0.10687
8.226376,-0.152672
8.231387,0.022901
8.236376,-0.10687
8.241387,-0.068702
8.246376,-0.099237
8.251387,-0.083969
8.256376,-0.007634
8.261387,-0.015267
8.266376,-0.152672
8.271387,-0.091603
8.276376,0.007634
8.281387,0.015267
8.286376,-0.076336
8.291387,-0.091603
8.296376,-0.160305
8.301387,-0.114504
8.306376,-0.045802
8.311387,-0.061069
8.316376,-0.045802
8.321387,-0.030534
8.326376,-0.129771
8.331387,-0.137405
8.336376,-0.137405
8.341387,0.030534
8.346376,0.053435
8.351387,-0.038168
8.356376,-0.076336
8.361387,-0.099237
8.366376,-0.038168
8.371387,-0.053435
8.376376,-0.068702
8.381387,-0.091603
8.386376,-0.145038
8.391387,-0.175573
8.396376,-0.099237
8.401387,-0.007634
8.406376,-0.038168
8.411387,-0.007634
8.416376,-0.083969
8.421387,-0.10687
8.426376,0.0
8.431387,-0.061069
8.436376,0.0
8.441387,-0.007634
8.446376,-0.099237
8.451387,-0.083969
8.456376,-0.061069
8.461387,-0.091603
8.466376,-0.137405
8.471387,-0.083969
8.476376,-0.122137
8.481387,-0.152672
8.486376,-0.099237
8.491387,-0.061069
8.496376,-0.083969
8.501387,-0.129771
8.506376,-0.145038
8.511387,-0.167939
8.516376,-0.099237
8.521387,-0.076336
8.526376,-0.045802
8.531387,-0.038168
8.536376,-0.068702
8.541387,-0.10687
8.546376,-0.099237
8.551387,-0.068702
8.556376,-0.061069
8.561387,-0.083969
8.566376,-0.10687
8.571387,-0.083969
8.576376,-0.038168
8.581387,0.0
8.586376,-0.061069
8.591387,-0.083969
8.596376,-0.045802
8.601387,-0.061069
8.606376,0.030534
8.611387,0.0
8.616376,-0.099237
8.621387,-0.038168
8.626376,-0.137405
8.631387,-0.053435
8.636376,0.030534
8.641387,-0.038168
8.646376,-0.030534
8.651387,-0.10687
8.656376,-0.099237
8.661387,-0.076336
8.666376,-0.10687
8.671387,-0.091603
8.676376,-0.122137
8.681387,-0.175573
8.686376,-0.099237
8.691387,-0.068702
8.696376,-0.053435
8.701387,0.045802
8.706376,-0.091603
8.711387,-0.099237
8.716376,-0.038168
8.721387,-0.076336
8.726376,-0.091603
8.731387,-0.053435
8.736376,-0.114504
8.741387,-0.045802
8.746376,-0.076336
8.751387,-0.076336
8.756376,-0.137405
8.761387,-0.114504
8.766376,-0.061069
8.771387,0.045802
8.776376,0.045802
8.781387,-0.053435
8.786376,-0.10687
8.791387,-0.053435
8.796376,-0.015267
8.801387,0.091603
8.806376,-0.022901
8.811387,-0.068702
8.816376,-0.091603
8.821387,-0.045802
8.826376,-0.206107
8.831387,-0.122137
8.836376,-0.114504
8.841387,-0.099237
8.846376,-0.114504
8.851387,-0.122137
8.856376,-0.152672
8.861387,-0.167939
8.866376,-0.167939
8.871387,-0.114504
8.876376,-0.076336
8.881387,-0.045802
8.886376,0.045802
8.891387,-0.007634
8.896376,-0.045802
8.901387,-0.137405
8.906376,-0.053435
8.911387,-0.053435
8.916376,-0.091603
8.921387,-0.030534
8.926376,-0.015267
8.931387,0.0
8.936376,-0.114504
8.941387,-0.099237
8.946376,-0.160305
8.951387,-0.076336
8.956376,-0.053435
8.961387,-0.030534
8.966376,-0.083969
8.971387,-0.114504
8.976376,-0.122137
8.981387,-0.122137
8.986376,-0.114504
8.991387,-0.175573
8.996376,-0.137405
9.001387,-0.091603
9.006376,-0.015267
9.011387,-0.030534
9.016376,-0.061069
9.021387,-0.167939
9.026376,-0.076336
9.031387,-0.045802
9.036376,0.0
9.041387,-0.038168
9.046376,-0.091603
9.051387,-0.129771
9.056376,-0.122137
9.061387,-0.198473
9.066376,-0.221374
9.071387,-0.145038
9.076376,-0.076336
9.081387,-0.030534
9.086376,-0.030534
9.091387,-0.152672
9.096376,-0.229008
9.101387,-0.083969
9.106376,-0.061069
9.111387,-0.076336
9.116376,-0.114504
9.121387,-0.114504
9.126376,-0.068702
9.131387,0.022901
9.136376,-0.022901
9.141387,0.007634
9.146376,-0.045802
9.151387,-0.030534
9.156376,-0.061069
9.161387,-0.038168
9.166376,-0.007634
9.171387,-0.038168
9.176376,-0.076336
9.181387,-0.099237
9.186376,-0.061069
9.191387,-0.061069
9.196376,0.0
9.201387,-0.022901
9.206376,-0.061069
9.211387,-0.091603
9.216376,-0.076336
9.221387,-0.114504
9.226376,-0.099237
9.231387,-0.091603
9.236376,-0.068702
9.241387,-0.152672
9.246376,-0.099237
9.251387,-0.206107
9.256376,-0.068702
9.261387,-0.122137
9.266376,-0.10687
9.271387,-0.099237
9.276376,-0.022901
9.281387,-0.122137
9.286376,-0.030534
9.291387,-0.007634
9.296376,-0.068702
9.301387,-0.091603
9.306376,-0.007634
9.311387,0.015267
9.316376,0.030534
9.321387,0.053435
9.326376,-0.007634
9.331387,-0.038168
9.336376,-0.022901
9.341387,-0.076336
9.346376,-0.007634
9.351387,0.022901
9.356376,-0.045802
9.361387,-0.083969
9.366376,-0.068702
9.371387,-0.122137
9.376376,-0.10687
9.381387,-0.160305
9.386376,0.0
9.391387,-0.076336
9.396376,-0.053435
9.401387,0.061069
9.406376,-0.007634
9.411387,-0.10687
9.416376,-0.152672
9.421387,-0.114504
9.426376,-0.122137
9.431387,-0.038168
9.436376,0.007634
9.441387,-0.053435
9.446376,-0.10687
9.451387,-0.045802
9.456376,-0.045802
9.461387,0.022901
9.466376,-0.038168
9.471387,-0.076336
9.476376,-0.061069
9.481387,-0.045802
9.486376,-0.022901
9.491387,-0.015267
9.496376,-0.045802
9.501387,-0.114504
9.506376,-0.122137
9.511387,-0.114504
9.516376,-0.022901
9.521387,0.0
9.526376,-0.145038
9.531387,-0.160305
9.536376,-0.099237
9.541387,-0.114504
9.546376,-0.030534
9.551387,0.061069
9.556376,-0.015267
9.561387,-0.045802
9.566376,-0.10687
9.571387,-0.022901
9.576376,-0.061069
9.581387,-0.053435
9.586376,-0.099237
9.591387,-0.091603
9.596376,-0.122137
9.601387,-0.145038
9.606376,-0.10687
9.611387,-0.099237
9.616376,-0.076336
9.621387,-0.099237
9.626376,0.007634
9.631387,-0.068702
9.636376,-0.083969
9.641387,0.007634
9.646376,-0.045802
9.651387,-0.083969
9.656376,-0.175573
9.661387,-0.061069
9.666376,0.007634
9.671387,-0.10687
9.676376,-0.137405
9.681387,-0.076336
9.686376,-0.053435
9.691387,-0.083969
9.696376,-0.083969
9.701387,0.038168
9.706376,0.045802
9.711387,-0.076336
9.716376,-0.137405
9.721387,-0.114504
9.726376,-0.030534
9.731387,-0.007634
9.736376,-0.022901
9.741387,-0.053435
9.746376,-0.152672
9.751387,-0.099237
9.756376,-0.045802
9.761387,0.022901
9.766376,-0.053435
9.771387,-0.175573
9.776376,-0.175573
9.781387,-0.045802
9.786376,-0.053435
9.791387,-0.091603
9.796376,-0.083969
9.801387,-0.129771
9.806376,-0.038168
9.811387,-0.038168
9.816376,0.038168
9.821387,-0.030534
9.826376,-0.083969
9.831387,-0.083969
9.836376,-0.053435
9.841387,0.007634
9.846376,0.038168
9.851387,-0.076336
9.856376,-0.175573
9.861387,-0.114504
9.866376,-0.030534
9.871387,-0.099237
9.876376,-0.015267
9.881387,-0.061069
9.886376,-0.114504
9.891387,-0.10687
9.896376,-0.038168
9.901387,-0.038168
9.906376,-0.053435
9.911387,-0.10687
9.916376,-0.137405
9.921387,-0.152672
9.926376,-0.045802
9.931387,-0.076336
9.936376,-0.129771
9.941387,-0.083969
9.946376,-0.038168
9.951387,-0.068702
9.956376,-0.068702
9.961387,0.0
9.966376,-0.007634
9.971387,-0.068702
9.976376,-0.076336
9.981387,-0.10687
9.986376,-0.030534
9.991387,-0.015267
9.996376,-0.061069
10.001387,-0.137405
10.006376,-0.099237
10.011387,-0.083969
10.016376,-0.099237
10.021387,-0.083969
10.026376,-0.022901
10.031387,-0.053435
10.036376,-0.122137
10.041387,-0.053435
10.046376,-0.045802
10.051387,-0.038168
10.056376,-0.099237
10.061387,-0.045802
10.066376,-0.061069
10.071387,-0.068702
10.076376,-0.030534
10.081387,-0.022901
10.086376,-0.091603
10.091387,-0.114504
10.096376,-0.175573
10.101387,-0.061069
10.106376,-0.015267
10.111387,-0.114504
10.116376,-0.091603
10.121387,-0.10687
10.126376,-0.099237
10.131387,-0.061069
10.136376,-0.183206
10.141387,-0.137405
10.146376,-0.175573
10.151387,-0.229008
10.156376,-0.10687
10.161387,-0.091603
10.166376,-0.015267
10.171387,-0.038168
10.176376,-0.122137
10.181387,-0.099237
10.186376,-0.007634
10.191387,-0.015267
10.196376,-0.030534
10.201387,-0.10687
10.206376,-0.129771
10.211387,-0.129771
10.216376,-0.099237
10.221387,-0.076336
10.226376,-0.053435
10.231387,-0.129771
10.236376,-0.129771
10.241387,-0.129771
10.246376,-0.122137
10.251387,-0.083969
10.256376,-0.083969
10.261387,-0.19084
10.266376,-0.145038
10.271387,-0.030534
10.276376,0.015267
10.281387,0.053435
10.286376,-0.175573
10.291387,-0.152672
10.296376,-0.152672
10.301387,-0.129771
10.306376,-0.068702
10.311387,-0.038168
10.316376,-0.045802
10.321387,-0.053435
10.326376,-0.038168
10.331387,-0.061069
10.336376,0.007634
10.341387,-0.083969
10.346376,-0.145038
10.351387,-0.083969
10.356376,-0.068702
10.361387,0.076336
10.366376,0.045802
10.371387,-0.068702
10.376376,-0.114504
10.381387,-0.083969
10.386376,-0.045802
10.391387,-0.122137
10.396376,-0.053435
10.401387,-0.022901
10.406376,-0.061069
10.411387,-0.122137
10.416376,-0.045802
10.421387,-0.030534
10.426376,-0.045802
10.431387,-0.022901
10.436376,-0.061069
10.441387,-0.099237
10.446376,-0.007634
10.451387,0.030534
10.456376,-0.022901
10.461387,-0.122137
10.466376,-0.175573
10.471387,-0.091603
10.476376,-0.007634
10.481387,-0.015267
10.486376,-0.091603
10.491387,-0.137405
10.496376,-0.160305
10.501387,-0.083969
10.506376,-0.099237
10.511387,-0.068702
10.516376,-0.083969
10.521387,-0.030534
10.526376,-0.099237
10.531387,-0.076336
10.536376,-0.129771
10.541387,-0.145038
10.546376,-0.068702
10.551387,-0.122137
10.556376,-0.038168
10.561387,-0.053435
10.566376,0.007634
10.571387,-0.015267
10.576376,0.0
10.581387,-0.061069
10.586376,-0.030534
10.591387,-0.10687
10.596376,-0.10687
10.601387,-0.076336
10.606376,0.0
10.611387,-0.053435
10.616376,-0.10687
10.621387,-0.083969
10.626376,-0.167939
10.631387,-0.129771
10.636376,-0.129771
10.641387,-0.007634
10.646376,0.0
10.651387,-0.053435
10.656376,-0.129771
10.661387,-0.083969
10.666376,-0.091603
10.671387,-0.19084
10.676376,-0.152672
10.681387,-0.10687
10.686376,-0.076336
10.691387,-0.099237
10.696376,-0.053435
10.701387,-0.007634
10.706376,0.015267
10.711387,-0.038168
10.716376,-0.045802
10.721387,-0.083969
10.726376,-0.083969
10.731387,0.0
10.736376,-0.038168
10.741387,-0.053435
10.746376,0.007634
10.751387,0.030534
10.756376,-0.068702
10.761387,0.053435
10.766376,0.045802
10.771387,-0.152672
10.776376,-0.022901
10.781387,-0.007634
10.786376,-0.007634
10.791387,-0.015267
10.796376,-0.091603
10.801387,-0.129771
10.806376,-0.152672
10.811387,-0.076336
10.816376,-0.007634
10.821387,0.0
10.826376,0.007634
10.831387,-0.068702
10.836376,-0.015267
10.841387,0.038168
10.846376,-0.053435
10.851387,-0.10687
10.856376,-0.061069
10.861387,-0.175573
10.866376,-0.122137
10.871387,-0.015267
10.876376,-0.068702
10.881387,-0.122137
10.886376,-0.099237
10.891387,-0.122137
10.896376,-0.10687
10.901387,-0.053435
10.906376,-0.145038
10.911387,-0.152672
10.916376,-0.129771
10.921387,-0.068702
10.926376,0.007634
10.931387,0.045802
10.936376,0.007634
10.941387,-0.145038
10.946376,-0.091603
10.951387,0.0
10.956376,0.007634
10.961387,-0.061069
10.966376,-0.053435
10.971387,-0.015267
10.976376,0.015267
10.981387,0.007634
10.986376,-0.007634
10.991387,0.068702
10.996376,0.068702
11.001387,-0.038168
11.006376,-0.076336
11.011387,-0.030534
11.016376,-0.053435
11.021387,-0.045802
11.026376,0.007634
11.031387,-0.068702
11.036376,-0.061069
11.041387,-0.038168
11.046376,-0.076336
11.051387,-0.083969
11.056376,-0.099237
11.061387,-0.114504
11.066376,-0.076336
11.071387,-0.091603
11.076376,-0.122137
11.081387,-0.137405
11.086376,-0.076336
11.091387,-0.076336
11.096376,-0.022901
11.101387,-0.045802
11.106376,-0.183206
11.111387,-0.083969
11.116376,-0.015267
11.121387,0.007634
11.126376,-0.122137
11.131387,-0.122137
11.136376,-0.183206
11.141387,-0.076336
11.146376,-0.053435
11.151387,-0.129771
11.156376,-0.083969
11.161387,-0.122137
11.166376,-0.038168
11.171387,-0.045802
11.176376,-0.061069
11.181387,-0.099237
11.186376,-0.083969
11.191387,-0.183206
11.196376,-0.10687
11.201387,-0.038168
11.206376,-0.045802
11.211387,0.0
11.216376,-0.076336
11.221387,-0.076336
11.226376,0.007634
11.231387,0.007634
11.236376,0.030534
11.241387,-0.053435
11.246376,-0.022901
11.251387,-0.030534
11.256376,-0.083969
11.261387,-0.091603
11.266376,-0.099237
11.271387,-0.10687
11.276376,-0.099237
11.281387,-0.167939
11.286376,-0.145038
11.291387,-0.152672
11.296376,-0.083969
11.301387,-0.061069
11.306376,-0.198473
11.311387,-0.053435
11.316376,0.045802
11.321387,0.022901
11.326376,-0.099237
11.331387,-0.083969
11.336376,-0.053435
11.341387,-0.030534
11.346376,-0.045802
11.351387,-0.122137
11.356376,-0.160305
11.361387,-0.099237
11.366376,-0.167939
11.371387,-0.061069
11.376376,0.0
11.381387,-0.030534
11.386376,-0.045802
11.391387,-0.015267
11.396376,-0.045802
11.401387,-0.10687
11.406376,-0.053435
11.411387,-0.076336
11.416376,-0.10687
11.421387,-0.19084
11.426376,-0.083969
11.431387,0.076336
11.436376,-0.015267
11.441387,-0.122137
11.446376,-0.099237
11.451387,-0.076336
11.456376,-0.022901
11.461387,0.061069
11.466376,-0.053435
11.471387,-0.114504
11.476376,-0.061069
11.481387,-0.068702
11.486376,0.015267
11.491387,-0.038168
11.496376,-0.160305
11.501387,-0.129771
11.506376,-0.068702
11.511387,-0.053435
11.516376,-0.015267
11.521387,-0.076336
11.526376,-0.083969
11.531387,-0.099237
11.536376,-0.145038
11.541387,-0.045802
11.546376,-0.068702
11.551387,-0.160305
11.556376,-0.175573
11.561387,-0.083969
11.566376,-0.083969
11.571387,-0.030534
11.576376,-0.053435
11.581387,-0.137405
11.586376,-0.091603
11.591387,-0.114504
11.596376,-0.099237
11.601387,-0.083969
11.606376,-0.083969
11.611387,-0.10687
11.616376,-0.137405
11.621387,-0.152672
11.626376,-0.076336
11.631387,-0.068702
11.636376,-0.030534
11.641387,-0.091603
11.646376,-0.122137
11.651387,-0.114504
11.656376,-0.038168
11.661387,-0.045802
11.666376,-0.10687
11.671387,-0.167939
11.676376,-0.015267
11.681387,-0.007634
11.686376,-0.053435
11.691387,-0.122137
11.696376,-0.152672
11.701387,-0.206107
11.706376,-0.076336
11.711387,-0.053435
11.716376,-0.183206
11.721387,-0.175573
11.726376,-0.076336
11.731387,-0.045802
11.736376,-0.145038
11.741387,-0.068702
11.746376,-0.068702
11.751387,-0.114504
11.756376,-0.083969
11.761387,-0.061069
11.766376,-0.091603
11.771387,-0.083969
11.776376,-0.145038
11.781387,-0.099237
11.786376,-0.129771
11.791387,-0.10687
11.796376,-0.061069
11.801387,-0.114504
11.806376,-0.167939
11.811387,-0.10687
11.816376,-0.122137
11.821387,-0.083969
11.826376,-0.053435
11.831387,-0.091603
11.836376,-0.145038
11.841387,-0.160305
11.846376,-0.068702
11.851387,-0.160305
11.856376,-0.068702
11.861387,-0.091603
11.866376,-0.045802
11.871387,-0.053435
11.876376,0.061069
11.881387,0.053435
11.886376,0.045802
11.891387,-0.022901
11.896376,-0.045802
11.901387,-0.022901
11.906376,-0.061069
11.911387,-0.030534
11.916376,-0.030534
11.921387,-0.10687
11.926376,-0.10687
11.931387,-0.152672
11.936376,-0.083969
11.941387,-0.022901
11.946376,-0.015267
11.951387,-0.038168
11.956376,-0.083969
11.961387,-0.015267
11.966376,0.091603
11.971387,0.015267
11.976376,-0.061069
11.981387,-0.068702
11.986376,-0.175573
11.991387,-0.083969
11.996376,-0.10687
12.001387,-0.114504
12.006376,-0.167939
12.011387,-0.229008
12.016376,-0.145038
12.021387,-0.053435
12.026376,0.0
12.031387,0.076336
12.036376,-0.045802
12.041387,-0.10687
12.046376,-0.068702
12.051387,-0.068702
12.056376,-0.114504
12.061387,-0.145038
12.066376,-0.145038
12.071387,-0.10687
12.076376,0.007634
12.081387,-0.053435
12.086376,-0.053435
12.091387,-0.068702
12.096376,-0.053435
12.101387,-0.114504
12.106376,-0.099237
12.111387,-0.10687
12.116376,-0.137405
