t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
138.077,0.9871,-0.0024,0.1868,0.634,1.023,-0.13,42.33
138.102,0.9893,-0.0049,0.1887,0.641,1.061,-0.046,42.32
138.127,0.9934,-0.0049,0.1885,0.672,1.115,-0.038,42.33
138.152,0.99,-0.0037,0.1873,0.718,0.969,-0.061,42.34
138.177,0.9885,-0.0039,0.1838,0.725,1.107,-0.13,42.35
138.202,0.9902,-0.0046,0.1824,0.672,1.031,-0.031,42.34
138.227,0.9895,-0.0015,0.187,0.687,1.145,-0.053,42.33
138.252,0.9941,-0.0005,0.1863,0.641,1.038,-0.031,42.31
138.277,0.9922,-0.001,0.1814,0.71,1.107,-0.107,42.3
138.302,0.9885,-0.0054,0.1904,0.55,1.076,-0.084,42.33
138.327,0.9915,-0.0012,0.1904,0.573,1.053,-0.092,42.34
138.352,0.9932,-0.002,0.188,0.679,1.053,-0.092,42.35
138.377,0.9873,-0.0051,0.1853,0.733,1.092,-0.046,42.33
138.402,0.9937,-0.0029,0.1812,0.771,1.069,-0.092,42.33
138.427,0.9878,-0.0042,0.1909,0.702,1.023,-0.122,42.34
138.452,0.9917,-0.0039,0.1804,0.687,1.076,-0.053,42.35
138.477,0.988,-0.0007,0.1853,0.664,1.153,-0.084,42.34
138.502,0.9917,-0.0083,0.1855,0.618,1.046,-0.115,42.35
138.527,0.9895,-0.0037,0.1833,0.649,0.977,-0.076,42.33
138.552,0.9873,-0.0059,0.1855,0.664,1.084,-0.107,42.35
138.577,0.9905,-0.0063,0.1865,0.641,1.008,-0.046,42.33
138.602,0.9883,-0.002,0.1841,0.611,1.069,-0.122,42.34
138.627,0.9893,-0.0054,0.1851,0.672,1.031,-0.099,42.34
138.652,0.991,-0.002,0.1819,0.641,1.099,-0.061,42.33
138.677,0.9907,-0.0044,0.186,0.687,1.053,0.023,42.32
138.702,0.9902,-0.0049,0.1826,0.649,1.008,-0.107,42.33
138.727,0.9902,-0.0034,0.1807,0.573,1.076,-0.038,42.35
138.752,0.9895,-0.0027,0.1858,0.649,1.031,-0.046,42.34
138.777,0.9941,-0.0024,0.1912,0.611,1.053,-0.008,42.32
138.802,0.9871,-0.0044,0.1785,0.626,1.038,-0.176,42.32
138.827,0.9905,-0.0093,0.1831,0.71,1.038,-0.153,42.35
138.852,0.9922,-0.0051,0.1885,0.679,1.084,-0.137,42.34
138.877,0.9905,-0.0042,0.1907,0.641,1.053,-0.069,42.33
138.902,0.9917,-0.0032,0.1824,0.664,1.092,0.0,42.34
138.927,0.99,-0.0078,0.1899,0.656,1.046,-0.115,42.35
138.952,0.9897,-0.0007,0.189,0.626,1.092,-0.092,42.32
138.977,0.9897,-0.0056,0.1895,0.656,0.992,-0.183,42.34
139.002,0.9893,-0.0034,0.1851,0.695,1.053,-0.076,42.32
139.027,0.9912,-0.0029,0.1814,0.687,1.023,-0.176,42.34
139.052,0.9922,-0.0051,0.1838,0.634,1.16,-0.099,42.38
139.077,0.9902,-0.0051,0.1843,0.634,0.969,-0.115,42.34
139.102,0.9915,-0.001,0.1865,0.603,1.038,-0.183,42.32
139.127,0.9963,-0.0049,0.1846,0.664,1.183,-0.122,42.36
139.152,0.9927,-0.0024,0.1824,0.687,1.13,-0.046,42.35
139.177,0.9888,0.0,0.1848,0.74,1.0,-0.092,42.33
139.202,0.9888,-0.0002,0.1816,0.649,1.084,-0.031,42.34
139.227,0.9895,-0.0034,0.1887,0.634,1.061,-0.092,42.34
139.252,0.9893,-0.0063,0.1863,0.733,1.031,-0.122,42.35
139.277,0.9883,-0.0046,0.1838,0.656,1.061,-0.137,42.33
139.302,0.9875,-0.0039,0.1892,0.664,1.069,-0.099,42.35
139.327,0.9932,-0.0007,0.1836,0.588,1.069,-0.084,42.36
139.352,0.9929,-0.0022,0.1858,0.71,1.015,-0.023,42.33
139.377,0.9885,0.0002,0.1853,0.611,1.023,-0.13,42.35
139.402,0.991,-0.0081,0.1855,0.641,1.038,-0.092,42.36
139.427,0.9905,-0.0078,0.1875,0.618,1.115,-0.137,42.33
139.452,0.9905,-0.0044,0.1841,0.641,1.053,-0.122,42.33
139.477,0.9893,-0.0027,0.1843,0.634,1.015,-0.107,42.34
139.502,0.9885,0.0002,0.1865,0.679,1.092,-0.099,42.34
139.527,0.9915,-0.0022,0.1824,0.588,1.008,-0.122,42.35
139.552,0.9897,-0.0059,0.1875,0.634,1.115,-0.115,42.34
139.577,0.991,-0.0054,0.1829,0.656,1.038,-0.031,42.36
139.602,0.9851,-0.0051,0.1814,0.634,1.092,-0.038,42.35
139.627,0.989,-0.0071,0.1875,0.672,1.084,-0.061,42.36
139.652,0.9897,-0.0049,0.1868,0.656,1.153,-0.053,42.36
139.677,0.9897,-0.0042,0.1865,0.71,1.115,-0.115,42.34
139.702,0.9956,-0.0002,0.1875,0.618,1.099,-0.115,42.35
139.727,0.9893,-0.0039,0.1853,0.748,0.954,-0.008,42.34
139.752,0.9915,-0.0034,0.188,0.71,0.969,-0.122,42.33
139.777,0.9927,-0.0049,0.1851,0.672,1.076,-0.069,42.36
139.802,0.9917,-0.0002,0.1904,0.626,1.084,-0.13,42.35
139.827,0.991,0.0,0.1855,0.649,1.099,-0.137,42.34
139.852,0.9932,-0.0046,0.1846,0.603,1.069,-0.084,42.35
139.877,0.9929,-0.0061,0.1833,0.733,1.0,-0.176,42.33
139.902,0.9924,-0.0037,0.1843,0.664,1.092,-0.16,42.35
139.927,0.9924,0.0,0.188,0.649,0.992,-0.046,42.32
139.952,0.9919,-0.0039,0.1875,0.656,1.053,-0.046,42.36
139.977,0.9915,-0.0027,0.1909,0.725,1.015,-0.069,42.35
140.002,0.9902,-0.0068,0.1858,0.71,1.0,-0.107,42.36
140.027,0.9897,-0.0017,0.1863,0.603,1.092,-0.076,42.36
140.052,0.9929,-0.0032,0.1931,0.71,1.015,-0.061,42.36
140.077,0.9917,-0.0042,0.1853,0.634,1.031,-0.168,42.35
140.102,0.9919,-0.0044,0.1853,0.664,1.084,-0.145,42.36
140.127,0.9866,-0.0024,0.1797,0.641,1.031,-0.046,42.35
140.152,0.9941,-0.0039,0.188,0.618,1.084,-0.107,42.34
140.177,0.9863,-0.0037,0.1914,0.656,1.046,-0.145,42.35
140.202,0.9893,-0.0022,0.1865,0.695,1.099,-0.046,42.37
140.227,0.9885,-0.0032,0.1897,0.58,0.969,-0.084,42.33
140.252,0.9888,-0.0049,0.1882,0.641,1.046,-0.115,42.35
140.277,0.9939,0.0,0.1873,0.679,1.0,-0.061,42.36
140.302,0.988,-0.0061,0.1838,0.679,1.084,0.031,42.34
140.327,0.9878,-0.0029,0.189,0.649,1.084,-0.107,42.37
140.352,0.9912,-0.0068,0.1838,0.603,1.206,-0.099,42.34
140.377,0.9927,-0.0002,0.1875,0.618,1.038,-0.115,42.37
140.402,0.9917,-0.0032,0.1812,0.679,1.015,-0.122,42.36
140.427,0.9937,-0.0039,0.1877,0.672,1.0,-0.13,42.37
140.452,0.9902,-0.0063,0.186,0.634,1.099,-0.145,42.37
140.477,0.9875,-0.0051,0.1882,0.58,1.137,-0.13,42.38
140.502,0.9875,-0.0029,0.1802,0.664,1.092,-0.069,42.36
140.527,0.9905,-0.002,0.1831,0.626,1.038,-0.046,42.34
140.552,0.9929,-0.0044,0.1829,0.557,0.977,-0.076,42.35
140.577,0.9915,-0.0015,0.1904,0.695,1.0,-0.137,42.35
140.602,0.9878,-0.0032,0.1858,0.626,1.092,-0.122,42.35
140.627,0.9868,0.002,0.1875,0.695,0.992,-0.084,42.36
140.652,0.9917,-0.0037,0.1807,0.641,1.076,0.0,42.33
140.677,0.9949,-0.002,0.1814,0.687,1.092,-0.053,42.34
140.702,0.9951,-0.0029,0.1895,0.695,1.031,-0.092,42.34
140.727,0.9895,-0.0032,0.1892,0.611,1.031,-0.061,42.36
140.752,0.9883,-0.0081,0.1863,0.649,0.992,-0.038,42.35
140.777,0.9883,-0.01,0.1885,0.695,1.023,-0.183,42.37
140.802,0.9912,-0.0061,0.1875,0.656,1.069,-0.137,42.35
140.827,0.9905,-0.0027,0.187,0.672,0.977,-0.115,42.36
140.852,0.9915,-0.0037,0.1797,0.573,1.076,-0.115,42.34
140.877,0.991,-0.0034,0.1895,0.71,1.023,-0.153,42.36
140.902,0.9873,-0.0051,0.1863,0.641,1.099,-0.107,42.34
140.927,0.988,-0.0051,0.1799,0.603,1.084,-0.053,42.35
140.952,0.9922,-0.0034,0.1897,0.618,1.168,-0.137,42.36
140.977,0.9885,-0.0044,0.1824,0.695,1.137,-0.023,42.36
141.002,0.9919,-0.0002,0.1836,0.672,1.031,-0.069,42.34
141.027,0.988,-0.0051,0.1843,0.618,0.931,-0.038,42.35
141.052,0.9878,-0.0022,0.1877,0.664,1.168,-0.076,42.35
141.077,0.9934,-0.0059,0.1846,0.656,1.046,-0.122,42.35
141.102,0.9895,-0.0037,0.1887,0.687,1.031,-0.13,42.36
141.127,0.9893,-0.0032,0.1858,0.679,1.069,-0.115,42.39
141.152,0.991,-0.0017,0.1882,0.695,1.084,-0.046,42.37
141.177,0.9905,-0.0024,0.1848,0.626,1.137,-0.084,42.38
141.202,0.9924,-0.002,0.186,0.679,1.038,-0.115,42.35
141.227,0.9885,-0.0051,0.1895,0.71,1.031,-0.092,42.35
141.252,0.989,-0.0049,0.1833,0.687,1.031,-0.092,42.36
141.277,0.9927,-0.0061,0.1833,0.748,1.092,-0.076,42.34
141.302,0.9924,-0.0059,0.1816,0.641,1.038,-0.046,42.34
141.327,0.988,0.0007,0.1885,0.634,1.038,0.061,42.34
141.352,0.9863,-0.0002,0.1802,0.664,1.053,-0.115,42.35
141.377,0.99,-0.0022,0.1858,0.55,1.038,-0.137,42.34
141.402,0.9949,-0.0044,0.1873,0.634,1.137,-0.046,42.36
141.427,0.9922,-0.002,0.1799,0.664,1.084,-0.183,42.34
141.452,0.9902,-0.0034,0.1855,0.687,1.038,-0.221,42.35
141.477,0.9897,-0.0059,0.1873,0.603,1.069,-0.076,42.35
141.502,0.9878,-0.0022,0.1831,0.695,1.0,-0.107,42.33
141.527,0.991,-0.0051,0.1885,0.656,1.061,-0.13,42.34
141.552,0.9919,-0.0039,0.1836,0.672,1.031,-0.092,42.37
141.577,0.9907,-0.0083,0.1851,0.595,1.053,-0.015,42.34
141.602,0.9858,-0.0046,0.1841,0.664,0.962,0.046,42.35
141.627,0.9897,-0.0046,0.1851,0.58,1.145,-0.115,42.34
141.652,0.991,-0.0032,0.1885,0.626,1.061,-0.092,42.36
141.677,0.988,-0.0051,0.1919,0.611,1.046,-0.122,42.34
141.702,0.9897,-0.0088,0.1809,0.664,1.084,-0.076,42.34
141.727,0.9917,-0.001,0.1899,0.649,0.992,-0.107,42.33
141.752,0.9875,-0.0037,0.1868,0.718,1.076,-0.076,42.34
141.777,0.9932,-0.002,0.1829,0.649,1.023,-0.137,42.32
141.802,0.9941,-0.0081,0.1868,0.626,1.046,-0.099,42.32
141.827,0.988,-0.0046,0.1885,0.656,1.061,-0.13,42.34
141.852,0.9919,-0.0051,0.1904,0.672,1.0,-0.015,42.33
141.877,0.9912,-0.0061,0.1826,0.603,0.977,-0.176,42.32
141.902,0.9875,-0.0044,0.1851,0.672,1.046,-0.031,42.33
141.927,0.989,-0.0032,0.188,0.611,0.992,-0.16,42.33
141.952,0.99,-0.0061,0.1892,0.603,1.099,-0.221,42.33
141.977,0.9915,-0.0032,0.1812,0.626,0.992,-0.16,42.33
142.002,0.9927,-0.0005,0.1877,0.71,1.069,-0.137,42.34
142.027,0.9915,-0.0039,0.189,0.603,1.046,-0.107,42.33
142.052,0.991,-0.0076,0.1843,0.664,1.061,-0.13,42.34
142.077,0.9893,-0.0056,0.188,0.695,0.916,-0.061,42.33
142.102,0.9939,-0.0063,0.1868,0.656,1.16,-0.122,42.35
142.127,0.9912,-0.0078,0.1865,0.679,0.969,-0.015,42.32
142.152,0.9902,-0.0005,0.1853,0.634,1.0,-0.221,42.34
142.177,0.9905,-0.0046,0.1855,0.634,1.16,-0.015,42.34
142.202,0.9924,-0.0042,0.187,0.626,1.008,-0.191,42.32
142.227,0.9929,-0.0005,0.187,0.656,1.031,-0.13,42.32
142.252,0.9866,-0.0042,0.1904,0.595,1.237,-0.13,42.35
142.277,0.9895,-0.0044,0.186,0.687,1.137,-0.153,42.34
142.302,0.9912,-0.0039,0.1846,0.679,0.947,-0.153,42.35
142.327,0.9932,-0.0029,0.1841,0.641,1.0,-0.069,42.34
142.352,0.9917,-0.0073,0.1885,0.702,1.084,-0.053,42.34
142.377,0.9922,-0.0059,0.1875,0.641,1.038,-0.099,42.33
142.402,0.9939,-0.0039,0.1824,0.664,1.099,-0.107,42.33
142.427,0.9932,-0.0051,0.1843,0.664,1.084,-0.053,42.33
142.452,0.9871,-0.0027,0.188,0.695,1.153,-0.206,42.32
142.477,0.9907,-0.0022,0.1853,0.641,0.969,-0.122,42.33
142.502,0.9878,-0.0076,0.1802,0.634,1.137,-0.145,42.34
142.527,0.9944,-0.0039,0.1868,0.641,1.061,-0.107,42.34
142.552,0.9912,-0.0032,0.1829,0.649,1.023,-0.069,42.33
142.577,0.9946,-0.001,0.1848,0.634,1.061,-0.16,42.35
142.602,0.9905,-0.0037,0.1863,0.641,1.168,-0.053,42.34
142.627,0.99,-0.0022,0.1877,0.687,0.916,-0.198,42.34
142.652,0.9912,-0.0044,0.1855,0.748,0.947,-0.061,42.34
142.677,0.9912,-0.0029,0.1885,0.679,0.885,-0.145,42.32
142.702,0.9893,-0.0017,0.1899,0.664,1.145,-0.023,42.33
142.727,0.9919,-0.0066,0.1902,0.664,1.092,-0.092,42.35
142.752,0.991,-0.0051,0.1873,0.588,1.107,-0.198,42.34
142.777,0.9878,-0.0073,0.1875,0.656,0.939,-0.16,42.33
142.802,0.9929,-0.0046,0.1868,0.641,1.031,-0.221,42.34
142.827,0.9937,-0.0068,0.1885,0.656,1.092,-0.099,42.34
142.852,0.9902,-0.0046,0.186,0.611,1.038,-0.053,42.33
142.877,0.9905,-0.0027,0.1882,0.664,0.985,-0.107,42.32
142.902,0.9888,-0.0046,0.1929,0.733,1.115,-0.038,42.33
142.927,0.9888,-0.0042,0.1902,0.634,1.076,-0.122,42.31
142.952,0.9868,-0.0054,0.1899,0.634,1.046,-0.115,42.34
142.977,0.9941,-0.0037,0.1904,0.656,1.069,-0.023,42.32
143.002,0.9922,-0.0034,0.1934,0.718,0.924,-0.076,42.34
143.027,0.9895,-0.0022,0.1831,0.649,1.008,0.0,42.34
143.052,0.9912,-0.0042,0.1841,0.618,1.031,-0.061,42.33
143.077,0.99,-0.0039,0.1882,0.649,1.023,-0.076,42.32
143.102,0.991,-0.0066,0.1846,0.672,0.939,-0.107,42.34
143.127,0.991,-0.0044,0.1882,0.664,1.084,-0.053,42.32
143.152,0.9895,-0.0039,0.1826,0.641,1.107,-0.076,42.34
143.177,0.9895,-0.0061,0.1895,0.672,1.015,-0.084,42.34
143.202,0.9907,-0.0044,0.1863,0.55,1.015,-0.053,42.34
143.227,0.9929,-0.0051,0.1868,0.626,1.122,-0.008,42.34
143.252,0.9907,-0.0066,0.1858,0.618,1.031,-0.153,42.31
143.277,0.9927,-0.0012,0.1907,0.634,1.053,-0.031,42.31
143.302,0.9934,-0.001,0.1875,0.611,0.977,-0.115,42.33
143.327,0.9897,-0.0034,0.1814,0.687,1.076,-0.115,42.32
143.352,0.9939,-0.0066,0.1841,0.748,0.931,0.061,42.33
143.377,0.9902,-0.0037,0.1853,0.573,1.092,-0.038,42.32
143.402,0.9893,-0.0034,0.1836,0.664,1.115,-0.092,42.31
143.427,0.9956,-0.0029,0.1877,0.611,1.053,-0.031,42.31
143.452,0.9861,-0.0051,0.1873,0.611,1.023,-0.069,42.32
143.477,0.9939,-0.0046,0.1829,0.603,1.038,-0.061,42.32
143.502,0.9929,-0.0027,0.187,0.702,1.107,0.015,42.33
143.527,0.99,-0.002,0.1882,0.71,1.092,-0.076,42.34
143.552,0.9924,-0.0051,0.1792,0.664,1.015,-0.107,42.31
143.577,0.9905,-0.0024,0.1885,0.626,1.031,-0.099,42.32
143.602,0.9883,-0.0032,0.1785,0.641,1.038,-0.13,42.32
143.627,0.9861,-0.0015,0.1851,0.687,1.115,-0.061,42.35
143.652,0.9883,-0.0039,0.1851,0.695,1.0,-0.168,42.32
143.677,0.9905,-0.0059,0.1787,0.74,1.015,-0.115,42.31
143.702,0.9888,-0.0049,0.1814,0.618,1.084,-0.008,42.31
143.727,0.9895,-0.0056,0.1865,0.618,1.053,-0.008,42.3
143.752,0.9915,-0.0012,0.189,0.771,1.183,-0.153,42.31
143.777,0.9885,-0.0059,0.1855,0.71,0.969,-0.145,42.32
143.802,0.9888,-0.0051,0.187,0.641,1.046,-0.084,42.33
143.827,0.9888,-0.0015,0.1812,0.527,1.061,0.008,42.32
143.852,0.9902,-0.0015,0.1782,0.656,1.092,-0.084,42.31
143.877,0.9917,-0.0034,0.1892,0.687,1.137,-0.053,42.31
143.902,0.9922,-0.0032,0.1821,0.664,1.015,-0.031,42.34
143.927,0.9907,-0.0046,0.1841,0.626,1.084,-0.076,42.34
143.952,0.9902,-0.0046,0.1843,0.649,1.084,-0.031,42.34
143.977,0.9895,-0.0029,0.1804,0.588,1.145,-0.092,42.32
144.002,0.9915,-0.001,0.186,0.664,1.053,-0.076,42.33
144.027,0.9929,-0.0046,0.186,0.573,1.0,-0.206,42.32
144.052,0.9893,-0.0049,0.186,0.618,1.099,-0.023,42.32
144.077,0.9902,-0.0042,0.1858,0.695,1.122,-0.031,42.32
144.102,0.9905,-0.0022,0.1833,0.725,1.076,-0.046,42.33
144.127,0.99,-0.0034,0.178,0.756,1.023,-0.176,42.34
144.152,0.9895,-0.0042,0.1812,0.672,1.0,-0.122,42.34
144.177,0.9888,-0.0054,0.1926,0.557,1.145,-0.031,42.33
144.202,0.988,0.0002,0.1868,0.649,1.0,-0.092,42.32
144.227,0.9905,-0.0027,0.1873,0.611,1.015,-0.046,42.35
144.252,0.9917,-0.0056,0.1926,0.649,1.107,-0.038,42.3
144.277,0.9944,-0.0056,0.1841,0.618,1.023,-0.206,42.35
144.302,0.9907,-0.0017,0.1848,0.611,1.168,-0.099,42.33
144.327,0.9902,-0.0022,0.1824,0.679,1.061,-0.145,42.32
144.352,0.9932,0.0,0.1858,0.687,1.122,-0.031,42.32
144.377,0.9956,-0.0022,0.1868,0.672,0.962,-0.107,42.32
144.402,0.9866,-0.0039,0.1819,0.649,1.168,-0.046,42.32
144.427,0.99,-0.0007,0.1853,0.641,1.107,-0.137,42.33
144.452,0.9939,-0.0032,0.1875,0.71,1.084,-0.076,42.33
144.477,0.9937,-0.0015,0.1814,0.695,0.893,-0.023,42.34
144.502,0.9873,-0.0059,0.1919,0.595,1.015,-0.115,42.32
144.527,0.9917,-0.0042,0.1826,0.634,1.168,-0.115,42.32
144.552,0.9875,-0.0078,0.1882,0.618,1.031,-0.015,42.35
144.577,0.9885,-0.0061,0.1887,0.573,1.099,-0.084,42.34
144.602,0.99,-0.001,0.1877,0.626,0.992,-0.069,42.32
144.627,0.991,-0.0002,0.1936,0.58,1.137,-0.115,42.32
144.652,0.9915,-0.0042,0.1882,0.634,1.099,-0.084,42.32
144.677,0.9907,-0.0046,0.1851,0.565,0.962,-0.092,42.34
144.702,0.99,-0.0059,0.1892,0.664,1.137,-0.038,42.32
144.727,0.9915,0.0007,0.1846,0.672,1.046,-0.168,42.32
144.752,0.9895,-0.001,0.1846,0.618,1.031,-0.038,42.36
144.777,0.9873,-0.0037,0.1826,0.634,1.061,-0.023,42.36
144.802,0.9868,-0.0049,0.1865,0.718,1.046,-0.069,42.34
144.827,0.9895,-0.0049,0.186,0.656,1.023,-0.115,42.33
144.852,0.9888,-0.0061,0.1858,0.641,1.115,-0.061,42.33
144.877,0.9878,-0.0059,0.1892,0.687,1.183,-0.099,42.33
144.902,0.9912,-0.0081,0.1904,0.672,1.061,-0.038,42.32
144.927,0.991,-0.0061,0.1836,0.542,1.176,-0.092,42.35
144.952,0.9902,-0.0017,0.1816,0.611,1.107,-0.099,42.36
144.977,0.9919,-0.0039,0.1831,0.672,1.099,-0.13,42.32
145.002,0.9934,-0.0039,0.1858,0.588,1.023,-0.031,42.32
145.027,0.9895,-0.0039,0.1843,0.664,1.015,-0.115,42.33
145.052,0.9907,-0.0039,0.187,0.733,0.985,-0.153,42.32
145.077,0.9907,-0.0042,0.1858,0.634,1.061,-0.153,42.33
145.102,0.989,-0.0051,0.1885,0.634,0.977,-0.076,42.32
145.127,0.9895,-0.0051,0.1819,0.641,1.046,-0.137,42.33
145.152,0.9907,-0.0032,0.1848,0.634,0.992,-0.168,42.33
145.177,0.9888,-0.0034,0.1816,0.679,1.038,-0.053,42.34
145.202,0.9883,-0.0029,0.1829,0.672,1.053,-0.099,42.34
145.227,0.991,-0.0044,0.1848,0.649,1.183,-0.084,42.32
145.252,0.9944,-0.001,0.1826,0.641,0.985,-0.015,42.33
145.277,0.99,-0.0032,0.1919,0.656,1.084,-0.115,42.34
145.302,0.99,-0.0046,0.1802,0.672,1.115,0.069,42.34
145.327,0.9922,-0.0044,0.1887,0.656,1.076,-0.122,42.33
145.352,0.991,-0.0024,0.1914,0.641,0.977,-0.145,42.34
145.377,0.9902,-0.0051,0.1858,0.679,1.069,-0.069,42.34
145.402,0.9905,-0.0032,0.1907,0.603,1.145,-0.13,42.32
145.427,0.9885,-0.0037,0.1797,0.611,1.061,-0.115,42.33
145.452,0.9902,-0.0032,0.1831,0.641,1.115,-0.023,42.32
145.477,0.9915,-0.0071,0.188,0.71,1.008,-0.137,42.36
145.502,0.9912,-0.0039,0.1868,0.58,1.0,0.0,42.33
145.527,0.9932,-0.0061,0.1831,0.679,1.015,-0.176,42.35
145.552,0.9888,-0.0061,0.1819,0.603,0.969,-0.046,42.34
145.577,0.9907,-0.0044,0.1841,0.672,1.099,-0.076,42.36
145.602,0.989,-0.0044,0.1812,0.733,1.061,-0.008,42.31
145.627,0.9905,-0.0049,0.186,0.679,1.13,-0.115,42.35
145.652,0.988,-0.0059,0.1873,0.565,1.092,-0.099,42.34
145.677,0.9915,-0.0056,0.1868,0.611,1.107,-0.053,42.34
145.702,0.988,-0.0005,0.1826,0.672,1.069,-0.153,42.34
145.727,0.99,-0.0046,0.1899,0.641,1.076,-0.13,42.33
145.752,0.989,-0.0034,0.1846,0.634,1.084,-0.069,42.35
145.777,0.9905,-0.0039,0.1863,0.702,1.046,-0.198,42.33
145.802,0.9895,-0.0007,0.1892,0.611,0.962,-0.084,42.34
145.827,0.9905,-0.0002,0.1875,0.664,1.023,-0.145,42.33
145.852,0.9919,-0.0024,0.1875,0.679,1.038,0.0,42.35
145.877,0.9854,-0.0051,0.186,0.618,1.046,-0.084,42.32
145.902,0.9905,-0.0042,0.1846,0.641,1.038,-0.122,42.34
145.927,0.989,-0.0024,0.1829,0.55,1.092,-0.084,42.35
145.952,0.9885,-0.0024,0.1904,0.74,0.954,-0.023,42.33
145.977,0.99,-0.0083,0.1846,0.71,1.084,-0.069,42.34
146.002,0.9897,-0.0034,0.1853,0.679,1.023,-0.061,42.36
146.027,0.9883,-0.0027,0.1838,0.588,1.0,-0.046,42.35
146.052,0.9885,-0.0022,0.188,0.656,0.992,-0.008,42.32
146.077,0.9934,-0.0039,0.1892,0.641,1.153,-0.13,42.34
146.102,0.9878,-0.0049,0.1804,0.595,1.13,-0.015,42.33
146.127,0.9885,-0.0042,0.1902,0.641,1.023,-0.153,42.35
146.152,0.9897,-0.0056,0.1887,0.649,1.023,0.015,42.34
146.177,0.9912,-0.0061,0.1873,0.664,1.069,-0.023,42.37
146.202,0.9946,-0.0037,0.1819,0.756,1.015,-0.145,42.36
146.227,0.9912,-0.001,0.176,0.672,1.107,-0.084,42.33
146.252,0.9963,-0.0039,0.1855,0.618,0.977,-0.053,42.32
146.277,0.9905,-0.0034,0.186,0.626,1.084,-0.084,42.34
146.302,0.9919,-0.0037,0.1841,0.611,1.084,-0.115,42.34
146.327,0.9895,-0.0051,0.1802,0.664,1.107,0.015,42.34
146.352,0.9895,-0.0051,0.1829,0.664,1.168,-0.069,42.34
146.377,0.9878,-0.0049,0.1824,0.656,1.046,-0.099,42.34
146.402,0.988,-0.0015,0.1882,0.695,1.168,-0.092,42.36
146.427,0.9934,-0.0073,0.1816,0.641,0.901,-0.115,42.34
146.452,0.988,-0.0034,0.1897,0.55,1.176,-0.16,42.36
146.477,0.9897,-0.0034,0.1858,0.672,1.031,-0.084,42.34
146.502,0.991,-0.0046,0.1841,0.763,1.008,-0.038,42.36
146.527,0.99,-0.0046,0.1902,0.679,1.092,-0.176,42.35
146.552,0.9915,-0.0017,0.1802,0.618,1.046,-0.13,42.33
146.577,0.9915,-0.0081,0.1833,0.641,1.015,-0.107,42.35
146.602,0.9932,-0.0005,0.1858,0.611,1.145,-0.069,42.34
146.627,0.9907,-0.0063,0.1907,0.618,1.107,-0.061,42.36
146.652,0.9917,0.0012,0.1851,0.702,1.099,-0.099,42.35
146.677,0.9895,-0.0051,0.1833,0.626,1.115,-0.038,42.37
146.702,0.9907,-0.0032,0.1873,0.656,0.916,-0.137,42.34
146.727,0.9895,-0.0007,0.1902,0.74,1.053,-0.084,42.37
146.752,0.9895,-0.002,0.1948,0.595,1.084,-0.092,42.35
146.777,0.9958,-0.009,0.1868,0.672,1.023,-0.069,42.35
146.802,0.988,-0.0059,0.1868,0.519,1.168,-0.076,42.34
146.827,0.9902,-0.0002,0.1855,0.71,1.046,-0.084,42.37
146.852,0.9893,-0.0093,0.1902,0.618,1.023,-0.076,42.34
146.877,0.9912,-0.0088,0.1858,0.656,1.069,-0.107,42.34
146.902,0.9907,-0.0034,0.1875,0.618,1.069,-0.084,42.33
146.927,0.9937,-0.0059,0.1909,0.718,1.031,-0.107,42.35
146.952,0.9915,-0.0039,0.1855,0.603,1.13,-0.099,42.36
146.977,0.9939,-0.0002,0.1865,0.611,1.046,-0.031,42.34
147.002,0.9922,-0.0059,0.1853,0.687,1.053,-0.092,42.34
147.027,0.9932,-0.0029,0.1853,0.618,0.985,-0.069,42.35
147.052,0.9897,-0.0063,0.1863,0.718,1.092,-0.099,42.36
147.077,0.9915,-0.0078,0.1902,0.664,0.992,0.008,42.34
147.102,0.9924,-0.0037,0.1846,0.664,1.076,-0.13,42.36
147.127,0.9871,-0.0037,0.186,0.679,1.038,-0.183,42.36
147.152,0.991,-0.0042,0.1838,0.679,1.046,-0.115,42.37
147.177,0.99,-0.0027,0.1892,0.634,1.107,-0.176,42.34
147.202,0.9919,-0.0059,0.1907,0.656,1.115,-0.107,42.36
147.227,0.9878,-0.0042,0.1833,0.656,1.069,-0.015,42.33
147.252,0.991,-0.0029,0.1873,0.725,1.008,-0.13,42.35
147.277,0.9895,-0.0054,0.1907,0.58,1.137,-0.16,42.33
147.302,0.9902,-0.0012,0.1914,0.664,1.145,-0.099,42.35
147.327,0.9893,-0.0024,0.1848,0.664,1.069,-0.092,42.34
147.352,0.9871,-0.0046,0.1877,0.595,1.038,-0.16,42.37
147.377,0.9927,-0.0083,0.1826,0.641,0.977,-0.107,42.35
147.402,0.9944,-0.0085,0.1873,0.664,1.053,-0.076,42.34
147.427,0.9924,-0.0063,0.1875,0.611,1.061,-0.092,42.36
147.452,0.9893,-0.0049,0.187,0.733,1.008,-0.046,42.37
147.477,0.9897,-0.0034,0.1926,0.687,1.115,-0.115,42.34
147.502,0.9893,-0.0056,0.1897,0.588,1.122,-0.183,42.37
147.527,0.9885,-0.0054,0.1829,0.588,1.076,-0.061,42.34
147.552,0.9944,-0.0051,0.1836,0.756,1.092,-0.084,42.34
147.577,0.9912,-0.0049,0.1902,0.634,1.031,-0.084,42.36
