t_s,gps_updated,gps_usable,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,pos_innov_xy_m,vel_innov_xy_m,sigma_e_m,sigma_n_m,sigma_u_m,sigma_ve_mps,sigma_vn_mps,sigma_vu_mps,pos_updates,vel_updates,rejects,satellites,hdop
274.394,0,0,nan,nan,0.0,26.324753344342113,119.0956827619359,-265141.623683399,-9739.04824890288,32768.189470429905,-265177.823683399,-139.27370655712463,85.82829497820806,-2593.1681668699266,146.24241462614316,54.208377854641284,107.05402378750064,34211.27936262061,0.0,18664.53526529532,24442.85353282015,97504.51057151241,729.3300527276525,731.161017469119,1438.612980418392,157,0,351,0,99.0
274.505,0,0,nan,nan,0.0,26.32483876457811,119.09552853774467,-265429.5643250294,-9754.474893253455,32777.698407604505,-265465.7643250294,-138.6838493091006,85.50390636596354,-2594.951502146849,143.42543645463394,56.95342820009191,103.90881247402386,34211.27936262061,0.0,18740.066771124282,24523.055351654486,97660.15159097391,730.8666940974226,732.5788393586896,1439.6121674526612,157,0,351,0,99.0
274.615,0,0,nan,nan,0.0,26.324923080911496,119.09537631424475,-265715.10670667805,-9769.701413660525,32787.08445890252,-265751.30670667806,-138.1619762739709,85.15157177981735,-2596.72816419208,146.20285354064706,57.059717954799986,106.79784903561665,34211.27936262061,0.0,18815.140496139695,24602.682137106935,97814.47895207607,732.4430918288913,733.9235536718546,1440.4383528684032,157,0,351,0,99.0
274.725,0,0,nan,nan,0.0,26.32500712071821,119.09522471139448,-266000.8513499081,-9784.865852097711,32796.43972739256,-266037.0513499081,-137.55508622029885,84.94421894804526,-2598.628985444767,150.8304568369129,52.33787324968811,112.59359646585537,34211.27936262061,0.0,18890.441917681586,24682.44864194547,97968.87714546247,733.9236565775278,735.5110867349688,1441.5107110208608,157,0,351,0,99.0
274.836,0,0,nan,nan,0.0,26.325091724614957,119.09507238409768,-266289.413667256,-9800.102755036889,32805.85779009727,-266325.613667256,-136.9837054766306,84.75060456022426,-2600.692047851317,151.5976745595743,48.84120054346099,113.77834366684782,34211.27936262061,0.0,18966.65075294735,24763.105452231597,98124.7786883449,735.6397552937418,737.1418665213952,1442.5539905358526,157,0,351,0,99.0
274.943,1,1,26.02993965,119.19381714,3.4,26.325173083482778,119.09492614895943,-266567.7946323593,-9814.730275213857,32814.914617834766,-266603.9946323593,-136.4278866161589,84.53589520608739,-2602.69047744191,150.14304324998497,45.29364985354922,112.28926282511055,34321.59052747897,0.0,19040.355715034646,24841.016603695116,98275.15641089164,737.4213557602706,738.6504064921183,1443.6006550927057,157,0,352,6,1.36
275.06100000000004,1,1,26.02993965,119.19381714,3.4,26.32526256398876,119.09476561937112,-266875.0443621445,-9830.787632018597,32824.87554219621,-266911.2443621445,-135.73070329470738,84.29333125913277,-2604.9320612899796,147.62395229477673,44.89864026866567,108.7082198794482,34335.75894366606,0.0,19121.913369533253,24927.100335045507,98441.09843893569,739.7245765825462,740.4781361259741,1445.0471866915002,157,0,353,6,1.36
275.182,0,0,nan,nan,0.0,26.32535409309779,119.09460188472399,-267190.3799154877,-9847.165582514073,32835.06451600631,-267226.57991548773,-134.97922225040094,84.11945899043145,-2607.2258452105402,142.34256123909012,46.0119879193004,103.104193873385,34335.75894366606,0.0,19205.893491726107,25015.57115291005,98611.4078130817,741.8821534992278,742.2040970297722,1446.675491934374,157,0,353,0,99.0
275.298,0,0,nan,nan,0.0,26.325441603503947,119.09444570316876,-267492.9292558274,-9862.788016888735,32844.806129858815,-267529.1292558274,-134.37309455414842,83.83940053560578,-2609.1420916808183,140.30670683621898,48.50600673426624,98.46157434352152,34335.75894366606,0.0,19286.713954338946,25100.563646840958,98774.84462543695,743.6042926408641,743.4739490966899,1447.9487725298425,157,0,353,0,99.0
275.41200000000003,0,0,nan,nan,0.0,26.325527356364795,119.09429292704851,-267790.4794302005,-9878.069814466806,32854.35209466251,-267826.6794302005,-133.72861734175058,83.63366619572963,-2611.036406091378,136.00256151791777,45.90969563996551,94.86023537181887,34335.75894366606,0.0,19366.38726665879,25184.221197768802,98935.58777114945,745.2476276934826,744.6870172417858,1449.4000507205917,157,0,353,0,99.0
