t_ms,mx_raw,my_raw,mz_raw,mx_cal,my_cal,mz_cal,inlier
158050,150,-14,387,69.348000,76.287319,429.090815,1
158100,150,-14,387,69.348000,76.287319,429.090815,1
158150,151,6,382,70.554467,95.839658,423.748126,1
158200,148,0,385,67.449756,89.935781,426.903976,1
158250,128,0,386,47.234618,89.777534,428.122370,1
158300,128,0,386,47.234618,89.777534,428.122370,1
158351,120,16,379,39.339726,105.392146,420.884937,1
158400,104,12,378,23.156532,101.391027,420.077850,1
158450,85,-48,386,3.443463,42.703482,429.146001,1
158500,85,-48,386,3.443463,42.703482,429.146001,1
158550,90,-158,385,7.702177,-64.406749,429.433276,1
158600,124,-271,353,41.548126,-173.846089,397.930790,1
158650,166,-370,293,83.859845,-269.243771,337.692133,1
158700,166,-370,293,83.859845,-269.243771,337.692133,1
158750,174,-454,209,92.173735,-349.981343,253.196410,1
158800,147,-514,121,65.344075,-407.544873,164.688033,1
158850,94,-543,56,12.242697,-435.382029,99.456303,1
158900,94,-543,56,12.242697,-435.382029,99.456303,1
158950,18,-548,-7,-63.939522,-440.031485,36.194800,1
159000,-52,-525,-92,-133.634667,-417.089354,-49.851631,1
159050,-105,-475,-181,-185.918262,-367.671246,-140.470613,1
159100,-105,-475,-181,-185.918262,-367.671246,-140.470613,1
159150,-133,-392,-271,-212.694666,-285.910701,-232.764718,1
159200,-96,-329,-343,-174.131505,-223.381042,-307.155493,1
159250,-59,-303,-374,-136.250640,-197.400761,-339.382887,1
159300,-59,-303,-374,-136.250640,-197.400761,-339.382887,1
159350,-13,-342,-369,-90.113800,-235.119452,-334.278849,1
159400,3,-399,-334,-74.717619,-290.961648,-298.133606,1
159450,5,-464,-264,-73.875350,-355.130458,-226.144929,1
159500,5,-464,-264,-73.875350,-355.130458,-226.144929,1
159550,17,-522,-159,-63.231450,-412.838170,-118.738927,1
159601,23,-544,-20,-58.728328,-435.938195,22.870867,1
159650,24,-505,137,-59.012412,-399.871848,182.090321,1
159700,24,-505,137,-59.012412,-399.871848,182.090321,1
159750,50,-420,260,-33.362578,-318.392368,305.904948,1
159800,126,-333,327,43.377726,-233.909992,372.225536,1
159850,196,-229,361,114.512416,-132.504008,404.827496,1
159900,196,-229,361,114.512416,-132.504008,404.827496,1
159950,256,-118,356,175.987852,-23.871434,397.770658,1
160000,291,-15,331,212.349699,77.031676,370.718565,1
160050,318,79,277,240.855489,169.466036,314.357229,1
160100,318,79,277,240.855489,169.466036,314.357229,1
160150,356,145,190,280.601643,235.110258,224.660544,1
160200,382,171,101,307.953003,261.724637,133.542681,1
160250,415,158,22,341.991010,250.274178,53.007367,1
160300,415,158,22,341.991010,250.274178,53.007367,1
160350,454,104,-36,381.580196,198.667758,-5.720844,1
160400,468,76,-62,395.780925,171.813294,-31.965540,1
160450,468,76,-62,395.780925,171.813294,-31.965540,1
160500,467,64,-92,394.984814,160.485418,-62.325492,1
160550,470,47,-108,398.052443,144.143431,-78.422444,1
160600,461,44,-144,389.300308,141.598639,-114.916352,1
160650,461,44,-144,389.300308,141.598639,-114.916352,1
160700,459,41,-145,387.267967,138.673843,-115.876549,1
160750,463,20,-153,391.236211,118.343929,-123.796211,1
160801,480,-24,-140,407.958747,75.444242,-110.200864,1
160850,480,-24,-140,407.958747,75.444242,-110.200864,1
160900,492,-76,-128,419.581698,24.727005,-97.473962,1
160950,496,-132,-115,423.083375,-29.957612,-83.600080,1
161000,499,-181,-93,425.535362,-77.941163,-60.647015,1
161050,499,-181,-93,425.535362,-77.941163,-60.647015,1
161100,500,-192,-72,426.254164,-88.908417,-39.159125,1
161150,500,-206,-39,425.820143,-102.953284,-5.417106,1
161200,489,-262,-9,413.997044,-157.956730,25.901050,1
161250,489,-262,-9,413.997044,-157.956730,25.901050,1
161300,473,-300,22,397.243956,-195.473860,58.065052,1
161350,468,-306,33,392.038283,-201.490862,69.379097,1
161400,467,-304,45,390.921941,-199.697611,81.571643,1
161450,467,-304,45,390.921941,-199.697611,81.571643,1
161500,465,-287,75,388.723773,-183.520759,111.900182,1
161550,456,-278,113,379.315001,-175.286899,150.535732,1
161600,437,-297,134,359.770350,-194.193466,172.323288,1
161650,437,-297,134,359.770350,-194.193466,172.323288,1
161700,413,-323,153,335.143467,-219.931094,192.212822,1
161750,395,-335,170,316.700373,-231.961888,209.835065,1
161800,381,-341,182,302.392357,-238.056875,222.256881,1
161850,381,-341,182,302.392357,-238.056875,222.256881,1
161900,375,-332,194,296.275820,-229.480895,234.413495,1
161950,397,-318,176,318.784581,-215.460253,215.709132,1
162000,400,-324,160,321.932471,-221.086337,199.476698,1
162050,400,-324,160,321.932471,-221.086337,199.476698,1
162101,390,-347,145,311.812962,-243.380533,184.601641,1
162150,357,-387,141,278.222945,-282.538971,181.357133,1
162200,272,-431,173,191.708492,-326.416913,215.306206,1
162250,272,-431,173,191.708492,-326.416913,215.306206,1
162300,167,-464,192,85.199955,-359.564767,236.096548,1
162350,67,-474,190,-15.878301,-370.011512,235.190862,1
162400,-39,-472,161,-122.658994,-368.479414,206.731692,1
162450,-39,-472,161,-122.658994,-368.479414,206.731692,1
162500,-118,-458,120,-201.954588,-354.912436,165.646070,1
162550,-153,-445,99,-237.007435,-342.244917,144.475474,1
162600,-158,-427,135,-242.289410,-325.189681,180.925428,1
162650,-158,-427,135,-242.289410,-325.189681,180.925428,1
162700,-171,-411,149,-255.446762,-309.870199,195.100743,1
162750,-183,-397,157,-267.548114,-296.417867,203.187074,1
162800,-108,-340,286,-192.660473,-241.931602,332.957348,1
162850,-108,-340,286,-192.660473,-241.931602,332.957348,1
162900,1,-245,374,-82.734605,-149.673706,420.209998,1
162950,91,-162,401,8.522338,-68.493209,445.748649,1
163000,151,-88,401,69.677520,4.033382,444.233824,1
163050,151,-88,401,69.677520,4.033382,444.233824,1
163100,197,5,379,117.049027,95.238073,420.246054,1
163150,203,80,350,123.949432,168.702006,389.761428,1
163200,203,80,350,123.949432,168.702006,389.761428,1
163250,193,133,326,114.474965,220.555807,364.794973,1
163300,185,180,294,107.057682,266.677695,331.744222,1
163350,203,228,235,126.185831,314.296011,270.953655,1
163400,203,228,235,126.185831,314.296011,270.953655,1
163450,267,251,149,191.874784,338.228187,182.542368,1
163500,338,216,102,263.820109,305.229060,134.448191,1
163550,392,173,57,318.512630,264.287875,88.658031,1
163600,392,173,57,318.512630,264.287875,88.658031,1
163650,424,133,8,351.041678,226.157953,38.983127,1
163700,454,74,-18,381.180281,169.220870,12.959336,1
163750,483,-23,-9,409.679380,74.826838,23.017738,1
163800,483,-23,-9,409.679380,74.826838,23.017738,1
163850,486,-158,23,411.403302,-57.058756,57.202627,1
163900,442,-299,59,365.561279,-195.181590,96.003121,1
163950,343,-416,98,264.300228,-310.362527,138.112916,1
164000,343,-416,98,264.300228,-310.362527,138.112916,1
164050,234,-476,130,153.422934,-370.002353,172.500415,1
164100,138,-487,166,55.996243,-381.862114,210.222707,1
164150,48,-476,190,-35.087721,-372.098491,235.406572,1
164200,48,-476,190,-35.087721,-372.098491,235.406572,1
164250,-42,-451,196,-125.888514,-348.474749,242.107322,1
164300,-125,-388,216,-209.481055,-287.953789,262.511290,1
164350,-179,-310,240,-263.707009,-212.657902,286.507907,1
164400,-179,-310,240,-263.707009,-212.657902,286.507907,1
164450,-193,-229,272,-277.581364,-134.246169,318.203389,1
164500,-152,-178,322,-236.291662,-84.880017,368.025932,1
164550,-46,-114,384,-129.361272,-22.523143,429.241798,1
164601,-46,-114,384,-129.361272,-22.523143,429.241798,1
164650,75,-48,400,-6.799871,42.458085,443.488211,1
164700,170,5,384,89.721884,94.979485,425.603886,1
164750,241,73,340,162.388577,162.283227,379.292887,1
164800,241,73,340,162.388577,162.283227,379.292887,1
164850,266,143,285,188.708800,231.335158,322.230000,1
164900,241,203,246,164.282449,290.083471,282.069277,1
164950,191,247,217,114.382436,332.939438,252.529637,1
165000,191,247,217,114.382436,332.939438,252.529637,1
165050,127,263,216,49.852977,348.071548,251.958941,1
165100,59,246,240,-19.209699,330.718849,277.266422,1
165150,13,210,270,-66.245760,294.943487,308.690232,1
165200,13,210,270,-66.245760,294.943487,308.690232,1
165250,-3,159,309,-83.174156,244.663575,349.152430,1
165300,21,100,351,-59.780933,186.845189,392.362675,1
165350,85,40,378,4.166007,128.529238,419.924065,1
165400,85,40,378,4.166007,128.529238,419.924065,1
165450,169,-26,384,88.485439,64.772825,425.995755,1
165500,255,-92,363,175.096910,1.363552,404.581306,1
165550,343,-151,305,264.152062,-54.756205,345.421900,1
165600,343,-151,305,264.152062,-54.756205,345.421900,1
165650,398,-238,224,319.895832,-138.110310,263.542243,1
165700,400,-336,140,322.046047,-232.530082,179.279292,1
165750,365,-415,65,286.864985,-308.821386,104.309765,1
165800,365,-415,65,286.864985,-308.821386,104.309765,1
165850,316,-468,7,237.559111,-360.095724,46.454227,1
165900,249,-507,-35,170.009907,-398.060041,4.883440,1
165950,249,-507,-35,170.009907,-398.060041,4.883440,1
166000,172,-532,-53,92.218954,-422.754498,-12.344965,1
166051,88,-541,-49,7.251718,-432.184225,-7.320313,1
166100,6,-534,-27,-75.759286,-426.234290,15.797844,1
166150,6,-534,-27,-75.759286,-426.234290,15.797844,1
166200,-65,-511,16,-147.751942,-404.875972,59.970778,1
166250,-123,-468,84,-206.716783,-364.247254,129.198150,1
166300,-144,-404,180,-228.430585,-303.235795,226.278064,1
166350,-144,-404,180,-228.430585,-303.235795,226.278064,1
166400,-107,-353,267,-191.553996,-254.354541,313.779462,1
166450,-10,-288,349,-93.909731,-191.335493,395.418727,1
166500,100,-197,391,17.459814,-102.400431,435.916616,1
166550,100,-197,391,17.459814,-102.400431,435.916616,1
166600,189,-106,390,108.046461,-13.088984,432.883505,1
166650,255,-48,364,175.407899,44.214848,405.056639,1
166700,331,-13,314,252.945418,79.481262,352.998241,1
166750,331,-13,314,252.945418,79.481262,352.998241,1
166800,402,18,236,325.684068,111.159365,272.556106,1
166850,421,80,161,346.085529,172.620464,195.306887,1
166900,403,153,87,329.177795,244.515180,119.311545,1
166950,403,153,87,329.177795,244.515180,119.311545,1
167000,363,215,22,289.873699,305.422622,52.828273,1
167050,283,278,17,209.563337,366.273384,47.770565,1
167100,166,319,56,91.270558,404.880444,88.115369,1
167150,166,319,56,91.270558,404.880444,88.115369,1
167200,62,314,114,-14.415633,398.536386,148.223940,1
167250,7,262,211,-71.334522,346.283379,248.091759,1
167300,-23,167,300,-103.230355,252.421878,340.099690,1
167351,-23,167,300,-103.230355,252.421878,340.099690,1
167401,-37,79,345,-118.468554,166.038259,387.101049,1
167450,-9,29,370,-90.797682,117.225998,412.866793,1
167500,66,-20,393,-15.617459,69.755477,436.113037,1
167550,66,-20,393,-15.617459,69.755477,436.113037,1
167600,169,-76,391,88.050218,15.977960,433.732403,1
167650,283,-142,348,203.170050,-46.956048,389.656643,1
167700,361,-209,280,282.164856,-110.818989,320.523733,1
167750,361,-209,280,282.164856,-110.818989,320.523733,1
167800,386,-294,209,307.515031,-192.566808,249.093746,1
167850,365,-390,132,286.373599,-285.292269,172.158287,1
167900,280,-482,72,200.434129,-374.797394,113.110613,1
167950,280,-482,72,200.434129,-374.797394,113.110613,1
168000,163,-535,32,82.249959,-426.789590,74.249613,1
168050,46,-542,12,-35.799706,-434.216159,55.167258,1
168100,-29,-525,28,-111.605627,-418.399519,71.988292,1
168150,-29,-525,28,-111.605627,-418.399519,71.988292,1
168200,-72,-501,63,-155.223420,-395.764195,107.729240,1
168250,-103,-467,119,-186.856389,-363.558230,164.588808,1
168300,-105,-430,183,-189.250556,-328.316680,229.257864,1
168350,-105,-430,183,-189.250556,-328.316680,229.257864,1
168400,-83,-393,244,-167.368455,-292.863065,290.633778,1
168450,-62,-350,291,-146.312035,-251.399277,337.704207,1
168500,-47,-305,325,-131.171810,-207.870807,371.585960,1
168550,-47,-305,325,-131.171810,-207.870807,371.585960,1
168600,-36,-257,351,-119.970258,-161.350471,397.332909,1
168650,-4,-188,379,-87.420259,-94.243910,424.644540,1
168700,68,-119,398,-14.369587,-26.734640,442.398562,1
168750,68,-119,398,-14.369587,-26.734640,442.398562,1
168801,151,-57,392,69.994222,34.343593,434.696670,1
168850,234,-7,363,154.501776,84.015031,403.745592,1
168900,234,25,363,154.735264,115.188567,403.351462,1
168950,313,25,314,235.038111,116.368499,352.711233,1
169000,375,67,239,298.734567,158.659888,275.275907,1
169050,425,97,135,350.512059,189.530821,168.608514,1
169100,425,97,135,350.512059,189.530821,168.608514,1
169150,446,108,17,372.994345,201.853301,48.225135,1
169200,431,123,-86,358.985821,217.625052,-56.586565,1
169250,375,150,-177,303.523758,244.639925,-148.926617,1
169300,375,150,-177,303.523758,244.639925,-148.926617,1
169350,296,199,-217,224.473483,292.290641,-189.426057,1
169400,237,253,-189,164.980917,344.120627,-161.014519,1
169450,165,308,-113,91.879624,396.238739,-83.656070,1
169500,165,308,-113,91.879624,396.238739,-83.656070,1
169550,103,332,-33,28.614453,418.181186,-1.947335,1
169600,52,325,57,-23.864681,409.881366,90.205192,1
169650,30,295,145,-47.194154,379.411799,180.314835,1
169700,30,295,145,-47.194154,379.411799,180.314835,1
169750,30,248,226,-48.351680,332.628028,263.291790,1
169800,48,190,291,-31.243988,275.456756,329.947043,1
169850,100,147,323,20.653659,233.552605,362.506033,1
169900,100,147,323,20.653659,233.552605,362.506033,1
169950,182,123,324,103.309319,210.758449,362.994241,1
170001,274,88,305,196.188392,177.567684,343.172160,1
170050,346,17,287,268.589654,109.148446,325.011869,1
170100,346,17,287,268.589654,109.148446,325.011869,1
170150,403,-84,251,325.799231,11.616268,289.061239,1
170200,433,-189,201,355.843556,-89.837176,239.189764,1
170250,427,-283,157,349.538656,-180.911289,195.648408,1
170300,427,-283,157,349.538656,-180.911289,195.648408,1
170350,391,-366,131,312.825376,-261.710092,170.583956,1
170400,331,-431,122,251.826372,-325.358277,162.832590,1
170450,251,-479,133,170.545193,-372.837782,175.418181,1
170500,251,-479,133,170.545193,-372.837782,175.418181,1
170550,156,-510,136,74.314697,-403.767260,179.807160,1
170600,42,-518,120,-40.751729,-412.195379,164.775991,1
170650,-57,-494,115,-140.541481,-389.475996,160.389706,1
170700,-57,-494,115,-140.541481,-389.475996,160.389706,1
170750,-120,-439,157,-204.208561,-336.873454,203.070797,1
170800,-145,-356,232,-229.613556,-257.123247,278.594458,1
170850,-151,-270,285,-235.580587,-174.040925,331.510368,1
170900,-151,-270,285,-235.580587,-174.040925,331.510368,1
170950,-115,-196,338,-199.204506,-102.342226,384.151696,1
171000,-24,-108,386,-107.112018,-16.542215,430.981173,1
171050,69,-19,394,-12.589457,70.739223,437.087811,1
171100,69,-19,394,-12.589457,70.739223,437.087811,1
171150,115,35,380,34.417033,123.852634,421.718467,1
171200,160,69,362,80.307566,157.524556,402.536470,1
171251,241,104,321,162.805845,192.716604,359.583130,1
171300,241,104,321,162.805845,192.716604,359.583130,1
171350,313,133,253,236.439590,222.330492,289.328174,1
171400,367,160,161,292.115529,250.160294,194.864626,1
171450,397,170,48,323.632521,261.512687,79.489355,1
171500,397,170,48,323.632521,261.512687,79.489355,1
171550,382,193,-42,309.551632,284.917707,-12.196495,1
171600,315,240,-98,242.770720,330.904699,-69.068146,1
171650,315,289,-98,243.128248,378.639176,-69.671656,1
171700,214,289,-112,141.233382,378.074663,-82.897574,1
171750,127,310,-111,53.484449,397.885185,-81.264029,1
171800,52,322,-70,-22.609371,408.523047,-38.949906,1
171850,52,322,-70,-22.609371,408.523047,-38.949906,1
171900,-24,315,-3,-100.113553,400.324095,30.057053,1
171950,-74,289,72,-151.570215,373.707033,107.174634,1
172000,-61,255,172,-139.690662,339.448352,209.188681,1
172050,-61,255,172,-139.690662,339.448352,209.188681,1
172100,-19,199,266,-98.613924,284.043362,305.078487,1
172150,14,131,327,-66.385159,217.289074,367.637014,1
172200,57,98,352,-23.436436,185.147200,393.042527,1
172250,57,98,352,-23.436436,185.147200,393.042527,1
172300,121,83,357,41.060092,170.939997,397.669948,1
172350,204,82,339,125.084902,170.793130,378.536875,1
172400,284,74,305,206.188782,164.002227,343.244025,1
172450,284,74,305,206.188782,164.002227,343.244025,1
172500,358,39,266,281.084416,130.926457,303.257760,1
172550,422,-32,222,345.665119,62.769076,258.729156,1
172600,453,-136,181,376.636484,-37.813747,217.990649,1
172650,453,-136,181,376.636484,-37.813747,217.990649,1
172700,445,-244,154,368.037962,-142.750256,191.935262,1
172750,405,-340,144,327.027905,-236.439558,183.347315,1
172800,334,-423,141,254.724429,-317.777018,182.031832,1
172850,334,-423,141,254.724429,-317.777018,182.031832,1
172900,247,-485,129,166.500625,-378.662739,171.463266,1
172950,143,-529,92,61.485256,-421.829474,135.412461,1
173000,23,-541,23,-59.138877,-433.545287,66.576107,1
173050,23,-541,23,-59.138877,-433.545287,66.576107,1
173100,-80,-511,8,-162.825299,-404.886887,51.983547,1
173150,-153,-463,42,-236.565541,-359.077989,86.713339,1
173200,-197,-404,105,-281.219798,-302.698769,150.516552,1
173250,-197,-404,105,-281.219798,-302.698769,150.516552,1
173300,-230,-327,159,-314.539414,-228.593325,204.832102,1
173350,-251,-253,184,-335.466226,-156.965662,229.563374,1
173400,-260,-165,205,-344.127612,-71.562754,249.932494,1
173450,-260,-165,205,-344.127612,-71.562754,249.932494,1
173500,-250,-72,229,-333.587859,18.812703,273.100735,1
173550,-186,-20,292,-269.185754,69.160733,335.904041,1
173600,-68,30,350,-150.194240,118.016009,393.102617,1
173650,-68,30,350,-150.194240,118.016009,393.102617,1
173700,77,74,368,-3.567378,161.715913,409.413154,1
173750,198,101,337,119.182125,189.283271,376.328681,1
173800,304,122,268,227.116192,211.364173,304.813069,1
173850,304,122,268,227.116192,211.364173,304.813069,1
173901,380,156,140,305.430836,246.617104,173.420691,1
173950,391,184,2,318.135756,275.673891,32.583294,1
174000,350,221,-64,277.649051,312.232027,-34.599269,1
174050,350,221,-64,277.649051,312.232027,-34.599269,1
174100,292,267,-54,219.289387,356.497624,-24.409939,1
174150,225,301,-41,151.719710,388.970526,-10.930520,1
174200,159,322,-10,84.884411,408.564779,21.009641,1
174250,159,322,-10,84.884411,408.564779,21.009641,1
174300,97,321,63,21.507225,406.239117,95.905469,1
174350,68,301,132,-8.629984,385.694218,166.634399,1
174400,92,280,177,15.010336,364.857456,212.428395,1
174450,92,280,177,15.010336,364.857456,212.428395,1
174500,150,251,215,73.011319,336.561607,250.858175,1
174550,201,212,242,123.978182,298.608435,278.291655,1
174600,201,212,242,123.978182,298.608435,278.291655,1
174650,258,182,242,181.343768,269.799144,278.087919,1
174700,328,137,231,251.843834,226.607595,266.748333,1
174750,379,95,207,303.301698,186.360047,242.338491,1
174800,379,95,207,303.301698,186.360047,242.338491,1
174850,418,56,183,342.658404,148.947459,218.012379,1
174900,444,6,163,368.761319,100.674849,198.021528,1
174950,459,-44,159,383.590532,52.124912,194.417463,1
175000,459,-44,159,383.590532,52.124912,194.417463,1
