t_s,innovation_e_m,innovation_n_m,innovation_h_m,hdop,sats
395.828,0.0813626653366839,-0.010121960512897488,0.08198986153978967,1.36,6
396.754,0.1035962606311216,-1.1479119652330922,1.152577140647016,1.36,6
397.631,0.02541337946176725,0.27562695424700223,0.2767960580701012,1.36,6
397.766,-0.008599786640374418,0.22406734249927496,0.22423231324888782,1.36,6
398.739,0.0421986502539653,0.22160149570288468,0.2255835742712933,1.36,6
398.877,0.019685646976114413,0.07171496942706312,0.07436774527167542,1.36,6
399.681,0.05425821815933318,-1.2802575289883293,1.281406763978218,1.36,6
399.818,-0.007062571402414619,0.48763171378695347,0.48768285617357465,1.36,6
400.679,0.03470763861834314,0.18965383905086242,0.1928035239439153,1.36,6
400.818,-0.0049359986611392515,0.18410703997329136,0.18417319634113394,1.58,5
401.631,-1.4871426529089575,-0.20117747363708816,1.5006883907061097,1.58,5
401.767,0.19361599034638743,0.10664340133617856,0.22104290707091606,1.36,6
402.694,0.5958643221888025,0.1435883915773033,0.6129208078155595,1.36,6
402.961,0.26590117473752173,0.04394836203383079,0.2695086144305052,1.36,6
403.682,0.22705730677003544,-1.0808428591999402,1.1044348359415161,1.36,6
403.82,0.008632766127234959,0.5104875938889606,0.5105605822677147,1.36,6
404.631,0.04273549429126433,0.5978591141535077,0.5993845533951768,1.36,6
404.767,0.020050130967064206,0.22411154591476645,0.22500665048860866,1.36,6
405.703,0.04271374788324067,-0.6898714327498325,0.6911924898192542,1.36,6
405.842,0.0007630947801544608,0.29650383964772686,0.29650482161254715,1.36,6
406.716,0.021733449848852615,-0.5333678847563803,0.5338104938382422,1.36,6
406.832,-0.005113053842848103,0.166680824039247,0.16675922889604125,1.36,6
407.754,0.024156913017890247,-0.4675560764286857,0.46817971020959553,1.36,6
408.653,0.01587320237318579,-0.6214948148833486,0.6216974855027707,1.36,6
408.818,-0.005054321046941368,0.26603757723174937,0.2660855852175848,1.36,6
409.717,0.019170108010243325,-0.44247659484275204,0.44289166849779565,1.36,6
409.835,-0.002643154027268224,0.20349627937865478,0.20351344423444703,1.36,6
410.728,0.02011110454047582,-0.5057153547843285,0.5061150823582292,1.36,6
410.845,-0.00016403090441485801,0.18694139797933218,0.18694146994341482,1.36,6
411.708,0.026903263086893503,-0.10252670649976636,0.10599769389195145,1.36,6
411.859,-0.0003027592697719683,0.13031748826840328,0.13031783995969567,1.36,6
412.755,-1.5003058067205188,-0.8914203904626916,1.745149800507671,1.36,6
413.655,0.6961678763962453,0.05778535383055328,0.698561993844054,1.36,6
413.77,0.08444771007978602,0.14186721349405218,0.1650991278059535,1.36,6
414.679,0.1623574733131079,-0.22846079706084765,0.28027537339961633,1.36,6
414.797,0.019825914453619475,0.1026798941069913,0.10457641960664547,1.59,5
415.702,0.05525561499311493,-1.5576864449877021,1.5586661746142736,1.59,5
415.82,0.004348823660180301,0.171433474117471,0.171488624448425,1.59,5
416.731,0.04344684066826687,0.4886409181146121,0.49056862396605105,1.59,5
416.85,0.020377454472608747,0.1914392368752118,0.192520705551758,1.59,5
417.649,0.05179662183202538,-0.9221829047089187,0.9236364001979288,1.59,5
417.767,-0.00577384079423382,0.39430548024506606,0.3943477513424026,1.59,5
418.731,1.5688822271299756,-0.3576372525041194,1.6091289093739531,1.59,5
418.85,-0.23402108722658,0.22549974948375962,0.3249861632192191,1.59,5
419.652,-0.4560829322263231,-0.12278598141558916,0.472321964660072,1.59,5
419.769,-0.05963862261775432,0.12970165709893422,0.14275603371469953,1.59,5
420.766,1.438266432621134,-0.6718691485919095,1.5874566085516606,1.59,5
421.682,-2.069803892243698,0.31276424773945877,2.093301131469429,1.59,5
421.803,0.13102757392087483,0.06384434728962418,0.14575433375522137,1.59,5
422.824,0.44171327156449536,-0.4274919941749573,0.6147031961523313,1.59,5
423.675,1.6664647852701933,-0.9600644756868348,1.9232339114162553,1.59,5
423.795,-0.21240176424397816,0.1899882722202335,0.28497377604822527,1.59,5
424.653,-0.503942829034898,-0.49465429115276294,0.7061453410534823,1.59,5
424.772,-0.07304635207488275,0.17617322224419496,0.19071647487133941,1.59,6
425.742,-0.0917857465166918,-0.5134817424654727,0.5216206697486253,1.59,6
426.674,-0.02188287004224776,-1.1148156189505727,1.1150303692085854,1.59,6
426.794,-0.011737413583404077,0.26940378795213604,0.2696593551883327,1.59,6
427.734,0.005749536522117182,0.0844052809819118,0.08460087841065624,1.59,6
427.855,-0.000854621524894128,0.14385543311303906,0.1438579716737688,1.59,5
428.654,0.012739327985812565,-0.6744395324837811,0.6745598368228509,1.59,5
428.81,0.004607009118430483,0.18822266628221485,0.18827903928850742,1.59,5
429.634,0.009494599309334717,-0.9784105877731548,0.9784566549840903,1.59,5
429.753,0.00251935421511007,0.2562215654302804,0.2562339511797854,1.36,6
430.741,0.007463455310571021,-0.559061164796546,0.5591109810662314,1.36,6
430.862,-0.0025177664610396278,0.24404006255443278,0.24405305013362116,1.36,6
431.68,-0.008856271318265385,-0.450650458181201,0.45073747237232126,1.36,6
431.801,0.0006884073953585812,0.21515135736029833,0.2151524586862088,1.36,6
432.844,-0.019371825539366228,-0.02590223606576103,0.03234491394228856,1.36,6
433.665,-0.011297766645284923,0.21601619095150681,0.21631142892683494,1.36,6
433.788,-0.004922195216209957,0.07453174027438081,0.07469409825464284,1.36,6
434.723,-0.0040567470865795485,-0.8478715033395474,0.8478812082905179,1.36,6
434.845,-0.006247957873483756,0.2715387375023397,0.27161060903792655,1.44,6
435.845,0.004460788606962751,-0.2837860254935123,0.2838210825509628,1.44,6
436.689,0.01296348635740685,0.3023936782499703,0.30267142023006605,1.44,6
436.813,0.006023326872039547,0.10745157176776843,0.10762026176316114,1.44,6
437.68,0.023917178217544688,-1.2317417155271926,1.2319738979311863,1.44,6
437.804,-0.002767210244769558,0.3837932224533631,0.3838031983369542,1.44,6
438.676,0.026804292766186677,-0.3192013908585096,0.32032483206380125,1.44,6
438.8,-0.0035909601976555905,0.2401495794194375,0.24017642575921946,1.44,6
439.646,0.026813944359460606,-0.48279983005150484,0.48354385893099106,1.44,6
439.767,-0.005124752359250806,0.20020615221572768,0.20027173158429218,1.44,6
440.791,0.03073528968526773,-0.27190939972405204,0.27364096858901016,1.44,6
441.637,0.02510188135777014,-0.5593262284729548,0.5598892161003635,1.44,6
441.758,-0.0020614041328030908,0.19952138748705295,0.19953203615399073,1.44,6
442.639,0.029269941461421922,-0.10493351926822925,0.10893930851245066,1.44,6
442.874,0.00209900706069277,0.14244811304983784,0.14246357689634295,1.44,6
443.694,0.006445543917678265,-0.7034134742810068,0.7034430046823064,1.44,6
443.819,-0.0006127632780703607,0.2055739625192956,0.20557487576238423,1.44,6
444.658,8.371705757781456e-05,-0.08604888722256021,0.08604892794675954,1.44,6
444.781,-0.0014564059036956678,0.13099803014520717,0.13100612588761232,1.44,6
445.631,0.002459111251269519,-0.45835664163877254,0.45836323823199465,1.44,6
445.753,-0.0010175306108948234,0.13883551299791463,0.13883924170758868,1.44,6
446.724,0.005800192867241094,-0.6204700775511895,0.6204971872407452,1.44,6
446.849,0.0005183140771123362,0.15512248008090523,0.15512334600547195,1.44,7
447.692,-0.00038744532342605,-0.5723582273170535,0.5723583584533369,1.44,7
447.821,-0.002593836378267156,0.19493400156203222,0.19495125788807724,1.44,7
448.715,-0.004607675870886396,-0.5162956495613571,0.5163162097328678,1.44,7
448.841,-0.0018274763387182702,0.18289797979717548,0.18290710943989189,1.45,6
449.689,0.000914541071210806,-0.10858092661118235,0.10858477798068152,1.45,6
449.815,0.00016181857094466068,0.12430974603485367,0.12430985135740337,1.45,6
450.666,0.005776351626110454,-0.8898650469168814,0.8898837946397787,1.45,6
450.827,-0.0007707235390483902,0.21975659163172168,0.21975794315647598,1.45,6
451.716,0.006111732100592349,-0.4778235818400134,0.47786266712486486,1.45,6
451.842,-0.0030335652250386147,0.2007899038248553,0.20081281830592687,1.45,6
452.695,0.007999460866201957,-0.5174692588289247,0.5175310862229501,1.45,6
452.934,0.000999364193916108,0.24330126415958375,0.2433033166038713,1.45,6
453.692,0.020977372780677683,-0.1323719972287165,0.13402386287187384,1.45,6
453.818,-0.0025078096287955987,0.14227589863664036,0.14229799872801388,1.45,6
454.68,0.02618962858032603,-0.43198231711393476,0.4327754832985569,1.45,6
454.806,-0.004959360993453288,0.1455629634098159,0.1456474221471523,1.45,7
455.697,0.020819914159446284,-0.19416138387920512,0.19527445254178735,1.45,7
455.824,-0.0028278613905285965,0.11131348997389523,0.11134940435499652,1.45,7
456.719,1.5482106684719952,-0.7032932177271363,1.7004639437728433,1.45,7
456.847,-0.2247649457018781,0.1620139056680614,0.2770700027902474,1.45,7
457.709,-2.0579102043838873,-0.5666818731211407,2.134507614095442,1.45,7
457.836,0.16715294985480966,0.186408111522951,0.2503759027676534,1.18,7
458.778,0.48729740684846945,-0.09803802318597832,0.4970615824135448,1.45,7
459.687,0.14362991972342343,-0.19852329055238727,0.24503275440541541,1.45,7
459.815,0.026178881355008343,0.11314976253889597,0.11613872132759233,1.45,7
460.68,0.042425260074622884,-1.3518619709959268,1.3525275196155497,1.45,7
460.808,0.0051644734755598165,0.2555531819594279,0.2556053610468063,1.18,7
461.721,0.02553136924406374,-0.3214110556295111,0.32242350642649087,1.18,7
461.849,-0.005447768835438183,0.2529597119388427,0.25301836701999847,1.18,7
462.711,0.0195620603457769,-0.4518673783450424,0.45229061654802605,1.18,7
462.954,-0.0009346008089892166,0.2836669502411979,0.28366848985711196,1.45,7
463.651,0.02251293799764653,-0.30811985449203405,0.3089412195053909,1.45,7
463.778,-0.0004717263889943979,0.18760654870204974,0.18760714176619353,1.45,7
464.652,0.021533014943358353,-0.5264375801214527,0.5268777813655476,1.45,7
464.779,-0.004308761453074794,0.18165824747730142,0.18170934016110452,1.45,7
465.65,0.01875757680534207,-0.08613656160807182,0.08815528307066717,1.45,7
465.777,-0.002676951979850628,0.12857805160305702,0.12860591520587542,1.45,7
466.712,0.02440531400752377,-0.2478362001371437,0.24903494021968922,1.45,7
466.842,-0.00021613891625804627,0.0984905050522542,0.09849074221204362,1.45,7
467.712,0.02712443567004641,-0.7225019170768263,0.7230108956233701,1.45,7
467.841,-0.0035740699488258088,0.16716789501704454,0.16720609767717423,1.45,7
468.751,0.023851315398871975,-0.7696395114123504,0.770009001748225,1.45,7
469.694,0.019298269275921598,0.0808916878867052,0.08316182036371082,1.45,7
469.824,0.0016691880022676742,0.15333108442378318,0.1533401696854423,1.45,7
470.704,0.027856873807735383,-0.6690465254603168,0.6696262081556116,1.45,7
470.834,-0.004763726671157542,0.17016898932030244,0.1702356543679693,1.45,7
471.722,0.019401641200616382,0.2935419390132097,0.2941824155875269,1.45,7
471.928,0.012071220809190208,0.11330116817850922,0.11394239370155015,1.45,7
472.684,0.02720519897602003,-0.8066909044250252,0.8071495141133332,1.45,7
472.814,-0.0044032503643904874,0.3558769672109179,0.3559042067818421,1.45,7
473.664,0.013420209394809035,-0.026642048821656772,0.029831204897155322,1.45,7
473.793,0.0021523562330258983,0.15361620553166233,0.1536312834005489,1.45,6
474.735,0.015690587609554996,-0.8622402790605577,0.8623830317057273,1.45,6
474.867,0.0031106157165226023,0.1940028537167109,0.1940277897115859,1.45,7
475.634,0.001000161095362273,-0.08324727088098882,0.08325327880239557,1.45,7
475.763,-0.0046161677625349284,0.13384543184950815,0.13392501122566014,1.45,7
476.664,0.000673304950581155,-0.6445171415346493,0.644517493223847,1.45,7
476.793,-0.0026239017587528224,0.16111677723469597,0.16113814187502049,1.45,7
477.645,1.5241287281211982,-0.5652505618412533,1.625569616333362,1.45,7
477.814,-0.2568536404070727,0.19703250330063327,0.32372148514931764,1.45,6
478.717,-2.1277469398898745,0.33029754506053166,2.1532309463881805,1.45,6
478.849,0.15956783266254604,0.06270208533220512,0.17144516536090898,1.45,6
479.747,0.45287120277770043,-1.0574708024904425,1.1503637791694858,1.45,6
479.877,0.058894798029939466,0.1814975059522368,0.19081389336699148,1.45,7
480.703,0.07612024733879252,0.32468096795861356,0.3334846668281185,1.45,7
480.835,0.028250137879439308,0.12626534539440115,0.12938704625183603,1.45,7
481.727,0.017125091609941023,-0.350171950614552,0.35059045018347135,1.45,7
481.86,0.009289631911698848,0.15955373995674904,0.159823944373929,1.45,7
482.649,1.5216437242252283,-0.7053499816433799,1.677175667626483,1.45,7
482.818,-0.3360912454880207,0.22233020281393578,0.40297399962897706,1.45,7
483.749,-0.6773426203504016,-0.08403841776360821,0.6825360657162074,1.45,7
484.654,-0.16691277184524722,-0.6019785319701185,0.6246903443770863,1.45,7
484.783,-0.038260050260348066,0.1916853134062535,0.19546634191486265,1.45,7
485.742,-1.5451984665356946,-0.3327385641972711,1.580617997204993,1.45,7
486.751,0.6557628098051111,-0.5354387502891171,0.8465928880132799,1.45,7
487.686,0.16743745885851524,-0.47262509554269627,0.5014078016602252,1.45,7
487.819,0.033348161590637915,0.19799330886111477,0.20078209640116843,1.45,7
488.646,0.03504434535720691,0.2942003023786697,0.2962801445612174,1.45,7
488.776,0.01345039357221367,0.11116930312311979,0.11198002966657733,1.45,7
489.676,0.019719382069467883,-1.8559984973582573,1.8561032504215143,1.45,7
489.81,0.0027595494619561123,0.5727235339094392,0.5727301820289808,1.45,7
490.721,0.010284101761129705,0.39959643075030726,0.3997287457982205,1.45,7
490.936,0.0012268593250439608,0.23197737000602103,0.23198061423040037,1.45,7
491.747,-0.0037452925890448796,-0.1975746934294733,0.19761018875636932,1.45,7
492.656,1.5198335413849406,0.2549427319463291,1.5410677435112798,1.45,7
492.788,-0.22595592193843572,0.06209541503143612,0.23433292390736468,1.45,7
493.802,0.9529249569250311,-0.8729787597232388,1.292345885766847,1.45,7
494.723,-2.277812776350771,-0.552828112316746,2.343938985100616,1.45,7
494.857,0.12530320924633997,0.1802802762388751,0.21954924788802438,1.45,7
495.637,1.9147511621638102,0.29011544099057573,1.936605014479932,1.45,7
495.772,-0.24354025644051092,0.04765975606926531,0.24815984537328292,1.45,7
496.649,-0.5450484169676884,-1.052342727947348,1.1851172912006007,1.45,7
496.782,-0.08000619322423574,0.15913238014898923,0.178112619895717,1.45,7
497.695,-0.11626871428738639,0.3521086198048522,0.3708084331065299,1.45,7
497.831,-0.04603279797551352,0.13273876316264932,0.14049411993177632,1.45,7
498.745,-0.049088038009102775,0.06663334192977288,0.08276253821816455,1.45,7
498.884,-0.01815214525605313,0.013152221590246427,0.02241609489085457,1.45,7
499.746,-0.014486867913959145,-0.06136030308357476,0.06304725320317019,1.18,7
500.679,-0.010899705050476882,-0.5321119029558758,0.5322235252574906,1.18,7
500.815,0.0010582636689662195,0.23171526967128386,0.2317176862495154,1.64,5
501.639,1.5206290503003999,-0.6643267719603472,1.6594103677393217,1.64,5
501.775,-0.18987906495367213,0.154191386688737,0.24459976090887017,1.64,5
502.629,1.0231897210806693,-1.0118117190536111,1.438985809568448,1.64,5
502.764,-0.27764963207616233,0.22283491673999833,0.3560122446076122,2.52,4
503.743,1.5891775934027805,-1.8596769461894667,2.4461978185670175,2.52,4
503.881,-0.04570900549335022,-0.007954551598885473,0.04639599200718152,2.52,4
504.682,-0.5609076765000509,0.43224874303126626,0.7081358608408386,2.52,4
504.899,-0.29654758156723915,0.2165224157390213,0.36718173245797503,1.64,5
505.7,-2.6090959615420672,-0.6903329246210603,2.698877782218193,1.64,5
505.876,1.0083375436678068,0.4017111916931384,1.0854107441432241,1.64,6
506.682,1.0356578962471161,-0.2559982779199572,1.0668281943954172,1.64,6
506.821,0.14980025640630856,0.21635139206846077,0.263150226428473,1.64,6
507.674,0.14754206942079406,-0.5780400143631255,0.5965726447415207,1.64,6
507.813,0.03475319855016323,0.18616874493025648,0.18938475756610923,1.64,6
508.75,-0.018320628960481145,0.31343661868538675,0.3139715900817081,1.64,6
509.692,-0.07110681130173191,-0.29727480641976456,0.3056607419107148,1.64,6
509.833,0.01172507729687311,0.1770754499857361,0.1774632142875491,1.64,6
510.762,-1.5800323431162866,-0.7184671318429423,1.7357123105031451,1.64,7
511.712,2.1680154657843644,0.3799336403324389,2.201054436159282,1.64,7
511.853,-0.10737081362870526,0.0800007584349629,0.13389777059181923,1.64,6
512.663,-0.40186342769106886,-0.8370688634037009,0.9285356733026355,1.64,6
512.8,-0.03729382173274587,0.1600612659727716,0.16434852601785072,1.64,6
513.735,-0.15120362737694393,-0.3802471633776179,0.4092070896119354,1.64,6
513.877,-0.011760932934393509,0.12196565696648065,0.12253138790837445,1.64,6
514.706,-0.06146428409113014,-0.21391361421835597,0.22256884904854674,1.64,6
514.847,0.0013805368772779048,0.11313030045008077,0.11313872352998804,1.64,6
515.712,-0.05931153991120652,-0.6975449889411465,0.7000620475097495,1.64,6
515.853,0.0022521105359203375,0.1646291511135587,0.16464455471784345,1.64,6
516.726,-0.06007817397282622,-0.5722534784100048,0.5753984971654507,1.64,6
516.869,0.00195495929459355,0.18366004483078768,0.1836704492646829,1.64,6
517.691,-1.5790926967834764,0.29623111710020567,1.606638297742634,1.64,6
517.833,0.26846203437834504,0.053380674170995235,0.27371766526388036,1.64,6
518.675,2.0258330395496955,-1.4759793173904683,2.5064944543117567,1.64,6
518.817,-0.16013048444276023,0.2530099301736044,0.2994257784732725,1.64,6
519.72,-0.5011179355827835,0.4851018184390199,0.697454629073171,1.64,6
519.863,-0.2114746719420708,0.18861130045641517,0.28336506406553824,1.64,6
520.732,-0.27381687427634915,-0.7277636766649067,0.7775703503293402,1.64,6
520.875,-0.014620746552566288,0.30237902845492215,0.3027322960622091,1.64,6
521.709,-0.08021066456245762,-5.1836112992299235,5.184231847845319,1.64,6
521.854,0.0016758029503023408,1.2525746896861278,1.2525758107028204,1.28,6
522.752,-0.0538255062828199,1.6855849396509939,1.6864441211925305,2.51,6
523.648,-0.06018108131794975,0.5755652953561707,0.5787030082581511,2.51,6
523.791,-0.0064001509435485104,0.29936327220551107,0.29943167948246746,2.5,7
524.637,-0.06293750451079916,0.2636131452087227,0.2710221758470734,2.5,7
524.778,-0.03468184849052136,0.10124645672510724,0.10702184643384027,1.63,6
525.743,-0.09835372824555577,-0.4188599192390541,0.4302523536306891,2.5,5
526.722,-0.06908108327887419,-0.7383319810129194,0.7415566804051088,2.5,5
526.867,0.0029786546616747955,0.15324878341846215,0.15327772833269757,2.5,5
527.722,-0.062181225816146934,1.0211607977184372,1.0230522370050092,2.5,5
527.87,-0.0013118692238975882,-0.07633198051769341,0.07634325281656615,2.5,6
528.65,-0.04447624425233698,-0.22250874873094517,0.22691028968428123,2.5,6
528.794,-0.025163201811665203,-0.10585255269762683,0.10880234206127393,2.5,6
529.648,-1.5896141387022027,-1.0339234546118803,1.8962781494175667,2.5,6
529.792,0.32469608766001556,0.16968671147748182,0.3663620195841303,2.5,7
535.775,0.5172824860285061,-2.166158203532518,2.2270659022765935,1.64,6
536.756,-0.05560795655931372,-2.0967106162671314,2.0974478904611664,1.64,6
537.671,-1.5255156941418733,1.7479372697066822,2.320017851634511,1.64,6
537.79,0.26520047513710665,0.1303117614490361,0.29548679697221264,1.28,6
538.69,-1.012152355727963,-1.0715214841048066,1.473977843152275,1.28,6
538.809,0.3357683329551975,0.22143795968625568,0.402212808604505,1.64,6
539.689,3.7737885944369793,-0.03885686220408502,3.773988634222814,1.64,6
539.812,-0.04246091162299592,0.11062903631324161,0.11849773285363903,1.28,6
540.642,-0.7145493861637959,0.15853914571619043,0.7319258746563596,1.28,6
540.759,-0.28669421765306424,0.054802233409560586,0.2918850102735297,1.28,6
541.723,-1.924605283922702,-0.009291579203051015,1.924627712662184,1.28,6
542.763,2.463430144168214,-0.035145613038309875,2.463680841609251,2.0,4
543.752,0.10607294439947168,-0.06769057653377786,0.1258311713568965,2.0,5
544.705,-0.07676417426365845,-1.3995580266436605,1.401661659742849,2.0,5
544.826,0.012990436709443998,0.29314462528782315,0.2934323137983278,1.48,5
545.644,-0.03340097408387521,-0.07649751875402444,0.08347152475709321,1.48,5
545.763,0.005016517708043011,0.16137024796552168,0.16144820339158025,1.48,5
546.655,-0.016139016420666508,-0.22833155962135265,0.22890122098876156,1.48,5
546.776,0.004149511787545634,0.10425313019715077,0.10433567752202048,1.48,6
547.718,-1.5344381713034778,0.13909521820883697,1.5407296911793855,1.48,6
547.84,0.18240394710456087,0.03767663181452008,0.18625447244082582,1.48,6
548.701,0.49851589289444576,-1.0899747425054898,1.1985670756233275,1.48,6
548.828,0.06588788860594263,0.1646488273391924,0.1773427478334547,1.48,6
549.689,-1.4078152285451608,-0.10800118552802473,1.4119518312602317,1.48,6
549.811,0.24719272654489544,0.11798408361971724,0.2739059839512162,1.48,6
550.635,2.144126816326903,-1.5253750931354944,2.6313587705309702,1.48,6
550.756,-0.1803100107334359,0.3186493830226027,0.36612720367568585,1.48,6
551.66,-0.4278904171247291,0.22263320262487696,0.4823440182879686,1.48,6
551.783,-0.0709096933256177,0.16530280903461403,0.17986996214562126,2.7,5
552.74,-0.07656714048864899,-1.243967761670035,1.2463219163109367,2.7,5
552.864,-0.028368952914121337,-0.10890617095100197,0.11254044411078401,2.47,7
553.771,-0.0007329127430892868,0.5811139198673345,0.5811143820494102,1.28,7
554.668,0.013321216409551084,-0.7383642275564171,0.7384843853065646,1.28,7
554.79,-0.003793761390227246,0.04675027572810109,0.04690395405655537,2.47,7
555.648,0.024822868082225114,-4.381212474276566,4.381282793832923,2.47,7
555.771,0.005188638216935715,-0.5059220158540825,0.5059486219888386,1.28,7
556.716,0.019146446941661566,0.5802029900984849,0.5805188163614616,1.28,7
556.843,0.007558860360163067,0.21607015458502588,0.2162023313295706,1.28,6
557.724,0.010730425961583023,-0.19366612606390277,0.19396316770437755,1.28,6
557.85,0.00010040418992218747,0.19015198112617782,0.19015200763392334,1.28,6
558.688,-1.5259485970032785,-0.8674104638049869,1.7552549767525676,1.28,6
558.814,0.34196742026367133,0.2796352989337265,0.44174383632547154,1.28,6
559.716,2.1977078399542194,-0.4039650026152515,2.234526230128924,1.28,6
559.843,-0.1460986141280216,0.21297531060426422,0.2582697968735628,1.28,6
560.696,-0.474920145622562,0.35531595568426155,0.5931261021755624,1.28,6
560.822,-0.1944530260482793,0.1362154969367282,0.23741659787186867,1.28,6
561.763,-0.22279878795868058,-0.7733208592193819,0.8047760255000519,1.28,6
562.665,-3.0941031982119966,-0.33504938646842675,3.1121909794481724,1.28,6
562.79,0.6092870377736119,0.27365618144440873,0.6679209534381131,1.28,6
563.645,1.2078823800613208,0.36093288888810093,1.260655541511523,1.28,6
563.825,0.5088102004534818,0.13955916414548142,0.527602672834869,1.28,6
564.631,3.533216417706157,-0.35545119181330165,3.551051084412871,1.28,6
564.757,-1.070768530868861,0.18753847545522717,1.0870675813743735,1.28,6
565.739,-1.761957633252635,-0.43693953796707774,1.815326654135864,1.28,6
565.868,-0.25063595267653227,0.16129308402452125,0.2980500624529614,1.28,7
566.641,-0.24741263990046036,-1.0652767743904974,1.0936304770983376,1.28,7
566.767,-0.039561483647446494,0.3105224067678307,0.3130323882496399,1.28,7
567.692,-0.05645502993100138,0.15609468618589517,0.16599012458572152,1.28,7
567.821,-0.010338194663077616,0.16351050722241212,0.16383700510270008,1.28,6
568.692,-0.026574625642197702,0.2104800334818151,0.21215101984795867,1.28,6
568.821,-0.012425930455847833,0.07634781332228613,0.07735239069859585,1.28,6
569.648,-0.02313680825389497,-0.8373954541314959,0.8377150222457943,1.28,6
569.775,0.0010209584840055186,0.3135106458650796,0.3135123082543418,1.28,7
570.652,-0.0006486811735157971,-0.6630224582994231,0.6630227756243937,1.28,7
570.816,-0.0022679484521574977,0.3049178501960341,0.30492628446618497,1.48,7
571.702,0.00074395840961472,0.02974871736526552,0.029758018398302107,1.48,7
571.832,-0.001918046410779084,0.14490595059146472,0.14491864413818506,1.28,7
572.654,0.004345720104012685,0.17889369358951512,0.17894646934019612,1.28,7
572.782,0.0030108510713660053,0.06392093289861123,0.06399180327825357,1.28,7
573.684,0.0033889057974647585,-0.00035150842134612503,0.0034070868310578017,1.28,7
573.886,-0.0008946956751856305,-0.01362248103552588,0.01365183027708952,1.18,7
574.654,-0.01101120822531243,-0.07023925329318104,0.07109711252761838,1.18,7
574.783,-0.004910139978079542,-0.03062743610522034,0.031018531831530798,1.28,6
575.675,-0.01746401841589318,-0.9488287899564511,0.9489894965643476,1.28,6
575.808,0.004561290872160839,0.37256437119572183,0.37259229200143695,1.54,6
576.707,-0.01085755041818004,0.4131747366606646,0.41331737129679524,1.54,6
576.839,-0.0060278357704675045,0.15102623414102823,0.15114647929375136,1.28,6
577.782,-0.02171185614609783,0.4878388437570038,0.48832176090716994,1.28,6
578.686,-1.534123873694739,-0.7108146276537752,1.6907967041388288,1.28,6
578.818,0.3155085089767624,0.0701227721435771,0.323207089046388,1.28,6
579.718,2.1350911896541476,0.0725684622840106,2.1363240788459574,1.28,6
579.851,-0.15439911824357466,0.024949868856623425,0.15640199381835276,1.28,6
580.711,-3.561205376691589,-0.4641738696250002,3.591328600423488,1.28,6
580.848,0.4532842339533971,0.08028742320621518,0.46033973006445134,1.28,6
581.75,1.1696138883860385,-0.30920278484762775,1.2097946148264327,1.28,6
582.657,0.2865223421303398,-0.2271753391981406,0.36565514802836524,1.28,6
582.788,0.06140451997657692,0.1138334951412503,0.1293390107029851,1.28,7
583.764,0.02134401241394812,-0.49634520341524535,0.49680391284615305,1.28,6
584.631,-0.0029934725619114033,-0.16060057171114295,0.16062846731487193,1.28,6
584.764,0.0018926288721274886,0.1200457480427417,0.1200606666114637,1.49,6
585.713,-0.007862383073984347,-0.6745506154344127,0.6745964348042073,1.49,6
585.849,-6.645601395405265e-05,0.12445322105801893,0.12445323880123778,1.49,7
586.694,-0.007479065543449792,-0.1758804659276052,0.17603941239482343,1.49,7
586.829,-0.0004104187348730193,0.11382450798038235,0.11382524790447003,1.28,7
587.744,-0.021372752062646327,0.16117731333895335,0.16258819411597664,1.28,7
588.746,-0.03396995400433411,-0.8259941171490368,0.826692348664165,1.28,6
589.679,-0.009784558681900535,0.5235578401689054,0.5236492619978841,1.28,6
589.853,-0.004883026987783978,0.17047147957586617,0.17054140054939265,1.28,6
590.649,-0.009367582023926957,-0.5755115462493166,0.5755877791086728,1.28,6
590.783,0.001634437967581448,0.2769615106807919,0.2769663333079605,1.28,6
591.629,-0.004514714608802706,-0.12234905937063445,0.12243232815264916,1.28,6
591.764,0.0017961757591393734,0.1437606696963769,0.14377189015558117,1.28,7
592.697,-0.004474500740641929,-0.23918639789141594,0.23922824685464872,1.28,7
592.834,0.0007899433879288154,0.11032088624992298,0.11032371437512688,1.21,6
593.884,-0.0069107168269084696,0.5660863590856025,0.5661285401301152,1.18,7
594.767,-0.004124742524268754,0.8887008575377138,0.8887104296052564,1.18,7
595.71,-1.5370324338357904,-0.6371478815185014,1.6638588057845196,1.18,7
595.848,0.22935171936693166,-0.06780531077018281,0.23916473683469486,1.18,7
596.647,2.0726265730345688,-0.14544828638935314,2.077723782234448,1.18,7
596.784,-0.24729611396072926,-0.006515525226944874,0.24738193153312743,1.18,7
597.652,-0.6019922681002754,-0.07869582595500901,0.6071142593245977,1.18,7
597.792,-0.2528616457042432,-0.04054970784986267,0.2560923479430173,1.18,7
598.731,-0.29649394936805606,-0.7518735997278441,0.8082218581426598,1.18,7
598.871,-0.023806952417501748,0.23549835199040103,0.2366986370336847,1.18,7
599.718,-0.04907118093460383,0.25779924730795756,0.26242795718228284,1.18,7
599.858,-0.023758428415675326,0.09314117018584511,0.09612356893276139,1.18,7
600.713,-0.05274821236562843,-0.4014485056917181,0.40489909438017124,1.18,7
600.855,0.012444463286357177,0.19675166200758554,0.19714482283142173,1.18,7
601.663,-0.027533272052565394,-0.6643842783381615,0.6649545475991876,1.18,7
601.801,0.005008355126562947,0.25825871200274264,0.25830727040946666,1.18,7
