t_s,east_m,north_m,up_m,ve_mps,vn_mps,vu_mps,lat,lon,alt_m,roll_deg,pitch_deg,yaw_deg,bgx_dps,bgy_dps,bgz_dps,bax_mps2,bay_mps2,baz_mps2,sigma_e_m,sigma_n_m
603.105,78.60738067421599,-166.91633867493644,-0.0061895743964913465,0.024824949416369122,-0.41729025573159606,-0.029553490227308098,26.02889225501799,119.19383242850782,36.19381042560351,-50.788828820797804,4.290407973566461,31.035690538124282,0.0,0.0,0.0,0.0,0.0,0.0,1.5244371243719756,1.5244371243719756
603.241,78.61056556667167,-166.96491745717267,-0.008343866193714045,0.02341832687993607,-0.3571969282075762,-0.02972421551136682,26.02889181862736,119.19383246034802,36.19165613380629,-51.764663072549176,2.28149771898386,27.97979925375884,0.0,0.0,0.0,0.0,0.0,0.0,1.5842144471909245,1.5842144471909245
603.37,78.61455410637765,-167.00442097885366,-0.010052465336218131,0.030918912449510318,-0.30622885024027496,-0.029881347290414816,26.02889146376119,119.1938325002225,36.18994753466379,-52.86147571285225,4.971955154115621,25.574194576697955,0.0,0.0,0.0,0.0,0.0,0.0,1.648442310205937,1.648442310205937
603.503,78.61905695506483,-167.03890001228092,-0.011503686232846914,0.03385600516680362,-0.2592408528365201,-0.03000861050060102,26.028891154030763,119.19383254523865,36.18849631376715,-51.90350070120784,9.651410235243006,25.62164616359687,0.0,0.0,0.0,0.0,0.0,0.0,1.7226034752186197,1.7226034752186197
603.643,80.27079518991363,-167.2023280327442,0.0,1.0712818501906707,-0.3755631809564036,-0.029213618088445577,26.028889685931876,119.19384905809703,36.2,-48.27016654443489,11.153600561728629,29.145762875026307,0.0,0.0,0.0,0.0,0.0,0.0,1.4388630403894787,1.4388630403894787
603.915,80.26435610430386,-167.16267307320396,0.0,0.8401133604284511,-0.2634891369266205,-0.02861430579801029,26.028890042158437,119.1938489937238,36.2,-44.482250593739806,10.116087388412842,36.52336794714825,0.0,0.0,0.0,0.0,0.0,0.0,1.3612135420232006,1.3612135420232006
604.146,80.42730866172279,-167.20742638839334,-0.0046865990233854495,0.7054223264888619,-0.1937372951920876,-0.028689888193703328,26.02888964013257,119.19385062280307,36.195313400976616,-44.53044784500668,11.029465757342203,30.349675082259196,0.0,0.0,0.0,0.0,0.0,0.0,1.4530785641949484,1.4530785641949484
604.286,80.51627664478522,-167.22941847192175,-0.007088390151200237,0.6354855933030819,-0.15708631091725525,-0.028987088475455315,26.02888944257432,119.19385151223922,36.1929116098488,-48.43760856141503,8.70315348279258,25.761583200918956,0.0,0.0,0.0,0.0,0.0,0.0,1.525074767528196,1.525074767528196
604.459,80.61280644549423,-167.24977776912127,-0.009361991438090904,0.5579757266416784,-0.11768379884120184,-0.02917565785700433,26.02888925968364,119.19385247727284,36.19063800856191,-50.812671041805324,3.913238084359818,25.971923681590685,0.0,0.0,0.0,0.0,0.0,0.0,1.632992000701533,1.632992000701533
604.593,80.67980344954503,-167.26192699489687,-0.010880174023935332,0.49997764217023033,-0.09066586399702366,-0.029405812278515832,26.02888915054529,119.19385314705939,36.189119825976064,-48.31116846970108,-0.3247207638562441,27.933292027817235,0.0,0.0,0.0,0.0,0.0,0.0,1.7301734471607904,1.7301734471607904
604.724,78.43973755204723,-168.34321535964344,0.0,-1.0869444793215073,-0.8742114060144717,-0.028792788306488133,26.028879437166644,119.19383075253576,36.2,-49.79253116667953,-3.6634943127273005,25.687434227111247,0.0,0.0,0.0,0.0,0.0,0.0,1.4072042580499804,1.4072042580499804
604.867,78.49459832266086,-168.26718357461192,0.0,-0.9438515143243701,-0.7451279598209295,-0.02888191067821504,26.02888012017179,119.19383130099321,36.2,-49.59004669389679,-2.6355827126703817,20.635518397527058,0.0,0.0,0.0,0.0,0.0,0.0,1.309748679671864,1.309748679671864
605.009,78.37762032070195,-168.35881677388065,-0.003344857215950927,-0.8237887461895498,-0.6453042202023112,-0.029147006898725913,26.028879297016754,119.19383013153357,36.19665514278405,-48.7301779889096,1.591481432091353,19.00010778690234,0.0,0.0,0.0,0.0,0.0,0.0,1.3612719257002306,1.3612719257002306
605.151,78.27608730175523,-168.43788669902727,-0.006073679774036309,-0.7150212601882318,-0.5568304587791527,-0.029370569809931715,26.028878586719532,119.19382911648148,36.19392632022597,-49.03638512951361,3.5230385016529135,18.91392761572343,0.0,0.0,0.0,0.0,0.0,0.0,1.4224233580746168,1.4224233580746168
605.285,78.19144617432244,-168.50254667716683,-0.008208812315891984,-0.6316502047223399,-0.4825371502951855,-0.02957177246732571,26.028878005869068,119.19382827030203,36.19179118768411,-46.69751734989078,2.2038441352955953,24.311799205444316,0.0,0.0,0.0,0.0,0.0,0.0,1.4894223358628598,1.4894223358628598
605.417,78.1169227428692,-168.5576123866757,-0.009955451454738555,-0.5645714504033024,-0.417164465976151,-0.029746277431449093,26.028877511205383,119.19382752527183,36.190044548545266,-46.444197233641894,2.8516213795789436,25.50661428055471,0.0,0.0,0.0,0.0,0.0,0.0,1.5644583740172615,1.5644583740172615
605.553,78.04895123363733,-168.60617592909537,-0.011432958414119837,-0.49979050905793854,-0.3570848707329813,-0.029887973066457706,26.02887707495166,119.1938268457429,36.188567041585884,-46.16893621685024,5.458338020412977,27.053743731988305,0.0,0.0,0.0,0.0,0.0,0.0,1.6510940600740718,1.6510940600740718
