sample,elapsed_s,temp_c
13630,1363.000,35.000
13631,1363.101,35.000
13632,1363.200,35.000
13633,1363.301,35.000
13634,1363.401,35.000
13635,1363.500,34.000
13636,1363.601,34.000
13637,1363.700,34.000
13638,1363.801,35.000
13639,1363.900,35.000
13640,1364.000,35.000
13641,1364.100,35.000
13642,1364.200,35.000
13643,1364.300,35.000
13644,1364.400,35.000
13645,1364.500,35.000
13646,1364.601,35.000
13647,1364.700,34.000
13648,1364.800,34.000
13649,1364.900,35.000
13650,1365.001,35.000
13651,1365.100,35.000
13652,1365.200,35.000
13653,1365.300,35.000
13654,1365.400,35.000
13655,1365.500,35.000
13656,1365.600,35.000
13657,1365.700,35.000
13658,1365.800,35.000
13659,1365.900,35.000
13660,1366.000,35.000
13661,1366.101,34.000
13662,1366.200,35.000
13663,1366.300,34.000
13664,1366.401,35.000
13665,1366.500,35.000
13666,1366.601,35.000
13667,1366.700,35.000
13668,1366.800,35.000
13669,1366.900,35.000
13670,1367.000,35.000
13671,1367.100,35.000
13672,1367.200,35.000
13673,1367.300,34.000
13674,1367.401,34.000
13675,1367.500,34.000
13676,1367.601,34.000
13677,1367.700,35.000
13678,1367.801,35.000
13679,1367.900,35.000
13680,1368.000,34.000
13681,1368.100,35.000
13682,1368.200,35.000
13683,1368.300,34.000
13684,1368.401,34.000
13685,1368.500,34.000
13686,1368.600,35.000
13687,1368.700,35.000
13688,1368.800,34.000
13689,1368.900,35.000
13690,1369.001,34.000
13691,1369.100,35.000
13692,1369.200,35.000
13693,1369.300,34.000
13694,1369.401,35.000
13695,1369.500,35.000
13696,1369.601,35.000
13697,1369.700,35.000
13698,1369.800,35.000
13699,1369.900,34.000
13700,1370.000,35.000
13701,1370.100,34.000
13702,1370.201,35.000
13703,1370.300,34.000
13704,1370.400,34.000
13705,1370.500,34.000
13706,1370.600,35.000
13707,1370.700,35.000
13708,1370.801,35.000
13709,1370.900,34.000
13710,1371.000,35.000
13711,1371.292,35.000
13712,1371.348,35.000
13713,1371.355,35.000
13714,1371.400,35.000
13715,1371.500,35.000
13716,1371.600,35.000
13717,1371.701,35.000
13718,1371.800,35.000
13719,1371.901,35.000
13720,1372.000,35.000
13721,1372.100,35.000
13722,1372.200,35.000
13723,1372.301,35.000
13724,1372.400,35.000
13725,1372.501,35.000
13726,1372.600,35.000
13727,1372.700,34.000
13728,1372.800,34.000
13729,1372.900,34.000
13730,1373.000,34.000
13731,1373.100,35.000
13732,1373.200,35.000
13733,1373.300,34.000
13734,1373.400,35.000
13735,1373.501,34.000
13736,1373.600,34.000
13737,1373.701,35.000
13738,1373.800,35.000
13739,1373.900,35.000
13740,1374.000,34.000
13741,1374.101,35.000
13742,1374.200,35.000
13743,1374.301,35.000
13744,1374.401,35.000
13745,1374.500,35.000
13746,1374.601,35.000
13747,1374.700,35.000
13748,1374.801,35.000
13749,1374.900,34.000
13750,1375.000,34.000
13751,1375.100,34.000
13752,1375.200,35.000
13753,1375.301,35.000
13754,1375.400,35.000
13755,1375.500,35.000
13756,1375.600,35.000
13757,1375.700,34.000
13758,1375.800,34.000
13759,1375.901,34.000
13760,1376.000,35.000
13761,1376.100,35.000
13762,1376.200,34.000
13763,1376.301,34.000
13764,1376.400,34.000
13765,1376.500,35.000
13766,1376.600,34.000
13767,1376.700,35.000
13768,1376.800,35.000
13769,1376.900,34.000
13770,1377.000,34.000
13771,1377.101,35.000
13772,1377.201,35.000
13773,1377.301,34.000
13774,1377.400,35.000
13775,1377.501,35.000
13776,1377.600,35.000
13777,1377.701,34.000
13778,1377.800,34.000
13779,1377.900,35.000
13780,1378.000,35.000
13781,1378.101,35.000
13782,1378.200,35.000
13783,1378.300,34.000
13784,1378.401,34.000
13785,1378.500,34.000
13786,1378.600,34.000
13787,1378.700,34.000
13788,1378.800,34.000
13789,1378.900,34.000
13790,1379.000,35.000
13791,1379.100,34.000
13792,1379.200,35.000
13793,1379.300,34.000
13794,1379.401,35.000
13795,1379.500,35.000
13796,1379.600,34.000
13797,1379.700,35.000
13798,1379.800,34.000
13799,1379.900,35.000
13800,1380.001,34.000
13801,1380.100,34.000
13802,1380.200,35.000
13803,1380.300,35.000
13804,1380.400,34.000
13805,1380.500,34.000
13806,1380.601,35.000
13807,1380.700,35.000
13808,1380.800,34.000
13809,1380.900,34.000
13810,1381.000,34.000
13811,1381.100,34.000
13812,1381.200,35.000
13813,1381.300,35.000
13814,1381.400,35.000
13815,1381.501,35.000
13816,1381.600,35.000
13817,1381.701,34.000
13818,1381.800,34.000
13819,1381.900,34.000
13820,1382.000,35.000
13821,1382.101,34.000
13822,1382.200,35.000
13823,1382.301,34.000
13824,1382.401,34.000
13825,1382.500,35.000
13826,1382.600,34.000
13827,1382.700,34.000
13828,1382.800,35.000
13829,1382.901,35.000
13830,1383.001,35.000
13831,1383.101,35.000
13832,1383.200,34.000
13833,1383.300,35.000
13834,1383.400,34.000
13835,1383.500,35.000
13836,1383.601,34.000
13837,1383.700,34.000
13838,1383.800,34.000
13839,1383.900,35.000
13840,1384.000,34.000
13841,1384.100,34.000
13842,1384.201,35.000
13843,1384.301,34.000
13844,1384.400,35.000
13845,1384.501,34.000
13846,1384.600,34.000
13847,1384.701,35.000
13848,1384.800,34.000
13849,1384.900,34.000
13850,1385.000,34.000
13851,1385.101,34.000
13852,1385.200,34.000
13853,1385.300,35.000
13854,1385.400,34.000
13855,1385.501,34.000
13856,1385.600,34.000
13857,1385.701,35.000
13858,1385.800,34.000
13859,1385.901,34.000
13860,1386.000,34.000
13861,1386.100,34.000
13862,1386.200,34.000
13863,1386.301,34.000
13864,1386.400,34.000
13865,1386.500,34.000
13866,1386.600,34.000
13867,1386.701,34.000
13868,1386.800,34.000
13869,1386.901,35.000
13870,1387.000,34.000
13871,1387.101,34.000
13872,1387.200,34.000
13873,1387.300,34.000
13874,1387.400,34.000
13875,1387.500,34.000
13876,1387.600,34.000
13877,1387.700,35.000
13878,1387.800,34.000
13879,1387.900,34.000
13880,1388.000,34.000
13881,1388.101,35.000
13882,1388.200,34.000
13883,1388.300,34.000
13884,1388.400,34.000
13885,1388.500,34.000
13886,1388.600,34.000
13887,1388.701,34.000
13888,1388.800,34.000
13889,1388.900,34.000
13890,1389.000,34.000
13891,1389.101,34.000
13892,1389.200,34.000
13893,1389.300,34.000
13894,1389.400,34.000
13895,1389.500,34.000
13896,1389.600,34.000
13897,1389.700,34.000
13898,1389.800,34.000
13899,1389.901,35.000
13900,1390.000,34.000
13901,1390.100,34.000
13902,1390.201,34.000
13903,1390.300,34.000
13904,1390.401,35.000
13905,1390.500,34.000
13906,1390.601,35.000
13907,1390.700,34.000
13908,1390.800,34.000
13909,1390.900,34.000
13910,1391.000,34.000
13911,1391.100,34.000
13912,1391.200,34.000
13913,1391.300,34.000
13914,1391.401,34.000
13915,1391.500,34.000
13916,1391.601,34.000
13917,1391.700,34.000
13918,1391.800,35.000
13919,1391.900,34.000
13920,1392.000,34.000
13921,1392.100,34.000
13922,1392.201,35.000
13923,1392.300,34.000
13924,1392.400,34.000
13925,1392.500,34.000
13926,1392.600,34.000
13927,1392.700,34.000
13928,1392.800,34.000
13929,1392.900,34.000
13930,1393.001,34.000
13931,1393.100,34.000
13932,1393.200,34.000
13933,1393.300,34.000
13934,1393.400,34.000
13935,1393.500,34.000
13936,1393.600,34.000
13937,1393.700,34.000
13938,1393.800,34.000
13939,1393.900,35.000
13940,1394.001,34.000
13941,1394.100,34.000
13942,1394.200,34.000
13943,1394.300,34.000
13944,1394.400,34.000
13945,1394.500,34.000
13946,1394.601,34.000
13947,1394.700,34.000
13948,1394.800,34.000
13949,1394.900,35.000
13950,1395.000,34.000
13951,1395.100,34.000
13952,1395.200,34.000
13953,1395.300,34.000
13954,1395.400,35.000
13955,1395.501,34.000
13956,1395.600,34.000
13957,1395.701,34.000
13958,1395.800,34.000
13959,1395.900,34.000
13960,1396.000,35.000
13961,1396.101,34.000
13962,1396.200,34.000
13963,1396.300,34.000
13964,1396.400,34.000
13965,1396.500,34.000
13966,1396.600,34.000
13967,1396.700,35.000
13968,1396.800,34.000
13969,1396.901,34.000
13970,1397.000,34.000
13971,1397.100,34.000
13972,1397.200,34.000
13973,1397.300,34.000
13974,1397.400,34.000
13975,1397.501,34.000
13976,1397.600,34.000
13977,1397.700,34.000
13978,1397.800,34.000
13979,1397.900,34.000
13980,1398.000,34.000
13981,1398.101,34.000
13982,1398.201,34.000
13983,1398.300,34.000
13984,1398.400,34.000
13985,1398.500,34.000
13986,1398.601,34.000
13987,1398.700,34.000
13988,1398.800,34.000
13989,1398.900,34.000
13990,1399.001,34.000
13991,1399.100,34.000
13992,1399.200,34.000
13993,1399.301,34.000
13994,1399.401,34.000
13995,1399.500,34.000
13996,1399.601,34.000
13997,1399.700,34.000
13998,1399.801,34.000
13999,1399.900,34.000
14000,1400.000,35.000
14001,1400.100,34.000
14002,1400.201,34.000
14003,1400.300,34.000
14004,1400.401,34.000
14005,1400.500,34.000
14006,1400.600,34.000
14007,1400.700,34.000
14008,1400.800,34.000
14009,1400.900,34.000
14010,1401.001,34.000
14011,1401.100,34.000
14012,1401.201,35.000
14013,1401.300,34.000
14014,1401.400,34.000
14015,1401.500,34.000
14016,1401.601,34.000
14017,1401.700,34.000
14018,1401.801,34.000
14019,1401.900,34.000
14020,1402.001,35.000
14021,1402.100,34.000
14022,1402.200,35.000
14023,1402.300,34.000
14024,1402.400,34.000
14025,1402.500,34.000
14026,1402.600,34.000
14027,1402.700,34.000
14028,1402.800,34.000
14029,1402.900,35.000
14030,1403.000,35.000
14031,1403.101,34.000
14032,1403.200,35.000
14033,1403.300,34.000
14034,1403.400,34.000
14035,1403.500,35.000
14036,1403.600,34.000
14037,1403.700,34.000
14038,1403.800,34.000
14039,1403.901,34.000
14040,1404.001,34.000
14041,1404.100,34.000
14042,1404.201,34.000
14043,1404.300,35.000
14044,1404.401,34.000
14045,1404.500,34.000
14046,1404.600,34.000
14047,1404.700,34.000
14048,1404.801,34.000
14049,1404.900,34.000
14050,1405.001,34.000
14051,1405.100,34.000
14052,1405.201,34.000
14053,1405.300,34.000
14054,1405.401,34.000
14055,1405.500,34.000
14056,1405.601,35.000
14057,1405.700,34.000
14058,1405.800,34.000
14059,1405.900,34.000
14060,1406.000,34.000
14061,1406.100,34.000
14062,1406.200,34.000
14063,1406.300,34.000
14064,1406.400,34.000
14065,1406.500,34.000
14066,1406.601,34.000
14067,1406.700,34.000
14068,1406.801,34.000
14069,1406.900,34.000
14070,1407.000,34.000
14071,1407.101,34.000
14072,1407.200,34.000
14073,1407.300,34.000
14074,1407.400,34.000
14075,1407.500,34.000
14076,1407.600,34.000
14077,1407.700,34.000
14078,1407.800,34.000
14079,1407.900,34.000
14080,1408.001,34.000
14081,1408.100,34.000
14082,1408.200,34.000
14083,1408.300,34.000
14084,1408.400,34.000
14085,1408.501,34.000
14086,1408.601,34.000
14087,1408.700,34.000
14088,1408.800,34.000
14089,1408.900,34.000
14090,1409.000,34.000
14091,1409.100,34.000
14092,1409.200,34.000
14093,1409.301,34.000
14094,1409.400,34.000
14095,1409.501,34.000
14096,1409.600,34.000
14097,1409.701,34.000
14098,1409.800,34.000
14099,1409.900,34.000
14100,1410.000,34.000
14101,1410.101,34.000
14102,1410.200,34.000
14103,1410.301,34.000
14104,1410.401,34.000
14105,1410.500,34.000
14106,1410.601,34.000
14107,1410.700,34.000
14108,1410.801,34.000
14109,1410.900,34.000
14110,1411.000,34.000
14111,1411.100,34.000
14112,1411.200,34.000
14113,1411.300,34.000
14114,1411.400,34.000
14115,1411.501,34.000
14116,1411.600,34.000
14117,1411.700,34.000
14118,1411.800,34.000
14119,1411.901,34.000
14120,1412.000,34.000
14121,1412.101,34.000
14122,1412.200,35.000
14123,1412.300,34.000
14124,1412.401,34.000
14125,1412.500,34.000
14126,1412.601,34.000
14127,1412.700,35.000
14128,1412.800,34.000
14129,1412.900,34.000
14130,1413.000,34.000
14131,1413.100,35.000
14132,1413.200,34.000
14133,1413.300,34.000
14134,1413.401,34.000
14135,1413.500,34.000
14136,1413.601,34.000
14137,1413.700,35.000
14138,1413.801,34.000
14139,1413.900,34.000
14140,1414.000,34.000
14141,1414.100,34.000
14142,1414.201,34.000
14143,1414.300,34.000
14144,1414.401,35.000
14145,1414.500,34.000
14146,1414.600,34.000
14147,1414.700,35.000
14148,1414.801,34.000
14149,1414.900,34.000
14150,1415.001,34.000
14151,1415.100,34.000
14152,1415.200,35.000
14153,1415.300,34.000
14154,1415.401,35.000
14155,1415.500,34.000
14156,1415.600,34.000
14157,1415.700,34.000
14158,1415.800,34.000
14159,1415.900,34.000
14160,1416.001,34.000
14161,1416.100,34.000
14162,1416.200,34.000
14163,1416.300,35.000
14164,1416.400,34.000
14165,1416.500,34.000
14166,1416.600,34.000
14167,1416.700,34.000
14168,1416.800,34.000
14169,1416.900,34.000
14170,1417.000,34.000
14171,1417.100,34.000
14172,1417.200,34.000
14173,1417.300,34.000
14174,1417.400,34.000
14175,1417.501,34.000
14176,1417.600,34.000
14177,1417.701,34.000
14178,1417.800,34.000
14179,1417.901,34.000
14180,1418.000,34.000
14181,1418.101,34.000
14182,1418.200,34.000
14183,1418.301,34.000
14184,1418.400,34.000
14185,1418.500,34.000
14186,1418.600,34.000
14187,1418.700,34.000
14188,1418.800,34.000
14189,1418.901,35.000
14190,1419.000,34.000
14191,1419.100,34.000
14192,1419.200,34.000
14193,1419.300,34.000
14194,1419.400,34.000
14195,1419.501,34.000
14196,1419.600,34.000
14197,1419.700,34.000
14198,1419.800,34.000
14199,1419.900,34.000
14200,1420.000,34.000
14201,1420.101,34.000
14202,1420.200,34.000
14203,1420.301,34.000
14204,1420.400,34.000
14205,1420.501,34.000
14206,1420.600,34.000
14207,1420.701,34.000
14208,1420.800,34.000
14209,1420.900,34.000
14210,1421.000,34.000
14211,1421.101,34.000
14212,1421.201,34.000
14213,1421.300,34.000
14214,1421.400,34.000
14215,1421.500,34.000
14216,1421.600,34.000
14217,1421.700,34.000
14218,1421.801,34.000
14219,1421.900,34.000
14220,1422.000,34.000
14221,1422.100,34.000
14222,1422.200,34.000
14223,1422.300,34.000
14224,1422.400,34.000
14225,1422.500,34.000
14226,1422.600,34.000
14227,1422.700,34.000
14228,1422.800,34.000
14229,1422.900,34.000
14230,1423.001,34.000
14231,1423.100,34.000
14232,1423.200,34.000
14233,1423.300,34.000
14234,1423.400,34.000
14235,1423.500,34.000
14236,1423.600,34.000
14237,1423.700,34.000
14238,1423.800,34.000
14239,1423.900,34.000
14240,1424.000,34.000
14241,1424.100,34.000
14242,1424.200,34.000
14243,1424.301,34.000
14244,1424.400,34.000
14245,1424.501,34.000
14246,1424.600,34.000
14247,1424.701,34.000
14248,1424.800,34.000
14249,1424.900,34.000
14250,1425.000,34.000
14251,1425.101,34.000
14252,1425.200,34.000
14253,1425.300,34.000
14254,1425.400,34.000
14255,1425.501,34.000
14256,1425.600,34.000
14257,1425.700,34.000
14258,1425.800,34.000
14259,1425.901,34.000
14260,1426.000,34.000
14261,1426.100,34.000
14262,1426.200,34.000
14263,1426.300,34.000
14264,1426.400,34.000
14265,1426.500,34.000
14266,1426.600,34.000
14267,1426.700,34.000
14268,1426.800,34.000
14269,1426.900,34.000
14270,1427.000,34.000
14271,1427.101,34.000
14272,1427.200,34.000
14273,1427.300,35.000
14274,1427.400,34.000
14275,1427.500,34.000
14276,1427.600,34.000
14277,1427.701,34.000
14278,1427.801,34.000
14279,1427.900,34.000
14280,1428.001,34.000
14281,1428.100,34.000
14282,1428.200,34.000
14283,1428.300,34.000
14284,1428.401,34.000
14285,1428.500,34.000
14286,1428.601,34.000
14287,1428.700,34.000
14288,1428.801,34.000
14289,1428.900,34.000
14290,1429.000,34.000
14291,1429.100,34.000
14292,1429.200,34.000
14293,1429.300,34.000
14294,1429.400,34.000
14295,1429.500,34.000
14296,1429.600,34.000
14297,1429.700,34.000
14298,1429.800,34.000
14299,1429.900,34.000
14300,1430.000,34.000
14301,1430.101,34.000
14302,1430.200,34.000
14303,1430.300,34.000
14304,1430.400,34.000
14305,1430.500,34.000
14306,1430.600,34.000
14307,1430.700,34.000
14308,1430.800,34.000
14309,1430.900,34.000
14310,1431.000,34.000
14311,1431.100,34.000
14312,1431.201,34.000
14313,1431.301,34.000
14314,1431.400,34.000
14315,1431.501,34.000
14316,1431.600,34.000
14317,1431.701,34.000
14318,1431.800,34.000
14319,1431.900,34.000
14320,1432.000,34.000
14321,1432.100,34.000
14322,1432.200,34.000
14323,1432.301,35.000
14324,1432.400,34.000
14325,1432.500,34.000
14326,1432.600,34.000
14327,1432.701,34.000
14328,1432.800,35.000
14329,1432.901,34.000
14330,1433.000,34.000
14331,1433.282,35.000
14332,1433.345,34.000
14333,1433.352,35.000
14334,1433.400,34.000
14335,1433.500,35.000
14336,1433.600,34.000
14337,1433.700,34.000
14338,1433.800,34.000
14339,1433.900,34.000
14340,1434.000,34.000
14341,1434.101,35.000
14342,1434.201,34.000
14343,1434.300,34.000
14344,1434.401,34.000
14345,1434.500,34.000
14346,1434.601,34.000
14347,1434.700,34.000
14348,1434.800,34.000
14349,1434.900,34.000
14350,1435.000,34.000
14351,1435.100,34.000
14352,1435.201,34.000
14353,1435.300,34.000
14354,1435.400,34.000
14355,1435.500,34.000
14356,1435.600,34.000
14357,1435.700,34.000
14358,1435.800,34.000
14359,1435.901,34.000
14360,1436.001,34.000
14361,1436.100,34.000
14362,1436.200,34.000
14363,1436.300,34.000
14364,1436.401,34.000
14365,1436.500,34.000
14366,1436.600,34.000
14367,1436.700,34.000
14368,1436.801,34.000
14369,1436.900,34.000
14370,1437.000,34.000
14371,1437.101,34.000
14372,1437.200,34.000
14373,1437.300,34.000
14374,1437.400,34.000
14375,1437.500,34.000
14376,1437.601,34.000
14377,1437.700,34.000
14378,1437.800,34.000
14379,1437.900,34.000
14380,1438.000,34.000
14381,1438.100,34.000
14382,1438.200,34.000
14383,1438.300,34.000
14384,1438.400,34.000
14385,1438.500,34.000
14386,1438.600,34.000
14387,1438.701,34.000
14388,1438.800,34.000
14389,1438.900,34.000
14390,1439.000,34.000
14391,1439.100,34.000
14392,1439.200,34.000
14393,1439.300,35.000
14394,1439.400,34.000
14395,1439.500,34.000
14396,1439.600,34.000
14397,1439.700,34.000
14398,1439.800,34.000
14399,1439.901,34.000
14400,1440.000,34.000
14401,1440.100,34.000
14402,1440.200,34.000
14403,1440.301,34.000
14404,1440.400,34.000
14405,1440.501,34.000
14406,1440.600,34.000
14407,1440.700,34.000
14408,1440.800,34.000
14409,1440.900,34.000
14410,1441.000,34.000
14411,1441.101,34.000
14412,1441.201,34.000
14413,1441.300,34.000
14414,1441.401,34.000
14415,1441.500,34.000
14416,1441.600,34.000
14417,1441.700,34.000
14418,1441.801,34.000
14419,1441.900,34.000
14420,1442.001,34.000
14421,1442.100,34.000
14422,1442.200,34.000
14423,1442.300,34.000
14424,1442.400,34.000
14425,1442.500,34.000
14426,1442.600,34.000
14427,1442.700,34.000
14428,1442.800,34.000
14429,1442.900,34.000
14430,1443.000,34.000
14431,1443.101,34.000
14432,1443.201,34.000
14433,1443.300,34.000
14434,1443.401,34.000
14435,1443.501,34.000
14436,1443.600,34.000
14437,1443.700,34.000
14438,1443.800,34.000
14439,1443.900,34.000
14440,1444.001,34.000
14441,1444.100,34.000
14442,1444.201,34.000
14443,1444.300,34.000
14444,1444.400,34.000
14445,1444.500,34.000
14446,1444.600,34.000
14447,1444.700,34.000
14448,1444.800,34.000
14449,1444.900,34.000
14450,1445.001,34.000
14451,1445.100,34.000
14452,1445.200,34.000
14453,1445.300,34.000
14454,1445.400,34.000
14455,1445.500,34.000
14456,1445.601,34.000
14457,1445.700,34.000
14458,1445.800,34.000
14459,1445.900,34.000
14460,1446.000,34.000
14461,1446.100,34.000
14462,1446.200,34.000
14463,1446.300,34.000
14464,1446.400,34.000
14465,1446.500,34.000
14466,1446.600,34.000
14467,1446.700,34.000
14468,1446.800,34.000
14469,1446.900,34.000
14470,1447.000,34.000
14471,1447.100,34.000
14472,1447.200,34.000
14473,1447.300,34.000
14474,1447.400,34.000
14475,1447.501,34.000
14476,1447.600,34.000
14477,1447.701,34.000
14478,1447.800,34.000
14479,1447.901,34.000
14480,1448.000,34.000
14481,1448.100,34.000
14482,1448.200,34.000
14483,1448.301,34.000
14484,1448.400,34.000
14485,1448.501,34.000
14486,1448.600,34.000
14487,1448.700,34.000
14488,1448.800,34.000
14489,1448.900,34.000
14490,1449.000,34.000
14491,1449.101,34.000
14492,1449.200,34.000
14493,1449.300,34.000
14494,1449.400,34.000
14495,1449.500,34.000
14496,1449.600,34.000
14497,1449.701,35.000
14498,1449.800,34.000
14499,1449.900,34.000
14500,1450.000,34.000
14501,1450.101,34.000
14502,1450.201,34.000
14503,1450.300,34.000
14504,1450.401,34.000
14505,1450.500,34.000
14506,1450.600,34.000
14507,1450.700,34.000
14508,1450.800,34.000
14509,1450.900,34.000
14510,1451.001,34.000
14511,1451.100,34.000
14512,1451.201,34.000
14513,1451.300,34.000
14514,1451.401,34.000
14515,1451.500,34.000
14516,1451.600,34.000
14517,1451.700,34.000
14518,1451.800,34.000
14519,1451.900,34.000
14520,1452.001,34.000
14521,1452.100,34.000
14522,1452.200,34.000
14523,1452.300,34.000
14524,1452.400,34.000
14525,1452.500,34.000
14526,1452.601,34.000
14527,1452.700,34.000
14528,1452.800,34.000
14529,1452.900,34.000
14530,1453.000,34.000
14531,1453.100,34.000
14532,1453.201,34.000
14533,1453.300,34.000
14534,1453.400,34.000
14535,1453.500,34.000
14536,1453.600,34.000
14537,1453.700,34.000
14538,1453.801,34.000
14539,1453.900,34.000
14540,1454.000,34.000
14541,1454.100,34.000
14542,1454.200,34.000
14543,1454.300,34.000
14544,1454.401,34.000
14545,1454.501,34.000
14546,1454.600,34.000
14547,1454.701,34.000
14548,1454.800,34.000
14549,1454.901,34.000
14550,1455.000,34.000
14551,1455.100,34.000
14552,1455.200,34.000
14553,1455.300,34.000
14554,1455.400,34.000
14555,1455.500,34.000
14556,1455.601,34.000
14557,1455.701,34.000
14558,1455.800,34.000
14559,1455.901,34.000
14560,1456.000,34.000
14561,1456.101,34.000
14562,1456.200,34.000
14563,1456.300,34.000
14564,1456.400,34.000
14565,1456.500,34.000
14566,1456.600,34.000
14567,1456.701,34.000
14568,1456.800,34.000
14569,1456.900,34.000
14570,1457.000,34.000
14571,1457.101,34.000
14572,1457.200,34.000
14573,1457.300,34.000
14574,1457.400,34.000
14575,1457.501,34.000
14576,1457.600,34.000
14577,1457.701,34.000
14578,1457.800,34.000
14579,1457.901,34.000
14580,1458.000,34.000
14581,1458.101,34.000
14582,1458.201,34.000
14583,1458.300,34.000
14584,1458.401,34.000
14585,1458.500,34.000
14586,1458.600,34.000
14587,1458.700,34.000
14588,1458.800,34.000
14589,1458.900,34.000
14590,1459.000,34.000
14591,1459.100,34.000
14592,1459.200,34.000
14593,1459.301,34.000
14594,1459.401,34.000
14595,1459.501,34.000
14596,1459.601,34.000
14597,1459.700,34.000
14598,1459.800,34.000
14599,1459.900,34.000
14600,1460.000,34.000
14601,1460.100,34.000
14602,1460.201,34.000
14603,1460.301,34.000
14604,1460.400,34.000
14605,1460.501,34.000
14606,1460.600,34.000
14607,1460.701,34.000
14608,1460.800,34.000
14609,1460.900,34.000
14610,1461.000,34.000
14611,1461.101,34.000
14612,1461.200,34.000
14613,1461.300,34.000
14614,1461.400,34.000
14615,1461.500,34.000
14616,1461.600,34.000
14617,1461.700,34.000
14618,1461.800,34.000
14619,1461.901,34.000
14620,1462.000,34.000
14621,1462.100,34.000
14622,1462.200,34.000
14623,1462.300,34.000
14624,1462.400,34.000
14625,1462.500,34.000
14626,1462.601,34.000
14627,1462.701,34.000
14628,1462.800,34.000
14629,1462.901,34.000
14630,1463.000,34.000
14631,1463.101,34.000
14632,1463.200,34.000
14633,1463.301,34.000
14634,1463.400,34.000
14635,1463.501,34.000
14636,1463.600,34.000
14637,1463.701,34.000
14638,1463.800,34.000
14639,1463.900,34.000
14640,1464.000,34.000
14641,1464.101,34.000
14642,1464.200,34.000
14643,1464.301,34.000
14644,1464.401,34.000
14645,1464.500,34.000
14646,1464.601,34.000
14647,1464.700,34.000
14648,1464.801,34.000
14649,1464.900,34.000
14650,1465.000,34.000
14651,1465.100,34.000
14652,1465.200,34.000
14653,1465.300,34.000
14654,1465.400,34.000
14655,1465.501,34.000
14656,1465.600,34.000
14657,1465.700,34.000
14658,1465.800,34.000
14659,1465.900,34.000
14660,1466.000,34.000
14661,1466.101,34.000
14662,1466.201,34.000
14663,1466.300,34.000
14664,1466.401,34.000
14665,1466.500,34.000
14666,1466.601,34.000
14667,1466.700,34.000
14668,1466.800,34.000
14669,1466.900,34.000
14670,1467.000,34.000
14671,1467.100,34.000
14672,1467.200,34.000
14673,1467.300,34.000
14674,1467.400,34.000
14675,1467.500,34.000
14676,1467.600,34.000
14677,1467.701,34.000
14678,1467.800,34.000
14679,1467.900,34.000
14680,1468.000,34.000
14681,1468.100,34.000
14682,1468.201,34.000
14683,1468.300,34.000
14684,1468.400,34.000
14685,1468.500,34.000
14686,1468.600,34.000
14687,1468.700,34.000
14688,1468.800,34.000
14689,1468.900,34.000
14690,1469.001,34.000
14691,1469.100,34.000
14692,1469.200,34.000
14693,1469.300,34.000
14694,1469.400,34.000
14695,1469.500,34.000
14696,1469.600,34.000
14697,1469.700,34.000
14698,1469.800,35.000
14699,1469.900,34.000
14700,1470.001,34.000
14701,1470.100,34.000
14702,1470.200,34.000
14703,1470.301,34.000
14704,1470.400,34.000
14705,1470.501,34.000
14706,1470.600,34.000
14707,1470.701,34.000
14708,1470.800,34.000
14709,1470.900,34.000
14710,1471.000,34.000
14711,1471.100,34.000
14712,1471.200,34.000
14713,1471.300,34.000
14714,1471.400,34.000
14715,1471.501,34.000
14716,1471.600,34.000
14717,1471.701,34.000
14718,1471.800,34.000
14719,1471.901,34.000
14720,1472.000,34.000
14721,1472.101,34.000
14722,1472.200,34.000
14723,1472.301,34.000
14724,1472.400,34.000
14725,1472.500,34.000
14726,1472.600,34.000
14727,1472.701,34.000
14728,1472.800,34.000
14729,1472.901,34.000
14730,1473.000,34.000
14731,1473.100,34.000
14732,1473.200,34.000
14733,1473.300,34.000
14734,1473.400,34.000
14735,1473.501,34.000
14736,1473.600,34.000
14737,1473.700,34.000
14738,1473.800,34.000
14739,1473.900,34.000
14740,1474.000,34.000
14741,1474.101,34.000
14742,1474.200,34.000
14743,1474.300,34.000
14744,1474.401,34.000
14745,1474.500,34.000
14746,1474.601,34.000
14747,1474.700,34.000
14748,1474.801,34.000
14749,1474.900,34.000
14750,1475.000,34.000
14751,1475.100,34.000
14752,1475.200,34.000
14753,1475.300,34.000
14754,1475.400,34.000
14755,1475.500,34.000
14756,1475.600,34.000
14757,1475.700,34.000
14758,1475.800,34.000
14759,1475.901,34.000
14760,1476.000,34.000
14761,1476.100,34.000
14762,1476.201,34.000
14763,1476.300,34.000
14764,1476.401,34.000
14765,1476.500,34.000
14766,1476.600,34.000
14767,1476.700,34.000
14768,1476.800,34.000
14769,1476.900,34.000
14770,1477.001,34.000
14771,1477.100,34.000
14772,1477.200,34.000
14773,1477.301,34.000
14774,1477.400,34.000
14775,1477.501,34.000
14776,1477.600,34.000
14777,1477.700,34.000
14778,1477.800,34.000
14779,1477.901,34.000
14780,1478.000,34.000
14781,1478.101,34.000
14782,1478.201,34.000
14783,1478.300,34.000
14784,1478.400,34.000
14785,1478.501,34.000
14786,1478.600,34.000
14787,1478.701,34.000
14788,1478.800,34.000
14789,1478.900,34.000
14790,1479.000,34.000
14791,1479.101,34.000
14792,1479.200,34.000
14793,1479.300,34.000
14794,1479.400,34.000
