# label,wifi_off
# sample_hz,20
# duration_s,60
# sda_gpio,21
# scl_gpio,22
t_ms,mx_raw,my_raw,mz_raw,wifi_scan_count
46000,173,261,164,0
46050,173,261,164,0
46100,172,261,164,0
46150,172,261,164,0
46200,172,261,164,0
46250,172,261,164,0
46300,172,261,165,0
46350,173,260,165,0
46400,172,260,165,0
46450,172,260,165,0
46500,173,260,164,0
46550,172,262,164,0
46600,172,259,164,0
46650,172,259,164,0
46700,173,259,164,0
46750,172,260,165,0
46800,172,260,166,0
46850,172,260,166,0
46900,173,259,165,0
46950,172,259,164,0
47000,172,259,164,0
47050,172,260,166,0
47100,173,260,164,0
47150,173,260,165,0
47200,173,260,165,0
47250,171,260,166,0
47300,172,260,165,0
47350,172,259,165,0
47400,172,259,165,0
47450,172,260,165,0
47500,172,258,164,0
47550,172,260,165,0
47600,172,260,165,0
47650,172,259,165,0
47700,173,259,164,0
47750,172,260,165,0
47800,172,260,165,0
47850,173,259,165,0
47900,172,259,162,0
47950,172,259,165,0
48000,172,259,165,0
48050,172,259,165,0
48100,173,259,165,0
48150,172,259,166,0
48200,172,259,166,0
48250,172,260,163,0
48300,173,260,166,0
48351,172,260,164,0
48400,172,260,164,0
48450,172,259,164,0
48500,173,260,165,0
48550,172,259,164,0
48600,172,259,164,0
48650,173,258,164,0
48700,171,259,165,0
48750,172,260,165,0
48800,172,260,165,0
48850,172,260,164,0
48900,173,259,163,0
48950,173,259,164,0
49000,173,259,164,0
49050,173,260,165,0
49100,172,259,164,0
49150,172,259,165,0
49200,172,259,165,0
49250,172,260,165,0
49300,172,261,164,0
49350,172,259,165,0
49400,172,259,165,0
49450,173,259,165,0
49500,172,260,164,0
49550,172,260,164,0
49600,173,260,166,0
49650,173,260,164,0
49700,173,259,165,0
49750,173,259,165,0
49801,172,260,165,0
49850,172,259,164,0
49900,171,259,164,0
49950,171,259,164,0
50000,172,260,165,0
50050,172,259,165,0
50100,173,259,165,0
50150,173,259,165,0
50200,173,258,164,0
50250,172,260,165,0
50300,172,260,164,0
50350,172,260,164,0
50400,172,259,165,0
50450,172,259,165,0
50500,172,261,165,0
50550,172,261,165,0
50600,172,259,164,0
50650,172,259,164,0
50700,171,261,164,0
50750,171,261,164,0
50800,173,259,165,0
