t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,acc_norm_g,acc_norm_error_mg
5260.0,-0.06543,0.009277,1.020264,43.871,0.152672,1.015267,-0.175573,1.02240196,22.4020
5280.0,-0.068604,0.01001,1.02002,43.889,0.427481,1.015267,-0.236641,1.02237347,22.3735
5300.0,-0.06543,0.009766,1.029297,43.851,0.160305,0.984733,-0.206107,1.03142076,31.4208
5320.0,-0.062988,0.007813,1.017578,43.848,0.198473,0.977099,-0.083969,1.01955555,19.5555
5340.0,-0.06543,0.010254,1.022217,43.868,0.282443,1.015267,-0.19084,1.02436020,24.3602
5360.0,-0.062988,0.004883,1.022217,43.898,0.221374,0.977099,-0.076336,1.02416743,24.1674
5380.0,-0.065674,0.004639,1.023682,43.859,0.167939,0.977099,-0.183206,1.02579697,25.7970
5400.0,-0.063721,0.010498,1.020508,43.877,0.29771,0.992366,-0.206107,1.02254934,22.5493
5420.0,-0.066406,0.009766,1.025391,43.865,0.183206,0.854962,-0.122137,1.02758544,27.5854
5441.0,-0.065186,0.006592,1.022949,43.877,0.183206,1.053435,-0.221374,1.02504504,25.0450
5460.0,-0.061035,0.007568,1.022217,43.839,0.251908,0.839695,-0.183206,1.02406550,24.0655
5480.0,-0.065918,0.008057,1.021729,43.877,0.137405,0.923664,-0.137405,1.02388488,23.8849
5500.0,-0.070557,0.00708,1.02417,43.851,0.251908,1.038168,-0.076336,1.02662194,26.6219
5520.0,-0.062012,0.007568,1.024658,43.859,0.221374,0.977099,-0.091603,1.02656066,26.5607
5540.0,-0.062744,0.005859,1.025146,43.886,0.099237,1.015267,-0.183206,1.02708104,27.0810
5560.0,-0.064453,0.009766,1.025879,43.859,0.145038,0.923664,0.007634,1.02794810,27.9481
5580.0,-0.065918,0.01001,1.020264,43.862,0.251908,0.954198,-0.160305,1.02244022,22.4402
5600.0,-0.066406,0.00708,1.01709,43.874,0.167939,0.908397,-0.068702,1.01928011,19.2801
5620.0,-0.065186,0.007324,1.025879,43.856,0.305344,0.900763,-0.137405,1.02797402,27.9740
5640.0,-0.060547,0.007568,1.031494,43.851,0.221374,1.152672,-0.221374,1.03329719,33.2972
5660.0,-0.061279,0.009277,1.021973,43.877,0.175573,1.10687,-0.19084,1.02385057,23.8506
5680.0,-0.06543,0.010498,1.02417,43.889,0.251908,0.984733,-0.099237,1.02631159,26.3116
5700.0,-0.064941,0.011475,1.024658,43.883,0.229008,1.007634,-0.114504,1.02677798,26.7780
5720.0,-0.065918,0.008057,1.025391,43.856,0.236641,1.007634,-0.175573,1.02753920,27.5392
5740.0,-0.062744,0.009277,1.023682,43.892,0.244275,0.877863,-0.114504,1.02564502,25.6450
5760.0,-0.066162,0.008301,1.021973,43.862,0.221374,0.977099,-0.152672,1.02414605,24.1460
5780.0,-0.062988,0.009766,1.023682,43.862,0.274809,0.938931,-0.076336,1.02566452,25.6645
5800.0,-0.06665,0.008545,1.022217,43.868,0.221374,0.946565,-0.122137,1.02442317,24.4232
5821.0,-0.068115,0.00708,1.026123,43.862,0.145038,0.938931,-0.091603,1.02840565,28.4057
5840.0,-0.062744,0.007324,1.023682,43.856,0.244275,0.938931,-0.206107,1.02562922,25.6292
5860.0,-0.066406,0.008301,1.017578,43.856,0.244275,0.961832,-0.152672,1.01977627,19.7763
5880.0,-0.062256,0.008545,1.02124,43.877,0.229008,0.969466,-0.099237,1.02317152,23.1715
5900.0,-0.067139,0.011475,1.023926,43.871,0.251908,0.969466,-0.206107,1.02618896,26.1890
5920.0,-0.065186,0.010742,1.026123,43.848,0.175573,0.916031,-0.183206,1.02824755,28.2475
5940.0,-0.063477,0.013428,1.026611,43.862,0.19084,0.984733,-0.061069,1.02865922,28.6592
5960.0,-0.064209,0.010254,1.023926,43.859,0.343511,1.038168,-0.122137,1.02598850,25.9885
5980.0,-0.062744,0.010498,1.028076,43.892,0.282443,0.923664,-0.068702,1.03004237,30.0424
6000.0,-0.067871,0.009277,1.027832,43.871,0.198473,0.992366,-0.015267,1.03011221,30.1122
6020.0,-0.065918,0.011475,1.022461,43.874,0.274809,0.961832,-0.152672,1.02464792,24.6479
6040.0,-0.0625,0.006348,1.018311,43.848,0.21374,1.10687,-0.137405,1.02024695,20.2470
6060.0,-0.067383,0.006104,1.026855,43.862,0.21374,0.916031,-0.114504,1.02908159,29.0816
6080.0,-0.064941,0.00708,1.023193,43.871,0.267176,1.015267,-0.083969,1.02527624,25.2762
6100.0,-0.062012,0.008789,1.027344,43.842,0.198473,0.984733,-0.122137,1.02925139,29.2514
6120.0,-0.060303,0.00708,1.016602,43.892,0.137405,1.015267,-0.206107,1.01841357,18.4136
6140.0,-0.068604,0.006592,1.023193,43.854,0.229008,0.870229,-0.137405,1.02551152,25.5115
6160.0,-0.066406,0.007324,1.023926,43.88,0.244275,1.083969,-0.10687,1.02610324,26.1032
6181.0,-0.062988,0.010498,1.028809,43.856,0.137405,0.938931,-0.114504,1.03078885,30.7889
6200.0,-0.066162,0.010254,1.023193,43.886,0.259542,0.977099,-0.091603,1.02538113,25.3811
6220.0,-0.068115,0.011719,1.028076,43.88,0.152672,1.022901,-0.114504,1.03039665,30.3966
6240.0,-0.062256,0.010498,1.027344,43.865,0.198473,0.992366,-0.10687,1.02928213,29.2821
6260.0,-0.062744,0.010254,1.027344,43.862,0.175573,1.0,-0.19084,1.02930931,29.3093
6280.0,-0.064209,0.010498,1.028809,43.883,0.244275,0.931298,-0.160305,1.03086418,30.8642
6300.0,-0.063965,0.008789,1.026611,43.868,0.221374,1.007634,-0.175573,1.02863935,28.6394
6320.0,-0.060303,0.007813,1.025391,43.877,0.274809,0.885496,-0.10687,1.02719239,27.1924
6340.0,-0.065186,0.008789,1.022705,43.871,0.267176,0.847328,-0.137405,1.02481802,24.8180
6360.0,-0.062012,0.008545,1.029297,43.862,0.183206,1.045802,-0.099237,1.03119873,31.1987
6380.0,-0.066162,0.009033,1.021973,43.859,0.236641,1.022901,-0.122137,1.02415224,24.1522
6400.0,-0.063477,0.01416,1.026123,43.868,0.244275,0.931298,0.007634,1.02818201,28.1820
6420.0,-0.062012,0.010254,1.026123,43.874,0.21374,0.977099,-0.068702,1.02804623,28.0462
6440.0,-0.062256,0.01123,1.022705,43.883,0.175573,0.862595,-0.129771,1.02465967,24.6597
6460.0,-0.064209,0.009521,1.030762,43.851,0.167939,1.030534,-0.152672,1.03280383,32.8038
6480.0,-0.063721,0.007813,1.021973,43.886,0.305344,1.022901,-0.175573,1.02398741,23.9874
6500.0,-0.062012,0.010742,1.031494,43.856,0.19084,0.89313,-0.221374,1.03341219,33.4122
6521.0,-0.065674,0.005615,1.016602,43.874,0.198473,0.916031,-0.229008,1.01873658,18.7366
6540.0,-0.064209,0.009277,1.023193,43.886,0.206107,0.900763,-0.10687,1.02524766,25.2477
6560.0,-0.066406,0.012207,1.024414,43.868,0.244275,1.0,-0.175573,1.02663665,26.6366
6580.0,-0.063477,0.012695,1.029053,43.889,0.312977,1.015267,-0.114504,1.03108708,31.0871
6600.0,-0.063232,0.006348,1.021973,43.874,0.244275,0.870229,-0.122137,1.02394697,23.9470
6620.0,-0.064453,0.00708,1.025146,43.883,0.175573,0.969466,-0.21374,1.02719455,27.1945
6640.0,-0.06543,0.008301,1.022949,43.868,0.21374,1.015267,-0.175573,1.02507300,25.0730
6660.0,-0.068115,0.006104,1.019287,43.898,0.229008,1.007634,-0.175573,1.02157863,21.5786
6680.0,-0.0625,0.009766,1.016357,43.865,0.175573,1.091603,-0.030534,1.01832371,18.3237
6700.0,-0.067383,0.01123,1.024902,43.854,0.244275,0.961832,-0.145038,1.02717608,27.1761
6720.0,-0.067627,0.008789,1.020264,43.854,0.236641,1.061069,-0.137405,1.02254060,22.5406
6740.0,-0.064941,0.008789,1.026611,43.859,0.122137,1.030534,-0.183206,1.02870050,28.7005
6760.0,-0.061768,0.010254,1.022949,43.871,0.244275,0.931298,-0.091603,1.02486345,24.8634
6780.0,-0.066162,0.009521,1.029297,43.883,0.259542,1.022901,-0.068702,1.03146516,31.4652
6800.0,-0.061035,0.006592,1.02417,43.868,0.152672,0.916031,-0.083969,1.02600824,26.0082
6820.0,-0.062256,0.008057,1.022217,43.848,0.137405,1.015267,-0.129771,1.02414272,24.1427
6840.0,-0.061279,0.009521,1.023926,43.895,0.244275,0.977099,-0.061069,1.02580223,25.8022
6860.0,-0.0625,0.009033,1.021484,43.856,0.290076,0.938931,-0.083969,1.02343412,23.4341
6881.0,-0.061523,0.01001,1.027588,43.874,0.282443,1.053435,-0.114504,1.02947675,29.4767
6900.0,-0.060791,0.009766,1.024658,43.868,0.137405,0.946565,-0.229008,1.02650618,26.5062
6920.0,-0.063965,0.008545,1.026855,43.865,0.221374,0.916031,-0.152672,1.02888081,28.8808
6940.0,-0.0625,0.012939,1.019287,43.865,0.267176,0.992366,-0.114504,1.02128334,21.2833
6960.0,-0.065918,0.008301,1.023682,43.886,0.167939,1.10687,-0.145038,1.02583572,25.8357
6980.0,-0.05957,0.006592,1.021729,43.839,0.167939,1.091603,-0.122137,1.02348531,23.4853
7000.0,-0.063721,0.008789,1.0271,43.862,0.206107,1.007634,-0.10687,1.02911225,29.1122
7021.0,-0.061279,0.006592,1.023193,43.862,0.10687,1.083969,-0.122137,1.02504755,25.0476
7040.0,-0.065186,0.007813,1.0271,43.851,0.206107,0.78626,-0.152672,1.02919613,29.1961
7060.0,-0.061523,0.008789,1.021729,43.883,0.19084,1.061069,-0.145038,1.02361735,23.6173
7080.0,-0.064941,0.007813,1.020264,43.865,0.152672,1.053435,-0.091603,1.02235855,22.3586
7100.0,-0.063477,0.008545,1.023193,43.883,0.282443,0.977099,-0.045802,1.02519572,25.1957
7120.0,-0.065186,0.008057,1.020752,43.874,0.259542,1.091603,-0.152672,1.02286303,22.8630
7140.0,-0.061768,0.008789,1.027588,43.88,0.305344,0.984733,-0.061069,1.02948027,29.4803
7160.0,-0.068848,0.008789,1.026367,43.88,0.137405,1.076336,-0.137405,1.02871109,28.7111
7180.0,-0.064697,0.014648,1.022949,43.854,0.274809,0.954198,-0.152672,1.02509752,25.0975
7200.0,-0.065186,0.01001,1.025391,43.856,0.259542,0.977099,-0.244275,1.02750967,27.5097
7220.0,-0.060547,0.007568,1.022217,43.851,0.274809,0.992366,-0.152672,1.02403653,24.0365
7240.0,-0.05835,0.008057,1.025391,43.877,0.221374,1.030534,-0.152672,1.02708147,27.0815
7260.0,-0.067139,0.013428,1.022705,43.877,0.21374,0.984733,-0.099237,1.02499438,24.9944
7280.0,-0.063477,0.007813,1.023193,43.856,0.129771,1.038168,-0.167939,1.02518988,25.1899
7300.0,-0.063232,0.010254,1.022949,43.889,0.282443,0.923664,-0.198473,1.02495272,24.9527
7320.0,-0.061523,0.010254,1.024414,43.871,0.282443,0.854962,-0.038168,1.02631100,26.3110
7340.0,-0.061279,0.012207,1.023926,43.862,0.183206,0.877863,-0.076336,1.02583068,25.8307
7360.0,-0.06543,0.006348,1.026123,43.874,0.229008,1.114504,-0.122137,1.02822653,28.2265
7381.0,-0.067139,0.010742,1.02002,43.868,0.198473,0.931298,-0.129771,1.02228364,22.2836
7401.0,-0.064453,0.007813,1.027344,43.871,0.251908,0.954198,0.030534,1.02939348,29.3935
7420.0,-0.061035,0.013672,1.020752,43.871,0.29771,0.977099,-0.045802,1.02266653,22.6665
7440.0,-0.062744,0.009521,1.02417,43.854,0.175573,0.916031,-0.160305,1.02613432,26.1343
7460.0,-0.062988,0.008301,1.018799,43.88,0.335878,0.969466,-0.083969,1.02077804,20.7780
7480.0,-0.063232,0.009521,1.025146,43.88,0.152672,0.862595,-0.083969,1.02713838,27.1384
7500.0,-0.067627,0.01001,1.026123,43.868,0.244275,1.038168,-0.038168,1.02839779,28.3978
7520.0,-0.070313,0.005859,1.027344,43.889,0.19084,1.045802,-0.061069,1.02976402,29.7640
7540.0,-0.048828,0.010742,1.010742,43.865,0.099237,1.129771,-0.122137,1.01197774,11.9777
7560.0,-0.061768,0.009521,1.026367,43.856,0.21374,1.007634,-0.10687,1.02826804,28.2680
7580.0,-0.066895,0.012695,1.024658,43.865,0.274809,1.022901,-0.099237,1.02691778,26.9178
7600.0,-0.060791,0.012695,1.022461,43.854,0.19084,1.007634,-0.167939,1.02434526,24.3453
7620.0,-0.063477,0.007813,1.019531,43.868,0.229008,0.961832,-0.053435,1.02153504,21.5350
7640.0,-0.065674,0.01001,1.022949,43.883,0.122137,1.0,-0.175573,1.02510386,25.1039
7660.0,-0.063477,0.006836,1.02124,43.877,0.099237,0.938931,-0.068702,1.02323370,23.2337
7680.0,-0.064453,0.004883,1.022461,43.856,0.183206,1.0,-0.030534,1.02450209,24.5021
7700.0,-0.05835,0.011963,1.017578,43.877,0.267176,1.015267,0.0,1.01931978,19.3198
7720.0,-0.065674,0.009277,1.027588,43.848,0.19084,1.030534,-0.083969,1.02972629,29.7263
7740.0,-0.063965,0.011719,1.027588,43.851,0.244275,1.099237,-0.122137,1.02964361,29.6436
7761.0,-0.060547,0.010254,1.025146,43.859,0.305344,0.916031,-0.083969,1.02698364,26.9836
7780.0,-0.056152,0.006348,1.026611,43.854,0.145038,0.900763,-0.19084,1.02816511,28.1651
7800.0,-0.060059,0.006592,1.014648,43.874,0.19084,0.961832,-0.053435,1.01644533,16.4453
7820.0,-0.068604,0.016846,1.025879,43.871,0.259542,0.946565,-0.183206,1.02830833,28.3083
7840.0,-0.062988,0.011963,1.023926,43.892,0.167939,0.931298,-0.160305,1.02593131,25.9313
7860.0,-0.057373,0.000488,1.029053,43.88,0.290076,1.038168,-0.099237,1.03065124,30.6512
7880.0,-0.060791,0.008545,1.021729,43.88,0.236641,0.870229,-0.167939,1.02357155,23.5715
7900.0,-0.057861,0.01416,1.021973,43.865,0.206107,0.89313,-0.145038,1.02370758,23.7076
7920.0,-0.064697,0.006104,1.029053,43.856,0.29771,0.877863,-0.175573,1.03110283,31.1028
7940.0,-0.065186,0.006836,1.023193,43.859,0.221374,0.946565,-0.091603,1.02529013,25.2901
7960.0,-0.065918,0.003418,1.021484,43.851,0.099237,1.061069,-0.10687,1.02361439,23.6144
7980.0,-0.061035,0.012939,1.028564,43.886,0.251908,1.10687,-0.091603,1.03045456,30.4546
8000.0,-0.062744,0.009277,1.025635,43.874,0.145038,0.938931,-0.21374,1.02759429,27.5943
8020.0,-0.071533,0.007813,1.024414,43.856,0.335878,1.183206,-0.221374,1.02693820,26.9382
8040.0,-0.065674,0.012939,1.023193,43.868,0.282443,0.870229,-0.167939,1.02538013,25.3801
8060.0,-0.05835,0.009766,1.019287,43.886,0.221374,0.847328,-0.10687,1.02100249,21.0025
8080.0,-0.055664,0.005127,1.023926,43.859,0.229008,0.885496,-0.21374,1.02545074,25.4507
8100.0,-0.059814,0.00293,1.023438,43.854,0.198473,1.0,-0.137405,1.02518859,25.1886
8121.0,-0.06958,0.008545,1.019287,43.874,0.21374,1.061069,-0.19084,1.02169486,21.6949
8141.0,-0.066895,0.011475,1.020508,43.895,0.374046,0.992366,-0.10687,1.02276253,22.7625
8160.0,-0.061035,0.010742,1.017578,43.877,0.206107,1.038168,-0.129771,1.01946341,19.4634
8180.0,-0.061279,0.008301,1.020996,43.862,0.229008,0.900763,-0.229008,1.02286698,22.8670
8200.0,-0.065186,0.007568,1.02124,43.883,0.267176,1.007634,-0.152672,1.02334629,23.3463
8220.0,-0.062012,0.011475,1.027588,43.856,0.328244,1.061069,-0.274809,1.02952137,29.5214
8240.0,-0.065674,0.012695,1.021729,43.868,0.251908,1.175573,-0.129771,1.02391620,23.9162
8260.0,-0.062744,0.009033,1.028564,43.877,0.114504,0.969466,-0.122137,1.03051555,30.5156
8280.0,-0.060791,0.009521,1.0271,43.883,0.236641,1.030534,-0.114504,1.02894150,28.9415
8300.0,-0.060547,0.010498,1.025879,43.889,0.351145,0.923664,-0.152672,1.02771780,27.7178
8320.0,-0.063965,0.009521,1.019775,43.845,0.328244,1.007634,-0.076336,1.02182348,21.8235
8340.0,-0.063965,0.006104,1.020508,43.883,0.29771,1.045802,-0.061069,1.02252890,22.5289
8360.0,-0.063721,0.008545,1.026123,43.874,0.206107,0.954198,-0.061069,1.02813510,28.1351
8380.0,-0.065674,0.011475,1.020996,43.883,0.221374,1.129771,-0.160305,1.02317036,23.1704
8400.0,-0.065674,0.010254,1.0271,43.889,0.274809,1.022901,-0.099237,1.02924857,29.2486
8420.0,-0.059082,0.010498,1.020508,43.88,0.274809,1.045802,-0.167939,1.02227074,22.2707
8440.0,-0.063721,0.013184,1.025146,43.88,0.335878,0.801527,-0.129771,1.02720909,27.2091
8460.0,-0.067871,0.013428,1.020264,43.877,0.267176,1.022901,-0.10687,1.02260716,22.6072
8481.0,-0.060303,0.005127,1.027832,43.874,0.259542,1.091603,-0.198473,1.02961224,29.6122
8500.0,-0.065186,0.009521,1.022705,43.862,0.236641,0.984733,-0.122137,1.02482456,24.8246
8520.0,-0.064453,0.007568,1.023926,43.862,0.244275,1.022901,-0.129771,1.02598047,25.9805
8540.0,-0.068359,0.010742,1.026367,43.877,0.206107,0.946565,-0.129771,1.02869702,28.6970
8560.0,-0.062012,0.010986,1.025146,43.895,0.206107,0.946565,-0.236641,1.02707862,27.0786
8580.0,-0.05835,0.006104,1.022217,43.859,0.129771,0.946565,-0.076336,1.02389920,23.8992
8600.0,-0.064941,0.010498,1.020752,43.88,0.244275,0.977099,-0.122137,1.02286958,22.8696
8620.0,-0.064209,0.010254,1.026855,43.889,0.19084,0.992366,-0.114504,1.02891162,28.9116
8640.0,-0.066406,0.006836,1.021973,43.877,0.21374,1.038168,-0.091603,1.02415101,24.1510
8660.0,-0.065186,0.008545,1.026123,43.865,0.251908,1.061069,-0.076336,1.02822694,28.2269
8680.0,-0.077881,0.027832,1.008789,43.889,0.206107,1.061069,-0.114504,1.01217356,12.1736
8700.0,-0.02124,0.016357,1.008301,43.871,-0.206107,0.21374,-0.328244,1.00865732,8.6573
8720.0,-0.01123,0.016357,1.042236,43.862,0.496183,0.129771,-0.320611,1.04242484,42.4248
8740.0,-0.018799,0.023438,1.046143,43.883,0.290076,0.473282,-0.206107,1.04657437,46.5744
8760.0,-0.026367,0.020508,1.023926,43.854,0.290076,0.755725,-0.198473,1.02447072,24.4707
8780.0,-0.048584,0.010986,1.024902,43.859,0.21374,0.770992,-0.137405,1.02611169,26.1117
8800.0,-0.064209,0.007568,1.029053,43.88,0.236641,1.0,-0.068702,1.03108203,31.0820
8820.0,-0.062988,0.01123,1.024414,43.859,0.282443,1.129771,-0.038168,1.02641008,26.4101
8841.0,-0.063477,0.008301,1.017578,43.874,0.206107,0.885496,-0.091603,1.01958973,19.5897
8860.0,-0.067627,0.006348,1.020752,43.877,0.129771,0.885496,-0.221374,1.02300946,23.0095
8880.0,-0.069336,0.006836,1.019043,43.871,0.137405,0.938931,-0.160305,1.02142197,21.4220
8900.0,-0.063721,0.013672,1.021484,43.906,0.19084,1.007634,-0.114504,1.02356087,23.5609
8920.0,-0.065918,0.009521,1.022461,43.859,0.259542,0.923664,-0.137405,1.02462790,24.6279
8940.0,-0.064209,0.004395,1.032227,43.874,0.167939,0.938931,-0.091603,1.03423145,34.2314
8960.0,-0.065186,0.004395,1.02832,43.862,0.19084,0.992366,-0.137405,1.03039340,30.3934
8980.0,-0.064209,0.010986,1.021973,43.898,0.145038,1.068702,-0.10687,1.02404702,24.0470
9000.0,-0.063721,0.010986,1.024414,43.88,0.412214,1.007634,-0.160305,1.02645268,26.4527
9020.0,-0.063477,0.00708,1.023438,43.883,0.183206,0.938931,-0.10687,1.02542908,25.4291
9040.0,-0.05957,0.008057,1.021973,43.868,0.091603,0.931298,-0.122137,1.02373938,23.7394
9060.0,-0.062988,0.010986,1.023438,43.871,0.274809,1.007634,-0.152672,1.02543333,25.4333
9080.0,-0.063477,0.007813,1.022705,43.871,0.274809,1.030534,-0.053435,1.02470283,24.7028
9100.0,-0.064941,0.009766,1.025146,43.877,0.221374,0.938931,-0.038168,1.02724731,27.2473
9120.0,-0.064697,0.007813,1.027832,43.848,0.21374,1.183206,-0.175573,1.02989580,29.8958
9140.0,-0.063965,0.010254,1.026611,43.854,0.19084,0.862595,-0.076336,1.02865291,28.6529
9160.0,-0.06665,0.008057,1.0271,43.868,0.175573,0.961832,-0.152672,1.02929177,29.2918
9180.0,-0.061768,0.005371,1.018311,43.868,0.19084,0.885496,-0.160305,1.02019676,20.1968
9201.0,-0.0625,0.005127,1.026367,43.848,0.267176,1.076336,-0.145038,1.02828097,28.2810
9220.0,-0.060791,0.014648,1.023438,43.871,0.274809,0.923664,-0.137405,1.02534650,25.3465
9240.0,-0.064453,0.010986,1.02124,43.877,0.229008,0.977099,-0.137405,1.02333085,23.3308
9260.0,-0.060547,0.01123,1.025146,43.874,0.244275,0.900763,-0.076336,1.02699385,26.9939
9280.0,-0.063721,0.011475,1.024902,43.874,0.167939,1.045802,-0.122137,1.02694506,26.9451
9300.0,-0.059814,0.010742,1.022949,43.874,0.114504,1.091603,-0.183206,1.02475254,24.7525
9320.0,-0.05957,0.00708,1.021973,43.889,0.236641,0.969466,-0.175573,1.02373215,23.7322
9340.0,-0.063477,0.011719,1.016602,43.865,0.267176,1.030534,-0.083969,1.01864925,18.6492
9360.0,-0.066162,0.007568,1.019043,43.88,0.236641,1.0,0.007634,1.02121659,21.2166
9380.0,-0.063477,0.010254,1.015137,43.851,0.175573,0.870229,-0.015267,1.01717137,17.1714
9400.0,-0.064453,0.009277,1.0271,43.868,0.19084,0.992366,-0.10687,1.02916212,29.1621
9420.0,-0.065674,0.010986,1.02002,43.895,0.244275,0.961832,-0.053435,1.02219106,22.1911
9440.0,-0.063965,0.011963,1.018555,43.859,0.167939,1.022901,-0.076336,1.02063163,20.6316
9460.0,-0.061768,0.012939,1.023438,43.874,0.274809,0.877863,-0.167939,1.02538190,25.3819
9480.0,-0.060791,0.008057,1.022949,43.874,0.198473,0.992366,-0.114504,1.02478540,24.7854
9500.0,-0.061035,0.010498,1.025635,43.865,0.274809,1.007634,-0.183206,1.02750311,27.5031
9520.0,-0.060303,0.01123,1.027588,43.868,0.290076,1.015267,-0.183206,1.02941715,29.4171
9540.0,-0.061523,0.009277,1.025391,43.845,0.167939,1.0,-0.122137,1.02727691,27.2769
9560.0,-0.082275,0.011963,1.040771,43.877,0.274809,0.969466,-0.19084,1.04408647,44.0865
9580.0,-0.067627,0.006592,1.027344,43.868,0.221374,0.977099,-0.19084,1.02958854,29.5885
9600.0,-0.058105,0.004395,1.021973,43.877,0.21374,0.870229,-0.145038,1.02363290,23.6329
9620.0,-0.066406,0.007324,1.0271,43.865,0.305344,1.015267,-0.122137,1.02927052,29.2705
9640.0,-0.061523,0.012207,1.028564,43.865,0.29771,0.908397,-0.122137,1.03047464,30.4746
9660.0,-0.050537,0.009033,1.006348,43.854,0.198473,0.916031,-0.221374,1.00765663,7.6566
9681.0,-0.065918,0.009033,1.023438,43.88,0.160305,0.992366,-0.038168,1.02559842,25.5984
9700.0,-0.064941,0.00415,1.023438,43.856,0.290076,0.862595,-0.083969,1.02550470,25.5047
9720.0,-0.065918,0.015137,1.020996,43.865,0.183206,0.984733,-0.137405,1.02323367,23.2337
9740.0,-0.061768,0.010986,1.021484,43.842,0.167939,1.022901,-0.076336,1.02340878,23.4088
9760.0,-0.064209,0.008057,1.02832,43.851,0.312977,0.961832,-0.167939,1.03035418,30.3542
9780.0,-0.063721,0.008545,1.019043,43.856,0.152672,1.007634,-0.198473,1.02106906,21.0691
9800.0,-0.062744,0.007568,1.026855,43.851,0.221374,0.992366,-0.083969,1.02879798,28.7980
9820.0,-0.067627,0.010498,1.023682,43.871,0.198473,0.992366,-0.137405,1.02596708,25.9671
9840.0,-0.061523,0.006592,1.025635,43.848,0.175573,1.007634,-0.160305,1.02749973,27.4997
9860.0,-0.065186,0.008057,1.022705,43.856,0.21374,0.824428,-0.083969,1.02481201,24.8120
9880.0,-0.065674,0.011963,1.022217,43.856,0.312977,0.969466,-0.122137,1.02439435,24.3943
9900.0,-0.065186,0.01123,1.029297,43.862,0.320611,0.885496,-0.129771,1.03142021,31.4202
9920.0,-0.062988,0.004639,1.025635,43.895,0.320611,1.0,-0.152672,1.02757781,27.5778
9940.0,-0.063477,0.006592,1.019531,43.889,0.10687,1.083969,-0.099237,1.02152643,21.5264
9960.0,-0.061523,0.002197,1.022705,43.883,0.076336,0.870229,-0.114504,1.02455621,24.5562
9980.0,-0.064453,0.011719,1.026123,43.845,0.244275,0.984733,-0.137405,1.02821201,28.2120
10000.0,-0.063965,0.009766,1.020752,43.88,0.259542,0.931298,-0.21374,1.02280083,22.8008
10020.0,-0.063477,0.008545,1.025879,43.886,0.206107,0.916031,-0.122137,1.02787649,27.8765
10040.0,-0.062012,0.009766,1.020752,43.898,0.221374,0.931298,-0.129771,1.02268055,22.6806
10061.0,-0.063477,0.009033,1.0271,43.862,0.236641,0.931298,-0.137405,1.02909928,29.0993
10081.0,-0.065674,0.00708,1.026855,43.874,0.129771,0.969466,-0.129771,1.02897735,28.9774
10100.0,-0.067383,0.009277,1.019775,43.88,0.274809,1.045802,-0.129771,1.02204089,22.0409
10120.0,-0.062744,0.007324,1.021973,43.877,0.19084,0.938931,-0.259542,1.02392347,23.9235
10140.0,-0.064697,0.009521,1.028076,43.865,0.198473,1.0,-0.053435,1.03015368,30.1537
10160.0,-0.064453,0.009766,1.021484,43.892,0.21374,0.969466,-0.007634,1.02356198,23.5620
10180.0,-0.061035,0.01001,1.024658,43.874,0.290076,0.961832,-0.152672,1.02652301,26.5230
10200.0,-0.062012,0.00708,1.022461,43.898,0.236641,1.007634,-0.114504,1.02436425,24.3642
