source_file,mag_ellipsoid_20260616_203040.csv
t_ms,mx_raw,my_raw,mz_raw,mx_cal,my_cal,mz_cal
25850,-310,-144,-193,-389.878180,-49.209648,-154.275272
25900,-310,-144,-193,-389.878180,-49.209648,-154.275272
25950,-320,-125,-171,-400.068578,-30.978558,-132.046198
26000,-325,-109,-154,-405.178962,-15.586764,-114.910028
26051,-333,-71,-125,-413.291191,21.118982,-85.800196
26100,-333,-71,-125,-413.291191,21.118982,-85.800196
26150,-335,-33,-101,-415.293332,57.919111,-61.825828
26200,-332,-5,-97,-412.116469,85.214487,-58.099823
26250,-326,21,-99,-405.863883,110.644028,-60.473806
26300,-326,21,-99,-405.863883,110.644028,-60.473806
26350,-321,44,-100,-400.651050,133.128929,-61.789752
26400,-314,66,-107,-393.366180,154.717091,-69.206966
26450,-314,66,-107,-393.366180,154.717091,-69.206966
26500,-304,91,-106,-383.108095,179.164448,-68.562266
26550,-294,115,-103,-372.875965,202.614192,-65.875649
26600,-289,129,-102,-367.741865,216.295931,-65.061999
26650,-289,129,-102,-367.741865,216.295931,-65.061999
26700,-289,130,-86,-367.890120,217.096267,-48.825302
26750,-294,123,-74,-373.103855,210.101906,-36.514449
26800,-299,114,-81,-378.146897,201.364395,-43.475769
26850,-299,114,-81,-378.146897,201.364395,-43.475769
26900,-302,105,-80,-381.246801,192.552399,-42.332617
26950,-308,98,-87,-387.286931,185.759678,-49.306179
27000,-310,93,-94,-389.272735,180.944733,-56.340373
27050,-310,93,-94,-389.272735,180.944733,-56.340373
27100,-308,96,-100,-387.174308,183.950768,-62.485480
27150,-299,101,-134,-377.719716,189.261247,-97.153655
27200,-292,111,-142,-370.504336,199.152045,-105.454830
27250,-292,111,-142,-370.504336,199.152045,-105.454830
27300,-288,113,-153,-366.343550,201.250380,-116.685727
27351,-281,109,-179,-359.046326,197.678743,-143.112079
27400,-276,108,-199,-353.807944,196.955233,-163.459082
27450,-276,108,-199,-353.807944,196.955233,-163.459082
27500,-266,102,-219,-343.551137,191.386242,-183.799677
27550,-260,88,-242,-337.359204,178.018191,-207.060316
27600,-257,68,-261,-334.276418,158.732347,-226.164247
27650,-257,68,-261,-334.276418,158.732347,-226.164247
27700,-253,41,-281,-330.219853,132.634203,-246.216617
27750,-251,14,-294,-328.251601,106.446147,-259.141279
27800,-252,-12,-300,-329.375347,81.137272,-264.939517
27850,-252,-12,-300,-329.375347,81.137272,-264.939517
27900,-248,-49,-310,-325.481539,45.172594,-274.727502
27950,-243,-76,-320,-320.511474,18.971450,-284.634764
28000,-243,-91,-317,-320.639471,4.303165,-281.423931
28050,-243,-91,-317,-320.639471,4.303165,-281.423931
28100,-245,-105,-314,-322.781435,-9.402621,-278.204701
28150,-250,-127,-306,-328.055418,-30.988548,-269.791365
28200,-253,-156,-294,-331.393731,-59.434975,-257.258752
28250,-253,-156,-294,-331.393731,-59.434975,-257.258752
28300,-259,-183,-278,-337.788411,-85.993646,-240.657110
28350,-261,-204,-264,-340.083018,-106.649846,-226.190897
28400,-263,-216,-257,-342.250501,-118.448084,-218.931672
28450,-263,-216,-257,-342.250501,-118.448084,-218.931672
28500,-263,-228,-250,-342.397418,-130.233127,-211.691804
28550,-264,-235,-241,-343.540987,-137.168219,-202.466100
28601,-268,-239,-231,-347.705291,-141.206982,-192.228762
28650,-268,-239,-231,-347.705291,-141.206982,-192.228762
28700,-268,-245,-222,-347.831980,-147.159782,-183.023696
28750,-273,-251,-211,-353.029439,-153.167490,-171.739281
28800,-278,-255,-194,-358.271773,-157.289569,-154.383915
28850,-278,-255,-194,-358.271773,-157.289569,-154.383915
28900,-282,-255,-178,-362.467756,-157.491316,-138.097544
28950,-288,-256,-164,-368.671545,-158.660032,-123.811815
29000,-288,-257,-164,-368.678143,-159.635725,-123.800855
29050,-291,-257,-146,-371.883199,-159.852795,-105.493206
29100,-292,-258,-125,-373.103323,-161.065242,-84.147518
29150,-295,-259,-104,-376.344013,-162.290885,-62.782473
29200,-295,-259,-104,-376.344013,-162.290885,-62.782473
29250,-301,-252,-86,-382.533736,-155.697890,-44.522508
29300,-306,-237,-74,-387.602327,-141.226990,-32.452771
29350,-315,-213,-54,-396.730097,-118.088915,-12.319131
29400,-315,-213,-54,-396.730097,-118.088915,-12.319131
29450,-321,-188,-34,-402.820423,-93.955354,7.774514
29500,-325,-159,-10,-406.902506,-65.949663,31.866878
29550,-325,-128,16,-406.949621,-35.988114,57.929566
29600,-325,-128,16,-406.949621,-35.988114,57.929566
29650,-323,-100,33,-404.908858,-8.841813,74.866470
29700,-322,-71,42,-403.794354,19.361263,83.678264
29751,-321,-45,36,-402.554468,44.801655,77.290759
29800,-321,-45,36,-402.554468,44.801655,77.290759
29850,-320,-19,25,-401.266191,70.296846,65.825861
29900,-317,11,11,-397.901923,99.740887,51.251331
29950,-314,41,-11,-394.460230,129.272606,28.552973
30000,-314,41,-11,-394.460230,129.272606,28.552973
30050,-309,68,-36,-388.988729,155.923318,2.821702
30100,-299,93,-59,-378.498366,180.633711,-20.905084
30150,-291,114,-78,-370.093671,201.384295,-40.506759
30200,-291,114,-78,-370.093671,201.384295,-40.506759
30250,-279,136,-97,-357.641248,223.136962,-60.158108
30300,-264,157,-112,-342.203287,243.889888,-75.765617
30350,-253,171,-129,-330.833283,257.808489,-93.288651
30400,-253,171,-129,-330.833283,257.808489,-93.288651
30450,-239,184,-147,-316.429350,270.782148,-111.845239
30500,-221,205,-151,-298.067003,291.434308,-116.311519
30550,-201,218,-169,-277.601373,304.447552,-134.926176
30600,-201,218,-169,-277.601373,304.447552,-134.926176
30650,-187,227,-183,-263.262543,313.474597,-149.377011
30700,-171,238,-192,-246.938344,324.411425,-158.791728
30750,-154,246,-202,-229.613976,332.438730,-169.198723
30800,-154,246,-202,-229.613976,332.438730,-169.198723
30850,-144,247,-222,-219.310987,333.699594,-189.616037
30900,-136,240,-239,-211.110377,327.108835,-206.879881
30950,-133,236,-248,-208.018814,323.324491,-216.004383
31000,-133,236,-248,-208.018814,323.324491,-216.004383
31050,-131,233,-256,-205.940615,320.498284,-224.114689
31100,-126,224,-268,-200.832439,311.881545,-236.250185
31150,-126,215,-280,-200.775677,303.231820,-248.337289
31200,-126,215,-280,-200.775677,303.231820,-248.337289
31250,-121,205,-294,-195.654742,293.661308,-262.492782
31300,-122,189,-304,-196.673801,278.153210,-272.462532
31350,-127,175,-318,-201.682083,264.613949,-286.477403
31400,-127,175,-318,-201.682083,264.613949,-286.477403
31450,-131,160,-325,-205.754427,250.028873,-293.382643
31500,-135,146,-329,-209.849209,236.386611,-297.252407
31550,-138,132,-339,-212.875638,222.816705,-307.224720
31600,-138,132,-339,-212.875638,222.816705,-307.224720
31650,-140,121,-345,-214.910706,212.136638,-313.177677
31700,-142,108,-350,-216.968647,199.494225,-318.093235
31750,-142,108,-350,-216.968647,199.494225,-318.093235
31800,-144,93,-358,-219.010748,184.933303,-326.033310
31850,-147,72,-364,-222.122072,164.489702,-331.866990
31900,-149,45,-375,-224.214307,138.253336,-342.721982
31950,-149,45,-375,-224.214307,138.253336,-342.721982
32000,-153,16,-381,-228.388694,109.997588,-348.458306
32050,-156,-15,-385,-231.585350,79.775131,-352.151431
32100,-156,-45,-391,-231.725204,50.570079,-357.915507
32150,-156,-45,-391,-231.725204,50.570079,-357.915507
32200,-151,-74,-396,-226.816725,22.362749,-362.723456
32251,-147,-98,-397,-222.924254,-1.016550,-363.514612
32300,-143,-115,-400,-218.966245,-17.544073,-366.413444
32350,-143,-115,-400,-218.966245,-17.544073,-366.413444
32400,-140,-130,-399,-216.044037,-32.170646,-365.262603
32450,-141,-146,-398,-217.169557,-47.799302,-364.062089
32500,-140,-165,-395,-216.313661,-66.363764,-360.817094
32550,-140,-165,-395,-216.313661,-66.363764,-360.817094
32600,-141,-181,-391,-217.468216,-82.025300,-356.570145
32650,-142,-197,-386,-218.632449,-97.697796,-351.307716
32700,-144,-213,-379,-220.826321,-113.398808,-344.004652
32750,-144,-213,-379,-220.826321,-113.398808,-344.004652
32800,-145,-230,-374,-221.997152,-130.046998,-338.731264
32850,-144,-246,-365,-221.179533,-145.750138,-329.426278
32900,-146,-262,-356,-223.392762,-161.473070,-320.092257
32950,-146,-262,-356,-223.392762,-161.473070,-320.092257
33000,-147,-280,-345,-224.628259,-179.162712,-308.715038
33050,-151,-298,-330,-228.933318,-196.915985,-293.246869
33100,-156,-316,-314,-234.258338,-214.686816,-276.753544
33150,-156,-316,-314,-234.258338,-214.686816,-276.753544
33200,-164,-325,-298,-242.554829,-223.696196,-260.329822
33250,-168,-332,-288,-246.738924,-230.662040,-250.059604
33300,-172,-337,-277,-250.919503,-235.687456,-238.795828
33350,-172,-337,-277,-250.919503,-235.687456,-238.795828
33400,-176,-345,-264,-255.139231,-243.661873,-225.468214
33450,-179,-353,-251,-258.348676,-251.629693,-212.150280
33500,-184,-359,-234,-263.604205,-257.703159,-194.772993
33550,-184,-359,-234,-263.604205,-257.703159,-194.772993
33601,-191,-362,-218,-270.850828,-260.851780,-178.424709
33650,-200,-361,-204,-280.072271,-260.088901,-164.131864
33700,-206,-362,-193,-286.247025,-261.224737,-152.892570
33750,-206,-362,-193,-286.247025,-261.224737,-152.892570
33800,-212,-360,-181,-292.411666,-259.444452,-140.670678
33850,-219,-356,-171,-299.554037,-255.697458,-130.491983
33900,-229,-347,-161,-309.694270,-247.091788,-120.339053
33950,-229,-347,-161,-309.694270,-247.091788,-120.339053
34000,-242,-336,-148,-322.881190,-236.587402,-107.132572
34050,-258,-321,-131,-339.111282,-222.243872,-89.878982
34100,-275,-298,-116,-356.279520,-200.079472,-74.734348
34150,-275,-298,-116,-356.279520,-200.079472,-74.734348
34200,-292,-270,-101,-373.414771,-173.036602,-59.644514
34250,-309,-235,-89,-390.474806,-139.130998,-47.677835
34300,-319,-198,-74,-400.478701,-103.260703,-32.754387
34350,-319,-198,-74,-400.478701,-103.260703,-32.754387
34400,-330,-160,-57,-411.505638,-66.443232,-15.801264
34450,-335,-124,-39,-416.493753,-31.548524,2.131188
34500,-335,-124,-39,-416.493753,-31.548524,2.131188
34550,-335,-93,-23,-416.444084,-1.477377,18.039091
34600,-333,-62,0,-414.441598,28.530247,41.035987
34650,-331,-36,16,-412.404352,53.736120,56.979332
34700,-331,-36,16,-412.404352,53.736120,56.979332
34751,-324,-11,32,-405.322290,77.999287,72.885245
34801,-314,18,50,-395.202346,106.163102,90.749242
34850,-302,47,69,-383.071515,134.329151,109.609360
34900,-302,47,69,-383.071515,134.329151,109.609360
34950,-289,74,84,-369.904884,160.594250,124.419806
35000,-274,102,96,-354.682055,187.881117,136.153500
35050,-254,123,116,-334.531421,208.283436,156.039349
35100,-254,123,116,-334.531421,208.283436,156.039349
35150,-232,137,139,-312.435438,221.836216,179.028997
35200,-212,147,163,-292.396089,231.462066,203.097319
35250,-198,152,177,-278.354640,236.279461,217.123724
35300,-198,152,177,-278.354640,236.279461,217.123724
35350,-195,155,174,-275.274965,239.259214,214.015374
35400,-210,160,154,-290.202652,244.257917,193.796177
35450,-226,170,118,-305.952782,254.303848,157.284203
35500,-226,170,118,-305.952782,254.303848,157.284203
35550,-237,174,86,-316.729797,258.484766,124.851510
35600,-242,175,69,-321.610083,259.613789,107.625806
35650,-246,176,59,-325.547833,260.672692,97.498773
35700,-246,176,59,-325.547833,260.672692,97.498773
35750,-245,182,50,-324.410861,266.632090,88.284029
35800,-241,170,82,-320.758605,254.599441,120.872148
35850,-235,146,125,-315.271413,230.751104,164.742693
35900,-235,146,125,-315.271413,230.751104,164.742693
35950,-233,118,154,-313.716246,203.127041,194.479090
36000,-231,89,182,-312.157998,174.538244,223.210969
36050,-230,52,201,-311.575708,138.235938,242.900897
36100,-230,52,201,-311.575708,138.235938,242.900897
36150,-222,39,220,-303.763101,125.396463,262.260041
36200,-178,54,262,-259.618189,139.861843,304.319900
36250,-134,73,287,-215.282357,158.416315,329.072783
36300,-134,73,287,-215.282357,158.416315,329.072783
36350,-106,85,299,-187.031413,170.177849,340.856017
36401,-82,91,310,-162.851505,176.069792,351.728243
36450,-49,94,321,-129.598845,179.094031,362.546245
36500,-49,94,321,-129.598845,179.094031,362.546245
36550,-6,92,334,-86.295703,177.283856,375.353220
36600,35,87,341,-44.974849,172.599163,382.119560
36650,70,76,347,-9.745597,162.031684,387.994250
36700,70,76,347,-9.745597,162.031684,387.994250
36750,83,67,351,3.289988,153.292369,392.028985
36800,77,55,353,-2.870234,141.522540,394.249530
36850,70,43,356,-10.050417,129.735154,397.495232
36900,70,43,356,-10.050417,129.735154,397.495232
36950,34,29,357,-46.522636,115.826975,399.012566
37001,-17,8,353,-98.146885,95.044777,395.674400
37050,-48,-22,348,-129.615180,65.624245,391.225828
37100,-48,-22,348,-129.615180,65.624245,391.225828
37150,-25,-40,357,-106.584537,48.114862,400.339812
37200,25,-42,367,-56.180381,46.383748,410.032604
37250,25,-42,367,-56.180381,46.383748,410.032604
37300,40,-56,368,-41.128183,32.812038,411.056346
37350,19,-83,365,-62.493215,6.362642,408.509069
37400,19,-83,366,-62.502894,6.351682,409.524548
37450,19,-83,366,-62.502894,6.351682,409.524548
37500,21,-84,366,-60.488926,5.389183,409.516151
37550,23,-87,366,-58.488153,2.475297,409.529674
37600,4,-87,363,-77.654489,2.382825,406.667125
37650,4,-87,363,-77.654489,2.382825,406.667125
37700,-23,-91,355,-104.881084,-1.610402,398.848450
37750,-26,-108,353,-108.004732,-18.195067,397.032844
37800,-30,-119,350,-112.089400,-28.921208,394.145680
37850,-30,-119,350,-112.089400,-28.921208,394.145680
37900,-38,-132,346,-120.218715,-41.614166,390.303670
37950,-36,-162,340,-118.338003,-70.806023,384.520236
38000,-16,-197,332,-98.285834,-104.735675,376.586436
38050,-16,-197,332,-98.285834,-104.735675,376.586436
38100,8,-217,333,-74.180677,-124.102169,377.588833
38150,24,-214,336,-58.025397,-121.102409,380.447537
38200,39,-222,337,-42.933615,-128.819956,381.405520
38250,39,-222,337,-42.933615,-128.819956,381.405520
38300,77,-235,336,-4.618962,-141.242312,380.164744
38350,129,-226,336,47.975114,-132.118002,379.562836
38400,189,-192,333,108.845422,-98.515690,375.563069
38450,189,-192,333,108.845422,-98.515690,375.563069
38500,233,-147,329,153.633458,-54.275347,370.582119
38550,263,-106,323,184.270502,-14.008224,363.749546
38600,256,-77,325,177.370493,14.218791,365.530416
38650,256,-77,325,177.370493,14.218791,365.530416
38700,240,-50,333,161.306675,40.369283,373.513182
38750,221,-18,339,142.264353,71.400370,379.439226
38800,205,8,341,126.252007,96.640928,381.340080
38850,205,8,341,126.252007,96.640928,381.340080
38900,183,32,342,104.174449,119.901472,382.305445
38950,172,52,342,93.193288,139.342774,382.192709
39000,170,68,335,91.346030,155.017397,374.928358
39050,170,68,335,91.346030,155.017397,374.928358
39101,163,88,333,84.425357,174.507009,372.745953
39150,151,106,327,72.478788,192.056085,366.571944
39200,134,118,323,55.421865,203.696092,362.543042
39250,134,118,323,55.421865,203.696092,362.543042
39300,123,124,324,44.338662,209.466722,363.599223
39350,115,129,321,36.318423,214.325290,360.575414
39400,100,136,320,21.220043,221.067144,359.628391
39450,100,136,320,21.220043,221.067144,359.628391
39500,86,139,317,7.124913,223.934741,356.684571
39550,67,139,318,-12.080136,223.798429,357.883937
39600,36,132,320,-43.464437,216.742133,360.291640
39650,36,132,320,-43.464437,216.742133,360.291640
39700,4,116,321,-75.908720,200.908956,361.792180
39750,-19,104,322,-99.234069,189.037931,363.161777
39800,-37,84,325,-117.580141,169.372424,366.601618
39850,-37,84,325,-117.580141,169.372424,366.601618
39900,-48,61,330,-128.893383,146.804098,372.037548
39950,-53,31,335,-134.191111,117.445501,377.492127
40000,-53,31,335,-134.191111,117.445501,377.492127
40050,-51,4,341,-132.406746,91.049207,383.861558
40100,-38,3,348,-119.347417,90.082562,390.855050
40150,-32,15,346,-113.187195,101.852390,388.634505
40200,-32,15,346,-113.187195,101.852390,388.634505
40250,-40,27,343,-121.161252,113.540814,385.533978
40300,-34,35,342,-115.037098,121.396908,384.372751
40350,-23,35,346,-103.962702,121.425641,388.328204
40400,-23,35,346,-103.962702,121.425641,388.328204
40450,-18,20,349,-99.039285,106.790343,391.490646
40500,-22,11,350,-103.149471,97.971751,392.643476
40550,-18,21,348,-99.023009,107.776997,390.464207
40600,-18,21,348,-99.023009,107.776997,390.464207
40650,-24,43,341,-104.871814,129.279392,383.172811
40700,-28,55,337,-108.795062,141.005166,379.018092
40750,-42,33,339,-123.103520,119.425621,381.425661
40800,-42,33,339,-123.103520,119.425621,381.425661
40850,-57,-9,341,-138.554209,78.325605,384.062105
40900,-73,-38,339,-154.890701,49.946849,382.503835
40950,-87,-54,333,-169.082148,34.309144,376.721817
41000,-87,-54,333,-169.082148,34.309144,376.721817
41050,-115,-64,321,-197.319898,24.498997,364.916664
41100,-137,-83,307,-219.535972,5.969111,351.121123
41150,-150,-109,297,-232.744397,-19.375094,341.377110
41200,-150,-109,297,-232.744397,-19.375094,341.377110
41251,-153,-133,291,-235.875514,-42.745775,335.576310
41300,-166,-163,274,-249.042582,-71.916036,318.767786
41350,-181,-189,253,-264.165112,-97.152877,297.872866
41400,-181,-189,253,-264.165112,-97.152877,297.872866
41450,-194,-202,236,-277.220022,-109.736344,280.878026
41500,-207,-193,224,-290.178181,-100.909350,268.719462
41550,-215,-182,220,-298.149157,-90.185660,264.614416
41600,-215,-182,220,-298.149157,-90.185660,264.614416
41650,-213,-179,223,-296.137834,-87.278263,267.608615
41700,-210,-185,226,-293.175606,-93.145512,270.691775
41750,-206,-193,226,-289.187255,-100.924672,270.740741
41800,-206,-193,226,-289.187255,-100.924672,270.740741
41850,-203,-204,224,-286.209622,-111.615591,268.801307
41900,-205,-203,222,-288.204233,-110.631172,266.778746
41950,-211,-194,220,-294.187196,-101.867594,264.707220
42000,-211,-194,220,-294.187196,-101.867594,264.707220
42050,-217,-186,217,-300.167077,-94.068750,261.631176
42100,-219,-179,220,-302.170496,-87.284968,264.620249
42150,-219,-174,219,-302.127830,-82.395540,263.549971
42200,-219,-174,219,-302.127830,-82.395540,263.549971
42250,-214,-181,221,-297.141955,-89.214328,265.609256
42300,-201,-191,233,-284.190394,-99.017016,277.778780
42350,-189,-194,241,-272.164221,-101.952607,285.819348
42400,-189,-194,241,-272.164221,-101.952607,285.819348
42451,-177,-202,246,-260.142000,-109.733786,290.868281
42500,-171,-196,255,-254.127824,-103.938678,299.883759
42550,-158,-197,266,-241.107207,-104.949163,310.939166
42600,-158,-197,266,-241.107207,-104.949163,310.939166
42650,-140,-198,277,-223.035178,-105.926661,321.946181
42700,-127,-188,289,-209.951668,-96.215475,333.896508
42750,-127,-188,289,-209.951668,-96.215475,333.896508
42800,-121,-169,298,-203.851725,-77.736349,342.769509
42850,-112,-152,308,-194.743807,-61.199777,352.650873
42900,-98,-140,318,-180.617463,-49.508687,362.538645
42950,-98,-140,318,-180.617463,-49.508687,362.538645
43000,-93,-132,321,-175.542305,-41.703030,365.449010
43050,-83,-133,326,-165.494467,-42.667548,370.440580
43100,-77,-135,329,-159.475001,-44.612231,373.450866
43150,-77,-135,329,-159.475001,-44.612231,373.450866
43200,-84,-143,323,-166.541689,-52.398203,367.513421
